1,682,813
713,349
562,100
266,719
440,353
473,278
498,564
614,723
524,869
1,000,982
14,657,054
11,314,397
1,768,692
1,884,578
2,008,051
2,274,232
1,662,258
1,987,705
1,219,796
2,140,346
1,571,807
1,313,531
1,566,691
787,030
2,100,440
2,032,204
1,378,673
1,434,271
1,953,193
1,746,921
1,570,020
1,423,022
1,450,935
832,340
1,166,399
1,896,140
611,484
74,569
59,131
58,826
58,744
58,804
54,817
54,746
55,053
54,584
54,250
54,578
54,584
57,120
54,352
59,435
59,165
19,538
19,796
19,897
21,592
57,642
1,087,287
2,172,735
2,300,735
2,868,381
2,990,441
2,149,255
3,040,361
2,846,034
2,313,147
3,035,839
2,100,811
3,058,173
2,983,018
2,148,238
2,184,877
2,986,586
2,147,805
2,780,058
2,318,450
2,089,879
3,037,124
2,096,617
2,981,554
2,148,935
2,781,631
2,313,340
2,088,429
3,030,681
2,096,700
2,980,264
2,150,837
2,782,563
2,316,451
2,086,603
2,979,227
2,145,738
2,970,320
2,146,643
2,069,826
3,028,386
2,090,651
2,972,590
2,143,732
2,067,351
3,027,010
2,087,383
2,977,619
2,148,595
2,776,029
2,314,815
2,083,810
2,978,196
2,143,405
2,778,015
898,148
2,516,768
2,096,973
3,032,363
2,098,722
3,031,916
2,096,828
3,032,494
2,091,983
3,024,441
2,094,619
1,537,257
2,278,285
2,116,217
3,038,811
2,980,751
2,137,742
2,424,828
2,725,298
2,786,945
2,346,074
2,974,851
2,143,937
3,026,925
2,092,297
3,023,908
2,093,198
3,028,862
2,450,783
2,670,200
2,800,383
2,312,662
2,461,991
2,655,762
2,319,898
2,793,156
2,192,059
2,102,633
3,013,804
2,755,792
2,356,776
2,485,052
2,627,584
2,223,545
2,891,922
2,649,135
2,497,449
2,967,852
2,139,635
3,047,148
2,968,331
2,142,273
3,016,268
2,803,432
3,336,364
3,073,953
4,028,774
3,089,761
3,980,537
3,146,583
3,977,818
3,156,269
3,948,807
3,171,811
3,473,355
3,624,486
3,088,564
4,025,607
3,097,786
3,981,529
3,149,943
3,966,057
3,159,740
3,777,808
3,343,079
3,100,120
4,001,632
3,092,595
3,978,428
3,151,321
3,970,688
3,155,265
3,773,694
3,340,354
3,076,057
4,029,622
3,092,229
3,979,785
3,148,775
3,974,814
3,154,013
3,936,845
3,186,994
3,396,413
3,714,513
3,094,977
4,032,004
3,098,327
3,982,320
3,152,091
3,973,139
3,159,238
3,732,992
3,376,127
3,095,271
4,031,120
3,109,447
3,795,483
3,354,525
3,969,157
3,151,788
4,024,224
3,097,565
3,812,598
3,354,961
3,084,043
1,645,463
3,167,895
4,046,647
4,013,605
3,246,019
3,138,350
1,586,993
4,068,017
4,068,950
4,073,293
4,067,319
3,128,078
4,069,077
4,069,898
4,069,412
4,071,518
4,069,355
4,073,760
4,071,474
4,072,038
4,072,603
4,069,009
4,075,290
4,074,318
3,263,094
4,074,215
4,071,011
4,072,916
4,071,401
4,074,638
4,067,537
4,069,406
4,074,988
4,070,650
4,068,527
4,066,413
4,070,380
2,831,624
4,080,834
3,788,753
3,707,673
4,009,234
4,069,289
4,072,844
4,067,883
4,068,673
4,066,332
4,068,417
4,071,724
4,069,789
3,098,207
4,047,899
4,073,850
4,069,209
4,070,526
4,065,658
4,065,436
4,062,349
4,007,917
4,066,164
4,068,735
4,063,848
3,873,082
4,069,628
4,065,487
4,066,202
4,066,442
4,066,902
4,067,135
4,065,097
4,064,505
4,065,996
4,068,128
4,063,497
4,068,611
4,066,251
3,977,019
3,877,939
3,985,328
3,694,040
4,069,277
4,070,882
4,068,025
4,061,883
4,059,594
4,065,499
4,068,803
4,065,077
4,007,109
3,945,190
3,399,127
4,033,135
4,068,911
4,068,857
4,069,344
4,067,598
4,068,767
4,066,470
4,069,774
4,066,971
4,067,407
4,068,512
4,071,518
4,070,735
4,072,966
3,062,385
4,074,156
4,071,702
4,069,976
4,069,135
4,064,256
4,022,844
4,064,808
4,065,987
4,071,067
4,073,108
4,068,995
4,070,121
4,068,547
4,069,671
4,073,375
4,050,791
3,901,967
4,071,500
4,066,407
4,061,497
3,715,255
3,728,119
4,074,007
4,076,276
4,072,601
3,035,328
4,064,871
4,068,960
4,068,538
4,068,838
4,067,618
4,062,282
3,495,567
3,860,810
3,947,764
4,069,080
4,069,163
4,067,081
4,069,593
4,068,335
4,069,591
4,068,652
4,066,748
4,070,081
4,067,071
4,063,202
4,067,011
4,071,017
4,070,797
4,072,446
4,072,436
4,071,124
4,066,795
4,074,001
4,066,822
4,074,343
4,080,912
4,073,655
4,069,898
4,072,745
4,073,374
4,075,484
4,070,459
4,072,759
4,019,211
3,187,262
4,100,788
4,051,531
4,041,459
4,061,066
4,077,496
4,063,538
4,061,460
3,877,236
3,375,967
4,069,076
4,070,791
4,071,419
4,069,527
4,069,459
4,068,672
4,065,896
4,068,624
4,067,415
4,060,582
4,046,493
4,062,112
4,070,671
4,071,460
4,024,032
4,072,836
4,069,784
4,068,369
4,021,391
3,931,466
3,915,825
3,519,133
4,070,220
4,072,150
4,078,046
4,079,313
4,071,911
4,076,342
4,073,608
4,072,255
4,072,228
4,065,826
4,067,910
4,050,849
4,066,532
4,067,629
4,020,762
4,068,588
4,064,428
4,069,115
3,879,513
4,068,151
3,729,257
3,706,103
4,074,238
4,068,644
4,074,078
4,070,537
4,073,060
4,071,099
4,070,141
4,069,021
3,079,881
3,942,147
3,932,517
4,074,718
3,711,852
3,724,543
4,070,385
4,072,335
4,074,418
3,084,477
4,014,195
4,069,664
4,070,654
4,073,025
4,070,452
3,881,528
4,065,837
3,737,478
3,696,240
4,067,360
4,069,859
4,070,747
4,072,909
4,071,427
4,072,615
4,072,202
4,068,384
4,072,337
4,070,672
4,070,435
4,055,122
4,071,055
4,071,946
4,071,706
4,024,704
4,073,571
4,072,282
4,072,034
4,069,318
3,881,249
4,071,492
4,066,886
3,536,923
3,902,184
4,070,574
4,070,899
4,073,527
4,074,118
4,073,985
4,074,471
4,073,902
4,075,354
4,071,025
4,070,330
4,053,828
4,073,827
4,066,550
4,068,665
4,024,828
4,070,521
4,064,022
4,044,633
3,905,312
4,072,042
3,566,514
3,875,858
4,076,340
4,077,996
4,078,440
4,073,779
4,074,197
4,078,251
4,079,171
4,074,171
4,072,765
4,070,149
4,053,466
4,074,767
4,072,106
4,027,757
4,072,397
4,076,601
4,078,125
3,924,021
4,038,496
3,791,990
3,655,882
4,074,949
4,073,239
4,080,885
4,075,437
4,074,360
4,076,466
4,076,856
4,077,082
4,078,749
4,076,946
4,079,005
4,070,520
4,062,676
4,068,950
3,847,754
4,070,698
4,070,615
3,377,144
4,077,655
4,069,205
4,072,917
4,072,267
4,072,221
4,076,075
4,079,237
4,080,719
4,080,118
4,081,439
4,077,670
4,076,597
4,076,785
4,074,524
4,082,681
4,084,390
4,079,358
4,082,318
4,078,652
4,079,437
4,077,433
4,080,047
4,078,219
4,075,246
4,115,756
4,117,446
4,156,958
4,062,933
4,121,279
4,105,836
4,063,686
4,173,202
4,110,695
4,148,891
4,035,561
4,185,151
4,273,153
4,079,905
3,388,564
4,068,524
4,068,933
4,072,715
3,996,013
4,072,924
4,074,447
4,074,554
4,088,492
4,066,710
4,073,605
4,074,969
4,075,666
4,085,895
4,086,801
4,077,750
4,086,160
4,060,297
4,077,717
4,080,587
4,089,690
4,102,337
4,079,348
4,082,198
4,077,654
4,078,711
4,080,850
4,077,705
4,083,080
4,081,754
4,081,180
4,077,686
4,082,347
4,080,761
4,078,644
4,078,238
4,084,352
4,078,444
4,081,327
4,078,783
4,078,254
4,079,521
4,083,336
4,084,609
4,079,397
4,079,185
4,079,865
4,078,357
4,075,624
4,082,185
4,035,277
4,083,885
4,079,746
4,077,896
4,075,143
4,076,686
4,073,052
4,074,548
4,075,298
4,076,663
4,074,532
4,078,861
4,078,045
4,077,074
4,079,920
4,016,816
4,022,251
4,034,782
4,076,904
4,060,114
4,076,537
4,077,311
4,078,904
4,076,096
4,081,100
4,078,175
4,076,699
4,077,228
4,077,432
4,079,425
4,074,642
4,078,266
4,077,586
3,804,981
3,668,544
4,073,690
4,030,129
4,077,069
4,076,371
4,073,958
4,072,065
4,069,014
4,069,111
4,068,493
3,925,101
4,042,197
4,078,336
4,072,320
3,874,777
3,670,816
3,984,511
4,077,975
4,079,047
4,076,193
4,076,264
4,075,954
4,075,741
4,070,529
4,076,626
4,076,383
4,076,699
4,077,246
4,077,492
4,073,893
4,074,983
4,071,101
4,070,944
4,074,094
4,075,942
4,077,119
4,076,467
4,077,791
4,075,171
4,076,818
4,077,770
4,077,402
4,075,657
4,078,465
4,078,611
4,074,410
4,080,228
4,077,244
4,077,328
4,080,749
4,077,407
4,081,184
4,077,999
4,075,255
4,076,810
4,077,591
4,075,993
4,076,222
4,072,869
4,075,025
4,072,342
4,072,350
4,072,205
4,073,766
4,075,271
4,075,446
4,075,161
4,073,967
4,073,744
4,073,734
4,071,544
4,070,141
4,071,306
4,072,164
4,069,636
4,068,777
4,073,126
4,072,353
4,072,616
4,073,089
4,074,778
4,072,743
4,075,076
4,077,212
4,078,453
4,077,101
4,074,329
4,077,933
4,077,573
4,081,962
4,082,502
4,080,522
4,076,609
4,075,309
4,077,627
4,077,158
4,076,618
4,078,303
4,077,834
4,077,192
4,080,035
4,077,172
4,078,476
3,089,497
4,028,544
4,070,846
4,069,445
4,066,615
4,074,418
4,070,607
4,067,222
4,068,432
4,064,099
4,067,410
2,193,264
4,067,219
4,063,967
4,063,246
4,071,019
4,069,880
4,066,925
4,067,459
4,075,461
4,094,019
4,075,546
4,069,269
4,072,738
4,065,956
4,073,369
3,993,608
4,085,177
4,104,438
4,074,202
4,073,853
4,071,547
4,072,619
4,074,044
4,072,406
4,071,781
4,069,700
4,070,228
4,070,545
4,068,481
4,069,864
4,069,160
4,071,198
4,071,805
4,070,084
4,073,589
4,073,427
4,075,441
4,072,552
4,069,667
4,072,039
4,072,815
4,074,539
4,071,924
4,074,498
4,077,690
4,076,355
4,071,309
4,074,316
4,076,883
4,075,208
4,070,381
4,081,453
4,083,389
4,058,970
4,080,705
4,068,201
4,079,147
4,077,341
4,078,118
4,074,030
4,061,559
4,077,344
4,074,457
3,845,521
4,103,786
4,104,776
4,176,075
4,073,243
4,074,804
4,074,603
4,075,586
4,074,374
4,078,041
4,078,113
4,074,700
4,077,371
4,078,521
4,080,190
4,080,035
4,080,018
4,077,941
4,078,363
4,077,170
4,076,315
4,073,211
4,078,831
4,078,740
4,079,271
4,075,164
4,073,800
4,070,875
4,075,481
4,077,868
4,075,270
4,073,488
4,073,666
4,073,224
4,115,717
4,076,047
4,080,849
4,073,695
4,073,714
4,072,634
4,074,566
4,073,471
4,071,899
4,075,407
4,072,515
4,079,375
4,078,660
4,074,972
4,077,051
4,077,033
4,075,426
4,073,129
4,072,835
4,074,641
4,073,668
4,071,137
4,072,856
4,088,030
4,071,984
4,076,999
4,073,596
4,077,198
4,077,988
4,077,358
4,078,231
4,077,475
4,076,954
4,079,725
4,076,553
4,078,866
4,076,707
4,077,108
4,076,744
4,073,757
4,075,997
4,079,761
4,080,687
4,075,468
4,079,399
4,077,509
4,140,926
4,162,728
4,274,453
4,228,496
4,187,482
3,464,987
4,081,251
4,164,161
4,112,537
4,113,682
4,178,136
4,204,143
4,332,209
4,139,222
4,076,316
4,073,620
4,076,481
4,074,612
4,076,417
4,078,957
4,180,240
4,159,369
4,081,427
4,081,625
4,083,657
4,079,874
4,081,956
4,080,209
4,082,561
4,080,081
4,084,224
3,266,158
4,082,226
4,081,151
4,070,522
4,075,146
4,059,059
4,076,386
4,073,779
4,073,687
4,074,292
4,028,566
4,076,610
4,072,172
4,072,744
3,948,543
4,010,230
4,073,401
3,732,108
3,713,943
4,071,545
4,071,916
4,076,602
4,074,822
4,072,086
4,072,494
4,074,468
4,076,172
4,080,188
4,077,651
4,079,185
4,078,507
4,079,686
4,076,694
4,077,501
4,077,442
4,076,185
4,074,870
4,074,142
4,071,979
4,074,768
4,056,435
4,073,874
4,073,249
4,074,310
4,028,538
4,077,061
4,078,856
4,074,470
3,189,649
4,081,965
4,070,908
4,071,783
4,069,801
4,073,029
4,076,373
4,073,659
4,078,248
4,076,659
4,069,084
4,126,451
4,211,874
4,204,292
4,030,189
4,112,411
4,182,980
4,185,723
4,044,682
4,239,022
4,116,390
4,076,840
4,080,238
4,076,717
4,078,030
4,074,814
4,126,032
4,173,215
4,118,947
4,082,689
4,076,530
4,079,768
4,077,578
4,077,657
4,078,823
4,074,690
4,082,786
4,081,318
4,077,807
4,077,524
4,082,519
4,080,806
4,081,354
4,081,929
4,081,656
4,078,044
4,080,394
4,081,160
4,083,142
4,098,638
4,105,686
4,081,332
4,077,481
4,076,962
4,081,076
4,082,263
4,080,463
4,077,694
4,078,510
4,081,615
4,077,151
4,078,254
4,076,657
4,076,335
4,076,084
4,078,438
4,077,437
4,077,591
4,082,409
4,078,965
4,076,955
4,076,182
4,077,737
4,075,364
4,077,815
4,075,288
4,092,425
4,073,749
4,076,143
4,079,164
4,078,416
4,079,582
4,079,513
4,082,427
4,083,264
4,080,184
4,080,773
4,082,146
4,077,526
4,080,767
4,081,357
4,079,797
4,081,225
4,082,290
4,077,470
4,080,051
4,085,687
4,080,513
4,075,015
4,075,172
