821,640
819,412
806,056
559,279
813,168
812,668
546,496
819,046
809,684
798,628
559,617
816,834
815,825
544,425
816,542
810,916
803,170
554,987
813,419
814,751
723,486
646,329
816,640
804,478
556,978
817,611
815,179
804,165
565,581
816,461
805,000
553,580
811,342
812,926
807,240
556,723
814,187
808,280
558,447
816,374
815,101
778,999
537,647
503,093
832,732
823,802
813,101
563,593
817,540
816,685
808,903
563,855
822,150
811,666
561,954
825,131
819,723
801,817
570,226
819,315
815,055
550,320
826,385
821,396
798,026
567,224
823,420
815,811
546,853
825,924
832,219
806,416
569,660
824,168
821,253
550,000
830,511
824,028
816,141
561,526
823,593
818,859
799,072
564,523
818,861
818,996
555,952
824,795
816,471
801,377
563,218
820,347
818,976
542,485
815,732
815,516
811,211
560,209
821,817
815,117
798,074
565,443
817,288
813,808
551,143
826,627
819,618
803,555
559,761
820,396
815,795
547,043
825,976
820,718
809,596
555,513
822,608
814,137
798,238
558,684
811,605
807,103
557,403
811,942
816,031
799,291
560,899
819,192
815,906
540,408
823,693
817,939
807,415
560,275
815,491
815,735
804,065
562,731
820,132
815,753
554,062
823,973
820,037
802,388
565,838
819,636
816,645
541,754
825,216
818,490
805,445
558,380
814,731
813,843
801,889
559,594
817,605
812,807
554,252
815,594
814,722
802,972
563,834
816,077
814,105
543,987
817,995
815,516
802,922
553,899
815,751
819,005
803,613
562,106
817,027
812,402
552,984
815,530
819,384
803,254
557,781
821,510
818,438
541,651
829,384
823,946
812,330
557,291
816,449
820,058
650,274
725,820
824,999
806,817
551,466
820,653
818,317
804,523
567,396
817,764
815,391
552,358
824,119
818,093
804,107
558,395
814,785
815,552
800,820
562,832
818,780
808,352
551,139
819,037
815,247
803,205
568,180
818,601
814,719
544,488
824,379
816,957
810,044
559,578
821,549
821,079
804,366
562,797
820,245
814,834
546,349
824,707
821,538
807,305
560,208
821,134
819,100
808,666
564,571
818,568
811,280
554,768
817,298
814,181
803,550
561,409
820,139
818,002
540,366
824,333
818,989
808,879
559,098
820,092
820,152
805,841
566,115
822,164
817,413
548,856
822,121
815,260
806,234
562,394
815,814
814,527
803,024
563,074
816,834
787,863
524,626
832,456
556,644
837,802
828,065
811,880
563,191
819,616
819,892
810,448
565,034
817,263
806,936
555,763
820,658
817,027
799,972
566,098
823,766
818,105
541,596
823,810
815,159
810,289
556,351
822,238
819,528
801,822
561,094
821,169
820,052
552,163
817,861
818,676
808,190
563,464
818,388
819,825
806,407
560,924
819,786
812,118
547,679
817,564
816,896
803,276
563,351
820,570
819,831
551,043
823,135
821,842
812,088
564,681
819,554
817,119
805,004
568,382
822,263
818,716
558,635
820,005
821,634
805,851
564,263
817,482
817,222
547,508
824,844
820,178
811,479
558,332
823,793
818,008
803,675
562,858
816,195
815,143
553,905
825,961
821,257
805,997
561,584
818,640
817,340
542,970
824,862
816,049
805,457
558,919
819,917
816,122
802,573
564,599
817,885
816,998
550,355
815,935
814,069
807,682
553,665
819,220
819,200
806,743
563,318
822,841
812,831
557,488
823,740
822,058
803,248
566,626
823,941
821,072
547,117
824,652
819,755
804,365
558,277
816,637
818,950
801,620
561,998
820,269
814,531
553,215
818,563
818,583
804,056
562,406
821,365
819,025
543,239
821,485
817,082
805,232
555,324
817,885
817,372
803,279
563,559
819,329
816,477
546,896
824,350
820,217
807,190
555,197
818,457
823,118
807,867
563,690
817,133
811,253
553,540
820,130
813,565
797,386
559,770
817,680
816,330
543,354
821,376
816,953
811,371
563,716
825,121
819,967
807,300
562,971
820,466
811,977
552,761
824,139
818,916
802,537
564,199
816,464
813,649
546,320
817,427
813,452
809,871
553,615
818,310
822,056
804,406
566,808
819,009
814,158
547,230
829,156
818,577
802,715
565,202
819,549
817,948
806,390
568,040
822,499
816,208
561,730
819,175
818,269
803,855
558,686
812,950
810,630
547,492
816,791
812,851
805,365
556,673
815,973
818,565
808,539
562,720
817,340
810,567
553,590
819,036
816,258
799,268
563,362
818,136
817,686
542,089
821,681
817,492
811,840
559,304
821,796
819,764
800,309
564,045
818,404
812,093
550,016
823,280
818,714
491,269
789,650
781,085
557,236
819,217
820,784
800,033
559,457
818,134
814,900
556,388
820,043
820,057
809,198
562,740
819,201
814,451
547,323
823,674
822,619
808,157
563,976
817,932
817,148
543,951
813,126
811,824
802,369
555,059
819,951
820,002
804,503
560,152
815,540
814,683
544,879
819,939
817,452
804,349
559,883
821,820
816,835
541,035
825,514
816,966
805,722
554,309
819,643
817,737
804,733
557,496
809,917
809,629
550,409
819,042
815,711
800,731
558,360
813,182
815,656
545,053
821,556
811,181
805,326
555,269
818,752
820,140
805,347
564,806
819,423
811,795
546,575
812,316
811,581
802,436
555,332
813,067
814,884
796,026
564,044
815,478
803,956
548,723
812,879
814,321
799,288
557,859
815,137
814,952
543,870
818,793
815,879
800,396
560,438
818,770
815,960
802,754
553,105
816,355
812,038
551,071
816,586
816,278
804,459
564,014
813,906
810,400
538,317
819,695
814,391
806,436
554,025
818,752
815,795
805,150
564,166
815,468
809,020
552,658
819,182
815,586
802,981
560,204
814,462
810,331
539,933
817,789
811,174
803,969
550,446
818,346
817,899
796,861
563,821
819,579
813,965
556,806
820,980
818,773
803,594
564,718
818,513
815,306
547,268
821,710
815,378
805,125
554,089
817,594
818,711
807,926
563,782
819,152
813,030
550,916
817,248
814,135
797,171
558,058
819,904
813,808
538,032
819,442
817,138
801,830
558,600
818,727
816,648
540,888
821,218
814,135
803,599
553,360
816,966
814,031
785,922
531,635
813,057
564,700
831,143
823,616
806,974
560,814
824,633
824,998
554,631
824,488
824,444
810,869
563,120
818,989
821,851
539,643
823,129
817,473
808,205
555,989
815,695
820,475
803,705
559,084
819,758
808,380
549,818
820,507
835,060
520,073
817,984
805,783
566,388
821,821
819,087
550,294
824,269
820,249
805,064
559,965
817,510
821,277
547,071
826,417
817,704
811,763
555,807
817,642
815,342
801,650
563,107
823,401
814,180
547,916
817,245
818,057
801,991
561,633
819,593
817,052
550,367
825,205
816,681
802,750
560,524
819,523
817,136
800,534
564,670
817,928
808,427
554,488
817,153
816,175
805,203
559,701
819,145
815,938
552,267
817,178
819,217
806,036
566,456
821,145
820,437
546,970
829,509
824,178
814,491
556,500
823,227
819,095
808,876
563,259
818,005
812,060
556,774
824,216
820,397
801,148
562,807
812,512
812,567
549,289
819,117
817,571
807,630
558,831
818,899
818,997
803,659
563,786
818,223
808,988
550,552
816,931
817,102
804,013
556,676
814,691
811,183
551,269
816,326
813,817
800,462
563,142
821,961
816,483
540,702
821,773
819,858
806,235
557,328
821,327
821,894
805,033
565,210
818,453
812,031
552,250
818,857
819,786
801,582
565,431
815,669
814,457
544,153
827,942
816,504
804,133
561,983
817,512
820,044
805,722
564,344
819,290
809,417
546,622
811,920
813,384
800,929
564,722
815,285
813,512
545,517
819,226
812,444
802,094
553,039
814,775
816,613
804,156
559,486
814,474
806,060
551,397
815,153
813,938
804,527
560,370
815,884
814,384
542,509
822,434
813,707
801,493
555,269
815,595
814,639
800,835
564,339
821,077
812,789
549,933
818,648
820,826
801,609
565,380
818,427
815,612
546,873
817,974
816,539
807,110
557,441
819,966
815,469
800,069
554,891
818,730
815,919
556,576
821,496
816,177
803,448
565,541
820,620
814,696
548,526
815,979
818,242
807,423
560,976
819,750
819,854
547,958
824,502
819,105
809,687
554,788
818,898
816,696
803,754
555,333
817,292
814,694
544,640
812,965
811,693
797,900
561,628
814,504
809,961
533,713
821,279
816,553
807,220
554,062
816,550
816,636
803,998
563,873
820,080
812,371
549,188
814,974
814,247
800,314
557,366
813,468
814,157
544,157
821,933
813,256
802,113
555,877
815,290
812,555
801,321
559,899
815,625
807,450
551,883
820,690
821,947
801,599
564,165
819,722
814,162
545,165
817,765
818,458
805,006
555,853
816,720
819,596
804,017
559,424
817,206
812,189
550,849
820,947
812,914
793,488
561,346
818,063
812,823
549,771
815,773
816,740
803,431
555,732
816,030
818,547
546,148
817,637
817,793
807,976
554,443
813,394
813,192
801,527
567,039
817,237
814,044
549,655
821,801
821,077
801,612
557,976
817,490
811,806
544,793
820,802
819,533
810,588
555,076
820,065
815,659
800,397
563,923
816,034
809,486
551,315
817,510
819,753
801,088
561,642
816,443
815,792
545,851
821,556
814,379
804,850
556,924
814,795
818,074
800,024
562,944
819,741
811,881
551,013
811,298
815,866
802,242
558,280
813,027
813,391
538,930
827,471
826,757
805,624
562,203
821,253
817,492
546,998
823,161
820,699
811,630
559,999
822,215
817,696
508,483
844,783
811,573
555,715
819,381
816,048
619,883
750,538
821,812
807,001
556,823
823,025
823,487
810,376
561,450
815,939
811,122
545,441
818,467
813,785
797,259
562,180
816,597
817,878
543,016
824,182
817,263
806,823
552,456
815,360
813,584
802,364
559,210
815,619
810,784
548,642
819,349
821,553
801,574
558,906
819,119
816,591
546,097
816,917
815,575
803,990
555,140
816,432
817,536
806,894
558,675
816,596
812,711
558,691
819,753
814,956
794,213
559,940
816,060
811,913
544,975
821,939
818,667
805,347
553,066
819,191
817,587
566,816
801,610
816,071
805,879
555,903
820,455
817,326
800,157
558,493
817,241
814,044
545,504
818,192
817,831
802,080
561,229
816,419
816,437
546,824
818,941
815,470
805,400
550,979
815,514
814,146
803,284
561,250
816,214
808,132
547,822
817,844
815,634
803,079
556,857
813,474
815,243
545,719
816,347
812,366
804,943
546,737
807,788
811,222
794,423
556,961
814,544
805,901
550,235
815,725
817,429
803,322
562,069
816,482
816,815
542,576
823,762
816,578
802,949
555,398
810,952
813,536
800,602
558,137
815,907
807,620
553,799
814,129
811,312
801,980
562,858
811,952
807,898
546,574
816,425
817,594
807,282
555,629
818,386
818,465
801,635
560,514
815,973
809,391
551,202
817,640
817,545
798,488
553,943
813,684
815,139
548,019
825,219
820,033
803,871
559,630
816,696
814,706
544,272
815,761
817,807
804,345
547,922
816,863
816,633
807,037
557,961
814,530
811,323
552,847
822,990
815,380
799,845
551,955
815,068
814,285
538,466
815,992
814,417
806,638
551,681
811,020
812,799
805,013
561,783
814,485
805,992
550,992
814,151
815,074
810,924
560,654
819,788
824,237
543,717
822,182
821,765
814,127
558,281
817,713
819,409
805,833
560,295
818,499
814,338
550,383
822,762
823,554
802,619
558,453
818,309
816,216
538,283
821,372
818,662
808,796
554,149
819,934
816,615
802,087
559,058
817,238
811,003
546,248
813,818
819,975
806,035
557,293
815,333
814,014
541,048
825,753
819,413
801,472
556,915
813,076
814,131
802,518
553,654
815,096
816,489
547,344
822,624
819,938
803,095
559,811
819,326
813,177
545,590
820,393
818,041
803,149
553,598
815,186
815,321
810,593
560,107
814,004
807,709
552,454
821,977
818,880
797,133
549,029
811,439
813,230
543,998
815,102
809,251
800,417
557,622
812,595
813,623
801,585
561,329
814,333
802,858
551,924
810,400
810,492
798,518
554,748
816,493
810,470
542,345
818,479
816,407
803,665
553,007
812,102
815,567
541,141
817,227
815,710
808,049
557,994
810,968
811,969
803,518
557,297
814,736
809,212
546,768
815,941
816,710
800,194
553,342
818,412
816,406
544,234
822,801
814,641
809,245
556,431
818,949
816,540
801,629
561,417
818,853
817,257
553,372
817,905
813,082
797,813
558,172
817,195
817,461
544,627
824,165
814,246
802,935
557,845
817,637
815,861
804,546
561,958
821,479
816,228
553,189
819,055
817,927
799,957
555,786
819,231
816,623
542,509
824,720
820,065
804,986
560,186
820,663
815,890
803,147
559,905
818,167
809,066
544,655
818,897
815,331
804,117
563,343
816,813
815,956
543,905
818,318
813,935
801,610
561,509
822,789
818,034
801,456
563,997
818,916
811,030
550,595
817,500
815,225
798,249
560,726
815,051
811,355
541,919
820,576
817,468
807,920
553,604
819,001
817,447
801,350
560,562
821,089
818,955
552,615
818,644
819,217
807,565
563,534
820,723
813,570
542,091
824,181
816,079
804,548
548,787
814,423
816,707
801,663
563,703
812,589
812,390
547,614
814,181
815,091
803,824
563,622
819,112
817,818
544,970
824,156
817,959
807,339
560,265
819,792
817,006
806,567
559,841
817,221
812,965
556,119
816,168
816,948
800,484
560,010
816,934
818,342
547,699
820,734
819,112
806,615
554,975
815,716
814,191
803,428
563,210
821,690
810,028
550,439
818,041
822,973
805,750
560,385
815,447
813,083
549,297
816,252
817,908
805,247
560,730
816,563
818,597
540,635
823,709
816,556
807,466
554,700
817,187
820,261
803,346
560,854
815,666
811,307
551,274
817,269
816,037
801,858
558,771
814,261
812,301
539,744
819,874
818,208
809,332
552,751
818,348
815,338
803,099
562,343
813,602
809,212
551,781
815,948
811,671
803,031
553,563
815,464
813,060
539,157
816,272
815,820
807,746
548,752
816,429
816,531
797,496
562,019
813,802
812,633
551,281
817,170
814,319
797,274
563,166
815,891
814,172
545,236
818,798
814,450
806,981
556,861
821,301
815,550
800,358
563,299
820,013
819,638
551,841
813,161
813,299
800,686
556,405
817,594
816,616
542,991
818,933
816,036
803,771
555,283
812,898
811,861
805,363
560,458
813,204
809,234
551,469
819,448
816,560
797,656
560,874
814,517
818,961
548,355
826,163
817,195
811,652
560,229
818,029
818,538
804,533
562,037
818,963
808,290
543,115
821,477
815,589
793,149
561,701
816,375
811,620
541,664
822,672
815,973
805,635
552,043
822,127
820,267
801,747
557,019
813,466
815,093
551,044
816,487
817,495
801,489
556,726
817,332
816,297
539,018
821,079
817,387
808,779
556,438
820,374
816,345
807,211
560,905
815,327
808,212
548,092
818,852
818,684
804,344
562,470
820,052
815,214
544,311
826,395
819,478
805,816
560,163
820,978
817,145
803,985
565,474
821,325
811,777
549,586
817,764
814,157
796,849
564,900
815,321
813,236
546,646
825,677
819,383
805,821
558,881
817,092
814,326
805,329
557,842
814,228
808,637
558,168
821,460
819,166
798,879
559,277
815,486
812,067
546,507
816,971
815,071
803,890
555,152
814,620
815,357
503,804
786,835
767,404
562,749
817,552
815,143
547,219
819,494
813,613
802,390
554,095
820,738
816,644
802,218
558,663
811,906
810,413
552,512
816,066
817,157
801,286
558,461
813,764
817,089
542,894
819,513
815,868
803,342
547,185
815,250
815,340
800,335
565,667
818,154
809,436
548,008
821,073
814,161
796,281
560,522
816,377
812,810
539,977
819,347
814,405
808,673
554,368
818,116
817,174
800,793
559,936
814,495
807,630
551,750
819,109
816,018
799,980
563,170
816,647
814,287
542,284
826,313
819,057
804,787
558,844
818,354
817,324
798,697
552,781
813,786
807,857
545,583
820,584
817,920
804,577
559,161
821,902
816,899
540,095
819,613
817,070
808,435
549,326
818,148
816,302
802,487
560,691
818,947
812,076
549,028
816,683
817,198
799,136
558,618
812,720
812,946
545,309
821,934
817,588
803,563
554,970
812,826
814,534
801,363
556,582
815,961
810,906
549,662
811,214
811,671
800,777
557,674
814,601
810,999
546,614
817,327
815,546
804,034
557,595
813,183
813,460
800,113
560,543
817,051
809,534
547,614
818,221
816,260
799,553
558,690
817,411
811,721
538,736
812,392
810,144
810,160
557,778
821,079
818,862
807,879
561,919
821,765
814,037
551,361
813,595
816,166
807,405
564,398
817,771
816,924
541,481
827,188
822,462
809,886
551,389
818,651
819,978
804,323
562,839
817,135
810,185
542,363
817,343
817,221
804,870
562,025
815,771
811,632
543,226
818,011
818,582
808,420
553,108
809,126
810,883
798,639
554,901
806,837
804,790
545,344
815,551
813,952
803,309
560,189
812,559
815,001
543,294
817,362
814,782
808,522
555,254
812,202
814,361
802,991
560,812
816,823
809,775
552,590
813,264
816,360
805,864
556,964
816,585
818,445
570,646
796,757
818,183
809,355
558,300
819,235
816,232
798,009
560,198
810,395
808,257
551,705
816,463
815,595
799,428
556,652
818,030
818,505
543,046
816,882
813,285
807,643
550,904
818,242
816,930
803,156
560,387
816,831
813,609
545,381
814,531
817,495
802,542
554,806
814,849
815,968
545,361
821,760
814,747
801,737
554,695
816,133
814,527
801,276
558,497
818,221
815,638
547,238
815,062
814,248
803,939
557,730
810,494
812,717
539,554
821,104
815,076
804,850
553,950
814,334
816,620
804,562
563,782
818,915
813,069
544,853
817,665
815,456
800,491
559,403
813,804
816,671
544,347
817,721
810,180
805,150
553,475
815,348
816,424
803,426
561,705
818,919
814,589
550,783
815,082
815,773
803,644
557,232
813,260
813,842
541,149
823,449
815,695
804,221
552,970
818,825
817,689
803,628
557,342
817,719
814,238
548,752
814,817
813,334
799,955
553,891
817,572
813,283
536,105
820,312
814,398
807,095
554,268
810,278
812,950
798,532
556,424
813,255
811,325
546,555
811,715
811,677
797,512
557,803
816,567
818,553
564,371
799,636
814,387
801,341
549,385
815,438
816,173
801,695
558,187
818,481
819,489
542,779
819,069
817,389
808,794
558,691
818,143
818,786
542,273
826,005
821,138
810,170
554,981
814,696
819,986
810,148
562,721
817,343
812,304
550,652
819,546
817,842
805,537
561,565
822,334
819,438
542,075
822,573
814,754
808,912
559,861
821,246
818,354
802,283
561,905
821,398
816,449
551,379
821,808
821,958
803,343
564,577
821,530
817,752
544,635
820,399
815,107
805,233
557,689
818,896
819,567
803,177
559,527
816,905
814,178
555,366
816,210
819,192
806,049
560,800
816,922
811,930
538,283
821,014
819,225
806,822
553,243
820,859
818,086
804,919
565,581
821,536
812,339
556,388
825,119
821,280
805,010
560,314
818,819
816,401
542,337
826,850
816,983
806,158
560,296
818,204
818,738
802,676
560,958
816,531
813,004
553,519
819,435
815,530
801,580
554,004
817,562
816,658
543,028
818,983
813,242
805,868
556,820
814,227
817,442
802,409
562,773
816,112
807,964
550,274
819,137
815,405
797,877
562,754
818,109
813,404
540,983
823,584
815,485
806,477
561,406
818,198
817,768
805,431
562,736
818,821
810,255
551,657
816,708
816,976
801,801
564,816
819,295
816,118
547,184
824,546
820,419
807,714
554,541
813,962
813,486
804,026
561,782
815,600
808,294
553,244
817,824
818,705
805,398
565,305
818,440
814,662
545,425
823,023
820,751
806,463
560,569
817,220
815,354
538,941
819,793
818,553
808,333
546,518
818,536
816,567
800,031
559,372
819,635
817,723
547,735
823,475
819,869
806,982
560,915
822,077
821,419
545,647
826,302
821,372
812,176
557,776
821,791
819,719
805,256
558,742
819,401
811,551
551,896
831,237
824,842
804,351
565,068
819,756
815,233
544,230
824,207
816,813
803,322
563,311
818,780
816,393
799,989
563,599
822,302
813,978
560,579
821,086
816,744
807,884
564,038
815,418
811,766
550,137
816,675
815,016
803,428
559,491
818,684
817,915
545,689
819,666
822,031
812,513
556,165
818,103
815,152
805,384
561,138
819,320
812,504
551,607
818,279
818,729
806,623
562,048
817,304
814,627
547,136
817,935
817,076
806,272
558,582
817,325
821,456
776,466
591,193
816,988
811,725
555,615
821,979
820,915
803,732
565,333
819,143
812,044
552,493
819,135
815,624
800,074
561,165
816,466
815,369
544,180
821,615
813,719
804,194
548,267
816,498
817,553
805,448
560,451
816,140
813,994
549,661
821,005
822,072
806,772
564,481
818,424
816,994
547,136
814,490
815,201
809,797
552,491
819,210
817,270
800,547
557,820
812,969
811,475
552,888
820,174
816,394
800,124
560,423
815,295
815,427
548,436
821,940
816,583
806,373
559,278
818,424
816,986
798,163
561,872
817,499
809,439
546,973
817,963
815,536
803,880
562,665
820,956
810,692
553,403
816,596
818,371
807,547
568,617
818,890
815,881
544,711
782,801
822,729
560,675
833,254
820,849
541,967
819,149
818,478
816,554
562,537
823,582
819,796
804,567
562,429
815,826
809,584
556,812
818,559
823,078
806,244
557,275
818,781
818,739
548,018
821,761
818,507
805,373
566,050
823,951
821,320
545,041
824,977
821,726
488,452
792,322
801,793
551,524
821,059
820,559
803,614
565,791
817,587
815,696
549,679
818,665
818,425
801,895
557,819
819,431
814,554
540,739
823,126
818,457
803,324
557,955
821,668
818,956
800,025
563,725
818,638
811,184
557,405
821,794
815,967
798,686
562,849
817,609
813,728
546,071
820,141
815,619
804,231
557,145
816,718
811,088
543,458
821,134
817,175
805,350
556,226
819,017
821,767
805,583
559,370
816,979
810,881
551,781
821,322
823,354
804,265
562,884
817,809
814,830
544,361
818,019
816,833
801,180
559,443
815,687
815,727
544,165
820,765
816,029
810,924
558,565
813,675
818,703
806,333
557,153
815,524
813,444
554,318
819,050
821,334
803,485
562,885
820,333
813,728
545,972
818,757
816,916
806,918
561,192
817,344
814,095
538,971
823,256
819,406
806,923
556,685
816,004
812,596
802,410
559,403
818,687
812,745
555,413
817,685
817,321
802,735
562,258
818,715
812,691
544,641
823,034
816,197
806,133
559,910
822,328
816,219
539,354
822,207
820,046
809,835
556,238
820,065
815,733
802,889
564,659
818,009
812,800
552,651
819,290
819,685
806,068
569,182
821,534
818,723
548,292
825,396
816,432
800,825
563,065
817,188
812,067
546,063
815,057
814,777
808,775
555,630
816,055
815,115
804,026
562,174
817,957
809,797
547,501
820,635
820,011
807,251
560,448
820,090
824,529
546,530
824,899
819,011
806,570
561,838
824,062
819,486
805,668
566,910
821,266
811,361
557,229
817,328
816,507
801,137
562,187
817,434
812,680
553,192
820,834
817,717
799,725
560,234
816,512
816,596
541,744
819,587
818,072
808,831
559,693
817,753
820,743
806,354
558,323
818,257
810,109
551,641
814,168
814,251
801,619
558,956
818,094
812,581
551,669
823,412
820,011
802,260
558,787
816,417
816,866
535,934
823,990
814,657
802,961
557,801
818,865
826,859
805,928
560,027
819,268
809,721
556,816
817,544
815,064
800,559
558,099
813,494
811,242
546,291
815,879
815,646
800,036
554,448
811,753
814,295
545,059
818,936
816,403
804,755
553,582
816,563
814,125
799,616
555,242
815,845
809,110
551,464
815,695
816,011
807,082
561,969
817,377
811,009
550,874
817,803
814,878
805,046
561,419
812,017
811,574
540,131
821,683
816,248
806,404
554,302
814,302
813,948
802,921
555,770
815,458
809,933
547,084
817,012
818,181
799,860
560,421
815,453
811,885
546,437
812,497
816,027
801,787
557,114
812,838
813,730
539,371
816,265
809,830
802,358
547,708
812,006
809,869
794,825
557,821
811,063
809,305
546,803
811,187
807,954
792,156
563,066
815,477
811,255
542,273
816,346
810,118
802,869
554,803
815,235
811,948
794,295
560,534
812,792
803,820
553,759
815,919
815,742
799,963
557,146
817,918
813,686
543,953
814,390
815,079
797,852
563,263
812,156
804,977
536,004
813,762
808,598
803,626
549,767
811,778
813,325
800,857
560,111
814,635
807,087
554,645
813,681
815,765
796,821
559,110
813,918
809,760
547,927
810,819
813,509
802,040
555,704
811,607
809,880
540,526
815,765
813,457
807,177
550,768
816,479
812,104
799,325
561,379
813,106
807,067
548,531
816,826
814,858
798,773
560,828
815,694
811,228
544,717
815,824
816,334
799,122
559,197
816,963
811,767
541,596
824,216
815,372
806,677
550,790
814,694
812,604
794,509
557,270
811,361
806,396
551,073
817,974
818,233
800,520
556,468
814,127
817,497
544,199
818,629
816,660
809,784
554,748
813,807
814,693
803,416
556,382
811,479
805,386
554,678
816,725
814,190
798,046
559,527
816,713
807,772
544,360
816,914
813,981
799,914
562,293
819,726
816,241
541,934
815,614
816,740
806,554
549,431
813,099
814,517
801,192
561,676
819,652
810,020
550,452
812,758
813,347
797,518
548,610
813,625
813,708
545,821
819,258
815,457
800,183
555,286
810,121
813,042
540,220
818,819
812,080
801,053
550,813
808,963
808,912
802,298
559,964
815,511
807,632
541,961
816,066
816,169
799,444
558,039
813,600
815,379
542,601
816,706
815,079
806,249
558,252
817,475
815,543
794,407
557,762
814,663
808,766
548,694
816,682
815,699
802,639
562,587
813,328
812,420
544,691
815,870
813,318
798,570
559,320
817,072
813,324
538,553
822,551
815,869
806,565
551,044
814,592
816,214
799,289
559,604
817,094
811,740
550,503
816,714
813,180
796,060
557,161
814,075
812,255
543,436
819,184
811,868
800,175
556,452
814,443
814,706
801,973
556,907
816,339
811,694
548,900
816,057
812,388
799,927
558,892
819,583
811,349
549,965
817,001
819,475
801,845
555,296
817,474
817,931
550,136
816,236
812,627
806,847
554,335
817,435
814,220
799,914
556,139
815,517
811,689
547,942
813,812
816,110
801,227
561,282
814,728
806,753
536,966
812,955
812,220
804,233
556,427
814,515
813,081
571,730
791,100
814,359
806,909
547,759
819,432
814,745
799,320
559,690
812,433
814,626
547,546
815,534
813,353
797,754
555,743
814,590
