0.050120757,3531053,
0.100285824,3582963,
0.15044427,3640228,
0.20056746,3435663,
0.250724469,3422460,
0.300836133,3809935,
0.35099804,3529571,
0.40117044,3309985,
0.451337005,3184724,
0.501493758,3214560,
0.551649795,3225533,
0.601828023,3209901,
0.651995119,3233146,
0.702150554,3290275,
0.752312759,3157359,
0.802477507,3251254,
0.852638422,3146969,
0.902798577,3259388,
0.952968296,3195170,
1.00312842,3208372,
1.053282836,3261449,
1.103446034,2772515,
1.153606201,2882602,
1.203729462,2522463,
1.253892559,2556438,
1.304051708,2440913,
1.354213096,2446956,
1.40433631,2482179,
1.454505037,3247041,
1.504661803,3249967,
1.554819878,3030079,
1.604976768,3041917,
1.655132979,3065699,
1.705293681,3152949,
1.755453707,2738776,
1.805608696,2209715,
1.855725909,3004282,
1.905884004,3428400,
1.956000866,3171826,
2.006168404,3098988,
2.056282182,3060083,
2.106442435,3071736,
2.156600217,3078098,
2.206769929,3329626,
2.256884012,3208406,
2.307052849,3240956,
2.357223211,3188674,
2.407388559,3278601,
2.457554718,3112048,
2.507673738,3258263,
2.557843494,3177963,
2.607955729,3217108,
2.658122756,3149307,
2.708280855,3195032,
2.758440455,3229614,
2.808553657,3221215,
2.858718501,3307886,
2.908881414,3305888,
2.959050937,3320993,
3.009213801,3146143,
3.059381098,3248935,
3.109549725,3174753,
3.159713914,3370218,
3.209880028,3142614,
3.259992765,3105113,
3.310151862,3090703,
3.360324028,3129380,
3.410480782,3143382,
3.460644609,3095791,
3.510809104,3103146,
3.560975436,3156873,
3.611138115,3151950,
3.661300189,3116989,
3.711470054,3133523,
3.761636755,3043426,
3.811730967,3093195,
3.861897763,3105351,
3.912063341,3122721,
3.962234475,3109140,
4.012348644,3107159,
4.062460802,3126436,
4.112646573,3039442,
4.162817168,3140187,
4.212938349,3399192,
4.263107565,3450130,
4.313276135,2772542,
4.363442994,3644195,
4.413602168,3631631,
4.463721204,3339447,
4.513884958,3204801,
4.564064585,2229507,
4.614242022,3133106,
4.664376589,3834442,
4.714558761,3562944,
4.764725744,3949688,
4.814896138,3955848,
4.865022759,2934790,
4.915199299,2706923,
4.965372356,3154468,
5.015543072,3480432,
5.065715127,2939857,
5.115906336,3298776,
5.166085001,3275715,
5.216205324,3311782,
5.266384663,3205708,
5.316570092,3473326,
5.366694997,3183536,
5.416817058,3476950,
5.466998398,3244562,
5.517155599,3508630,
5.56730043,3220076,
5.617445385,3522844,
5.667602833,3256239,
5.71776495,3260875,
5.767927645,2737258,
5.818111238,3104906,
5.86829035,3369521,
5.918416151,3399914,
5.968554595,3259720,
6.018719867,3309422,
6.068886486,3299752,
6.119072469,3537611,
6.169248923,3192326,
6.219454069,3274697,
6.269627436,3502736,
6.31975167,3220898,
6.369863434,3237911,
6.419978054,3252493,
6.470086079,3281645,
6.520188715,3171325,
6.57029026,3356636,
6.620390261,2880473,
