#           time             counts unit events
     7.920678844          3,274,363      branch-misses                                               
     7.970785415          3,281,750      branch-misses                                               
     8.020888854          3,203,289      branch-misses                                               
     8.070982694          3,114,760      branch-misses                                               
     8.121085564          3,386,587      branch-misses                                               
     8.171191562          3,044,778      branch-misses                                               
     8.221291061          3,284,190      branch-misses                                               
     8.271391771          3,237,149      branch-misses                                               
     8.321490260          3,314,927      branch-misses                                               
     8.371605566          2,959,876      branch-misses                                               
     8.421707293          3,339,685      branch-misses                                               
     8.471810450          3,174,891      branch-misses                                               
     8.521925099          3,301,555      branch-misses                                               
     8.572024811          3,268,739      branch-misses                                               
     8.622135793          3,227,831      branch-misses                                               
     8.672243364          3,188,475      branch-misses                                               
     8.722344340          3,318,844      branch-misses                                               
     8.772445297          3,279,493      branch-misses                                               
#           time             counts unit events
     8.822560868          3,091,058      branch-misses                                               
     8.872666049          3,198,580      branch-misses                                               
     8.922764304          3,127,916      branch-misses                                               
     8.972871480          3,104,488      branch-misses                                               
     9.022973612          3,194,761      branch-misses                                               
     9.073070278          3,046,722      branch-misses                                               
     9.123169917          3,134,328      branch-misses                                               
     9.173284566          3,093,473      branch-misses                                               
     9.223381527          3,039,504      branch-misses                                               
     9.273479124          3,050,315      branch-misses                                               
     9.323574094          3,044,592      branch-misses                                               
     9.373670470          3,055,788      branch-misses                                               
     9.423766455          3,060,566      branch-misses                                               
     9.473867683          3,159,386      branch-misses                                               
     9.523963319          3,048,669      branch-misses                                               
     9.574068062          3,028,772      branch-misses                                               
     9.624164231          3,054,982      branch-misses                                               
     9.674256674          3,034,321      branch-misses                                               
     9.724349953          3,063,268      branch-misses                                               
     9.774456078          3,053,803      branch-misses                                               
     9.824549225          3,124,996      branch-misses                                               
     9.874643148          3,091,634      branch-misses                                               
     9.924752568          3,056,249      branch-misses                                               
     9.974844841          3,045,625      branch-misses                                               
    10.024941299          3,074,729      branch-misses                                               
#           time             counts unit events
    10.075038005          3,035,190      branch-misses                                               
    10.125136812          3,039,293      branch-misses                                               
    10.175230211          3,276,887      branch-misses                                               
    10.225325484          3,050,258      branch-misses                                               
    10.275419468          3,021,069      branch-misses                                               
    10.325521018          3,081,072      branch-misses                                               
    10.375614330          3,074,448      branch-misses                                               
    10.425708136          3,125,262      branch-misses                                               
    10.475816667          2,952,142      branch-misses                                               
    10.525912342          2,964,518      branch-misses                                               
    10.576006465          3,192,118      branch-misses                                               
    10.626103203          3,147,363      branch-misses                                               
    10.676197828          3,013,310      branch-misses                                               
    10.726290706          2,375,345      branch-misses                                               
    10.776388931          3,104,519      branch-misses                                               
    10.826484801          3,339,984      branch-misses                                               
    10.876579346          3,118,641      branch-misses                                               
    10.926680889          3,276,188      branch-misses                                               
    10.976778759          2,902,028      branch-misses                                               
    11.026876239          3,136,218      branch-misses                                               
    11.076980561          3,032,672      branch-misses                                               
    11.127079286          3,226,199      branch-misses                                               
    11.177176915          3,018,743      branch-misses                                               
    11.227282389          3,122,988      branch-misses                                               
    11.277394605          3,120,088      branch-misses                                               
#           time             counts unit events
    11.327511074          2,995,515      branch-misses                                               
    11.377617543          3,065,437      branch-misses                                               
    11.427730932          3,212,740      branch-misses                                               
    11.477835036          2,920,065      branch-misses                                               
    11.527937157          1,789,018      branch-misses                                               
    11.578038709          1,750,871      branch-misses                                               
    11.628137401          1,819,388      branch-misses                                               
    11.678237139          1,793,025      branch-misses                                               
    11.728335622          3,309,037      branch-misses                                               
    11.778437424          2,155,480      branch-misses                                               
    11.828539539          2,832,543      branch-misses                                               
    11.878640072          2,872,525      branch-misses                                               
    11.928741346          3,716,360      branch-misses                                               
    11.978839694          3,764,624      branch-misses                                               
    12.028939825          3,820,559      branch-misses                                               
    12.079052910          3,827,244      branch-misses                                               
    12.129156693          3,814,639      branch-misses                                               
    12.179253490          3,798,156      branch-misses                                               
    12.229350280          3,820,083      branch-misses                                               
    12.279446274          3,822,207      branch-misses                                               
    12.329547192          3,757,623      branch-misses                                               
    12.379645917          3,655,807      branch-misses                                               
    12.429745710          3,109,150      branch-misses                                               
    12.479842072          3,252,042      branch-misses                                               
    12.529942782          3,275,783      branch-misses                                               
#           time             counts unit events
    12.580044982          3,166,047      branch-misses                                               
    12.630145199          3,166,893      branch-misses                                               
    12.680254946          1,988,718      branch-misses                                               
    12.730354196          3,169,553      branch-misses                                               
    12.780453412          2,613,397      branch-misses                                               
    12.830550012          2,891,447      branch-misses                                               
    12.880654241          2,870,022      branch-misses                                               
    12.930768256          1,881,265      branch-misses                                               
    12.980871004          3,265,780      branch-misses                                               
    13.030972955          3,233,835      branch-misses                                               
    13.081073078          3,124,761      branch-misses                                               
    13.131169697          3,144,933      branch-misses                                               
    13.181268845          3,282,532      branch-misses                                               
    13.231370345          3,235,743      branch-misses                                               
    13.281486387          3,600,435      branch-misses                                               
    13.331580308          3,610,234      branch-misses                                               
    13.381682088          3,180,996      branch-misses                                               
    13.431785644          3,084,308      branch-misses                                               
    13.481884309          3,137,157      branch-misses                                               
    13.531980445          3,133,147      branch-misses                                               
    13.582083209          3,066,244      branch-misses                                               
    13.632180210          3,091,123      branch-misses                                               
    13.682277249          3,130,521      branch-misses                                               
    13.732406408          3,563,331      branch-misses                                               
    13.782507968          3,256,388      branch-misses                                               
#           time             counts unit events
    13.832605145          3,417,902      branch-misses                                               
    13.882703576          3,626,922      branch-misses                                               
    13.932797516          3,525,516      branch-misses                                               
    13.982894711          3,137,246      branch-misses                                               
    14.032995273          3,236,469      branch-misses                                               
    14.083090708          3,077,195      branch-misses                                               
    14.133185586          3,117,025      branch-misses                                               
    14.183279893          3,092,619      branch-misses                                               
    14.233378733          3,351,118      branch-misses                                               
    14.283476982          2,280,342      branch-misses                                               
    14.333579414          3,096,040      branch-misses                                               
    14.383674551          3,136,019      branch-misses                                               
    14.433778713          3,070,731      branch-misses                                               
    14.483883578          3,181,634      branch-misses                                               
    14.533982513          3,047,973      branch-misses                                               
    14.584083473          2,914,712      branch-misses                                               
    14.634176753          3,068,773      branch-misses                                               
    14.684276156          3,225,192      branch-misses                                               
    14.734370317          3,090,526      branch-misses                                               
    14.784468683          3,204,417      branch-misses                                               
    14.834561595          3,178,164      branch-misses                                               
    14.884672486          3,165,675      branch-misses                                               
    14.934791294          3,153,114      branch-misses                                               
    14.984888325          2,877,012      branch-misses                                               
    15.034988307          2,978,705      branch-misses                                               
#           time             counts unit events
    15.085088818          3,035,196      branch-misses                                               
    15.135186508          3,070,046      branch-misses                                               
    15.185285110          3,559,671      branch-misses                                               
    15.235380319          2,965,038      branch-misses                                               
    15.285477984          2,981,586      branch-misses                                               
    15.335572574          3,203,096      branch-misses                                               
    15.385670458          3,178,042      branch-misses                                               
    15.435766894          3,172,628      branch-misses                                               
    15.485869731          3,120,675      branch-misses                                               
    15.535957852          3,105,283      branch-misses                                               
    15.586058766          3,042,222      branch-misses                                               
    15.636154295          3,042,153      branch-misses                                               
    15.686246469          3,110,068      branch-misses                                               
    15.736339148          3,116,132      branch-misses                                               
    15.786447919          3,086,815      branch-misses                                               
    15.836542999          3,196,454      branch-misses                                               
    15.886634623          3,255,869      branch-misses                                               
    15.936730814          3,431,867      branch-misses                                               
    15.986827702          3,153,858      branch-misses                                               
    16.036929750          3,247,720      branch-misses                                               
    16.087023270          3,244,052      branch-misses                                               
    16.137113999          3,193,038      branch-misses                                               
    16.187205387          3,201,287      branch-misses                                               
    16.237304892          3,161,919      branch-misses                                               
    16.287402741          3,134,349      branch-misses                                               
#           time             counts unit events
    16.337499577          3,170,132      branch-misses                                               
    16.387593766          3,168,322      branch-misses                                               
    16.437708102          3,142,511      branch-misses                                               
    16.487803871          3,210,845      branch-misses                                               
    16.537896070          3,155,479      branch-misses                                               
    16.587995499          3,209,520      branch-misses                                               
    16.638090550          3,102,350      branch-misses                                               
    16.688182675          3,177,448      branch-misses                                               
    16.738278577          3,126,114      branch-misses                                               
    16.788380741          3,088,664      branch-misses                                               
    16.838476429          3,072,950      branch-misses                                               
    16.888571825          3,078,031      branch-misses                                               
    16.938664790          3,067,843      branch-misses                                               
    16.988757917          3,121,990      branch-misses                                               
    17.038852689          2,933,732      branch-misses                                               
    17.088949504          2,967,777      branch-misses                                               
    17.139037962          2,962,369      branch-misses                                               
    17.189136792          2,910,860      branch-misses                                               
    17.239231918          3,033,293      branch-misses                                               
    17.289327010          2,925,878      branch-misses                                               
    17.339425767          3,045,567      branch-misses                                               
    17.389519712          3,033,406      branch-misses                                               
    17.439623009          3,055,960      branch-misses                                               
    17.489740078          2,995,880      branch-misses                                               
    17.539834145          3,056,815      branch-misses                                               
#           time             counts unit events
    17.589937573          3,048,183      branch-misses                                               
    17.640035526          3,076,616      branch-misses                                               
    17.690138032          3,044,100      branch-misses                                               
    17.740237679          3,735,577      branch-misses                                               
    17.790346570          3,300,820      branch-misses                                               
    17.840444438          3,895,849      branch-misses                                               
    17.890539315          3,948,449      branch-misses                                               
    17.940634613          3,952,309      branch-misses                                               
    17.990734937          3,867,868      branch-misses                                               
    18.040828934          3,948,008      branch-misses                                               
    18.090929268          3,938,879      branch-misses                                               
    18.141034645          2,619,261      branch-misses                                               
    18.191134882          3,186,095      branch-misses                                               
    18.241238455          3,548,830      branch-misses                                               
    18.291338730          3,541,043      branch-misses                                               
    18.341435201          3,639,594      branch-misses                                               
    18.391545238          2,909,360      branch-misses                                               
    18.441643249          3,715,121      branch-misses                                               
    18.491742513          3,187,431      branch-misses                                               
    18.541836322          2,872,631      branch-misses                                               
    18.591938032          1,828,379      branch-misses                                               
    18.642035909          2,971,326      branch-misses                                               
    18.692137099          3,806,186      branch-misses                                               
    18.742231976          3,752,096      branch-misses                                               
    18.792328036          3,433,222      branch-misses                                               
#           time             counts unit events
    18.842423055          3,599,820      branch-misses                                               
    18.892520580          3,730,480      branch-misses                                               
    18.942640609          3,751,525      branch-misses                                               
    18.992734530          3,866,820      branch-misses                                               
    19.042832992          3,617,654      branch-misses                                               
    19.092927185          3,547,034      branch-misses                                               
    19.143019648          3,570,262      branch-misses                                               
    19.193130680          3,639,581      branch-misses                                               
    19.243228796          3,599,087      branch-misses                                               
    19.293326504          3,660,194      branch-misses                                               
    19.343425352          3,618,844      branch-misses                                               
    19.393529125          3,709,086      branch-misses                                               
    19.443641128          3,755,435      branch-misses                                               
    19.493737223          3,734,377      branch-misses                                               
    19.543836839          3,773,834      branch-misses                                               
    19.593937477          3,278,006      branch-misses                                               
    19.644039880          3,838,084      branch-misses                                               
    19.694151607          3,674,715      branch-misses                                               
    19.744250542          3,621,879      branch-misses                                               
    19.794350739          3,455,194      branch-misses                                               
    19.844444586          3,758,144      branch-misses                                               
    19.894568953          3,712,302      branch-misses                                               
    19.944666291          3,268,681      branch-misses                                               
    19.994763646          3,374,949      branch-misses                                               
    20.044862514          3,224,478      branch-misses                                               
#           time             counts unit events
    20.094964731          3,464,631      branch-misses                                               
    20.145071083          2,028,923      branch-misses                                               
    20.195175038          3,136,299      branch-misses                                               
    20.245281133          3,091,596      branch-misses                                               
    20.295384629          2,395,472      branch-misses                                               
    20.345482210          2,021,659      branch-misses                                               
    20.395609066          2,006,859      branch-misses                                               
    20.445711529          3,514,818      branch-misses                                               
    20.495816117          2,464,754      branch-misses                                               
    20.545923992          1,366,104      branch-misses                                               
    20.596025008          3,243,354      branch-misses                                               
    20.646125597          3,074,618      branch-misses                                               
    20.696228322          2,997,362      branch-misses                                               
    20.746327043          3,129,775      branch-misses                                               
    20.796426000          3,154,081      branch-misses                                               
    20.846525379          3,104,426      branch-misses                                               
    20.896620663          3,183,693      branch-misses                                               
    20.946718399          3,140,437      branch-misses                                               
    20.996816015          3,352,346      branch-misses                                               
    21.046914099          3,458,945      branch-misses                                               
    21.097014837          3,399,732      branch-misses                                               
    21.147108716          3,423,335      branch-misses                                               
    21.197206893          3,420,525      branch-misses                                               
    21.247306998          3,425,850      branch-misses                                               
    21.297403045          3,471,445      branch-misses                                               
#           time             counts unit events
    21.347516240          3,496,140      branch-misses                                               
    21.397614441          3,524,851      branch-misses                                               
    21.447709247          3,490,413      branch-misses                                               
    21.497806384          3,489,021      branch-misses                                               
    21.547903199          3,496,499      branch-misses                                               
    21.598001169          3,537,214      branch-misses                                               
    21.648097937          3,431,693      branch-misses                                               
    21.698198860          3,132,241      branch-misses                                               
    21.748301968          2,374,243      branch-misses                                               
