#           time             counts unit events
     0.050067282             94,576      cache-misses                                                
     0.100185472             89,016      cache-misses                                                
     0.150277892             88,900      cache-misses                                                
     0.200367028             90,048      cache-misses                                                
     0.250455401             84,584      cache-misses                                                
     0.300546269             86,139      cache-misses                                                
     0.350637413             83,722      cache-misses                                                
     0.400726383             63,211      cache-misses                                                
     0.450810064             62,117      cache-misses                                                
     0.500866443             90,796      cache-misses                                                
     0.550940812            107,302      cache-misses                                                
     0.601016116            106,991      cache-misses                                                
     0.651089832            100,602      cache-misses                                                
     0.701161404            107,938      cache-misses                                                
     0.751228116            105,626      cache-misses                                                
     0.801299787            101,752      cache-misses                                                
     0.851372478            107,831      cache-misses                                                
     0.901441089            105,228      cache-misses                                                
     0.951507019            108,228      cache-misses                                                
     1.001573829            104,307      cache-misses                                                
     1.051644312            106,464      cache-misses                                                
     1.101712486            102,457      cache-misses                                                
     1.151780375             96,285      cache-misses                                                
     1.201848580            103,400      cache-misses                                                
     1.251918530             99,706      cache-misses                                                
#           time             counts unit events
     1.301995262             77,102      cache-misses                                                
     1.352076221             69,654      cache-misses                                                
     1.402156689            104,498      cache-misses                                                
     1.452228446            124,566      cache-misses                                                
     1.502303922            123,600      cache-misses                                                
     1.552380947            117,893      cache-misses                                                
     1.602463831            100,848      cache-misses                                                
     1.652551375            102,658      cache-misses                                                
     1.702626981            104,293      cache-misses                                                
     1.752709370            110,843      cache-misses                                                
     1.802793956             93,984      cache-misses                                                
     1.852866515            108,825      cache-misses                                                
     1.902984966            104,113      cache-misses                                                
     1.953079154            104,790      cache-misses                                                
     2.003159702            103,709      cache-misses                                                
     2.053246968             99,095      cache-misses                                                
     2.103341368             95,785      cache-misses                                                
     2.153419086            103,434      cache-misses                                                
     2.203497833            105,780      cache-misses                                                
     2.253569016            108,939      cache-misses                                                
     2.303638642            103,124      cache-misses                                                
     2.353709435             83,525      cache-misses                                                
     2.403785880            107,201      cache-misses                                                
     2.453869033            100,589      cache-misses                                                
     2.503957386            103,456      cache-misses                                                
#           time             counts unit events
     2.554063357            104,123      cache-misses                                                
     2.604162849            107,333      cache-misses                                                
     2.654267191            101,671      cache-misses                                                
     2.704382895            106,824      cache-misses                                                
     2.754487069            108,101      cache-misses                                                
     2.804602621            105,260      cache-misses                                                
     2.854708504             80,606      cache-misses                                                
     2.904818269             69,658      cache-misses                                                
     2.954936008             74,658      cache-misses                                                
     3.005045898             70,935      cache-misses                                                
     3.055153937             77,191      cache-misses                                                
     3.105261831             74,374      cache-misses                                                
     3.155402045             68,630      cache-misses                                                
     3.205513316             72,777      cache-misses                                                
     3.255608721            100,868      cache-misses                                                
     3.305696862            101,452      cache-misses                                                
     3.355782953             89,369      cache-misses                                                
     3.405878858             78,874      cache-misses                                                
     3.455974266            107,455      cache-misses                                                
     3.506065491             99,853      cache-misses                                                
     3.556167315             96,697      cache-misses                                                
     3.606257400             91,028      cache-misses                                                
     3.656339910            100,975      cache-misses                                                
     3.706416250            105,400      cache-misses                                                
     3.756489053            108,530      cache-misses                                                
#           time             counts unit events
     3.806559561            106,188      cache-misses                                                
     3.856637897            102,159      cache-misses                                                
     3.906733667            103,391      cache-misses                                                
     3.956827012            105,509      cache-misses                                                
     4.006912746            108,044      cache-misses                                                
     4.056990801             99,165      cache-misses                                                
     4.107075297             99,455      cache-misses                                                
     4.157166717             85,607      cache-misses                                                
     4.207266210             94,167      cache-misses                                                
     4.257364395            105,639      cache-misses                                                
     4.307518866            107,196      cache-misses                                                
     4.357608260            106,173      cache-misses                                                
     4.407695131            107,439      cache-misses                                                
     4.457786965            106,480      cache-misses                                                
     4.507901282            108,476      cache-misses                                                
     4.558001299            106,525      cache-misses                                                
     4.608099383            105,409      cache-misses                                                
     4.658188449            101,289      cache-misses                                                
     4.708271738             75,372      cache-misses                                                
     4.758361066            103,240      cache-misses                                                
     4.808461122             98,233      cache-misses                                                
     4.858572119             97,310      cache-misses                                                
     4.908669175             79,871      cache-misses                                                
     4.958765281             50,295      cache-misses                                                
     5.008856179             68,241      cache-misses                                                
#           time             counts unit events
     5.058948311             87,858      cache-misses                                                
     5.109032676             90,414      cache-misses                                                
     5.159106425             87,051      cache-misses                                                
     5.209191582            119,825      cache-misses                                                
     5.259284222             96,987      cache-misses                                                
     5.309372882             80,532      cache-misses                                                
     5.359451462             85,120      cache-misses                                                
     5.409533357             84,508      cache-misses                                                
     5.459616164             80,070      cache-misses                                                
     5.509713649             83,613      cache-misses                                                
     5.559797520            125,193      cache-misses                                                
     5.609879954             88,635      cache-misses                                                
     5.659964784            110,410      cache-misses                                                
     5.710044025             98,075      cache-misses                                                
     5.760120894             96,861      cache-misses                                                
     5.810204454             95,500      cache-misses                                                
     5.860297900             97,066      cache-misses                                                
     5.910376575             99,856      cache-misses                                                
     5.960452210             99,387      cache-misses                                                
     6.010526495            106,611      cache-misses                                                
     6.060599882             86,954      cache-misses                                                
     6.110680378            101,278      cache-misses                                                
     6.160754585             96,250      cache-misses                                                
     6.210823867            106,469      cache-misses                                                
     6.260871395             97,657      cache-misses                                                
#           time             counts unit events
     6.310946211             97,299      cache-misses                                                
     6.361026132            103,970      cache-misses                                                
     6.411106114             96,492      cache-misses                                                
     6.461180570            103,529      cache-misses                                                
     6.511254219            104,823      cache-misses                                                
     6.561324517            123,601      cache-misses                                                
     6.611397370            109,544      cache-misses                                                
     6.661469725             99,045      cache-misses                                                
     6.711545404            102,476      cache-misses                                                
     6.761630033             93,894      cache-misses                                                
     6.811711540            104,263      cache-misses                                                
     6.861791518            103,259      cache-misses                                                
     6.911872864             97,262      cache-misses                                                
     6.961948596             97,621      cache-misses                                                
     7.012022530            103,359      cache-misses                                                
     7.062102549            102,525      cache-misses                                                
     7.112210047             94,198      cache-misses                                                
     7.162301724            100,879      cache-misses                                                
     7.212399511            102,110      cache-misses                                                
     7.262518456            101,271      cache-misses                                                
     7.312624257             98,752      cache-misses                                                
     7.362705339            105,970      cache-misses                                                
     7.412790955             97,519      cache-misses                                                
     7.462885972            102,959      cache-misses                                                
     7.512980705             89,418      cache-misses                                                
#           time             counts unit events
     7.563075494             87,331      cache-misses                                                
     7.613157087             86,387      cache-misses                                                
     7.663235495            109,507      cache-misses                                                
     7.713323823            103,458      cache-misses                                                
     7.763419055             98,207      cache-misses                                                
     7.813510508            101,354      cache-misses                                                
     7.863602626            101,154      cache-misses                                                
     7.913695403             94,534      cache-misses                                                
     7.963793543             87,591      cache-misses                                                
     8.013891814            100,829      cache-misses                                                
     8.063976876             97,860      cache-misses                                                
     8.114062606            107,754      cache-misses                                                
     8.164136178            103,157      cache-misses                                                
     8.214212499            108,959      cache-misses                                                
     8.264286526            101,165      cache-misses                                                
     8.314358484            102,284      cache-misses                                                
     8.364430261            101,073      cache-misses                                                
     8.414503891            103,132      cache-misses                                                
     8.464576351             99,225      cache-misses                                                
     8.514650460             93,363      cache-misses                                                
     8.564725771             88,790      cache-misses                                                
     8.614807720             98,122      cache-misses                                                
     8.664877839             96,685      cache-misses                                                
     8.714970851             95,583      cache-misses                                                
     8.765064541             99,258      cache-misses                                                
#           time             counts unit events
     8.815156934             97,925      cache-misses                                                
     8.865248097             98,248      cache-misses                                                
     8.915337983             95,836      cache-misses                                                
     8.965446067             96,029      cache-misses                                                
     9.015537361            102,138      cache-misses                                                
     9.065639284            100,279      cache-misses                                                
     9.115733085             98,439      cache-misses                                                
     9.165842583             98,238      cache-misses                                                
     9.215942899             93,627      cache-misses                                                
     9.266043405            105,518      cache-misses                                                
     9.316146481             98,367      cache-misses                                                
     9.366244955            101,666      cache-misses                                                
     9.416339036             94,722      cache-misses                                                
     9.466428979            111,779      cache-misses                                                
     9.516512262            100,679      cache-misses                                                
     9.566598480            102,919      cache-misses                                                
     9.616684246            102,591      cache-misses                                                
     9.666776341             99,134      cache-misses                                                
     9.716917847            100,170      cache-misses                                                
     9.767031913            102,525      cache-misses                                                
     9.817127404            101,380      cache-misses                                                
     9.867213198            102,398      cache-misses                                                
     9.917298627             92,595      cache-misses                                                
     9.967393401             86,259      cache-misses                                                
    10.017499913             94,010      cache-misses                                                
#           time             counts unit events
    10.067592572            102,852      cache-misses                                                
    10.117678059            101,668      cache-misses                                                
    10.167761414            103,693      cache-misses                                                
    10.217847017             99,890      cache-misses                                                
    10.267943128            103,685      cache-misses                                                
    10.318041515            103,672      cache-misses                                                
    10.368145398            103,134      cache-misses                                                
    10.418242676            103,229      cache-misses                                                
    10.468327315            107,114      cache-misses                                                
    10.518416604             97,840      cache-misses                                                
    10.568511727            100,948      cache-misses                                                
    10.618592604            106,207      cache-misses                                                
    10.668670883             99,947      cache-misses                                                
    10.718792518            104,261      cache-misses                                                
    10.768870586            106,295      cache-misses                                                
    10.818948191            104,653      cache-misses                                                
    10.869021377            106,358      cache-misses                                                
    10.919134783            107,325      cache-misses                                                
    10.969223264            106,529      cache-misses                                                
    11.019307652            104,548      cache-misses                                                
    11.069393245             95,805      cache-misses                                                
    11.119473742            106,875      cache-misses                                                
    11.169553810            106,652      cache-misses                                                
    11.219629605            105,727      cache-misses                                                
    11.269706779            105,892      cache-misses                                                
#           time             counts unit events
    11.319786002             86,218      cache-misses                                                
    11.369877708            106,196      cache-misses                                                
    11.419958444            100,156      cache-misses                                                
    11.470033001             98,112      cache-misses                                                
    11.520109284            103,120      cache-misses                                                
    11.570183004            107,415      cache-misses                                                
    11.620261396             94,082      cache-misses                                                
    11.670334187            117,147      cache-misses                                                
    11.720407665             96,151      cache-misses                                                
    11.770483546             92,322      cache-misses                                                
    11.820557186             89,427      cache-misses                                                
    11.870626458             97,374      cache-misses                                                
    11.920693142            100,495      cache-misses                                                
    11.970765151            103,986      cache-misses                                                
    12.020838726             92,457      cache-misses                                                
    12.070906945            106,047      cache-misses                                                
    12.120977090            110,788      cache-misses                                                
    12.171043312             98,003      cache-misses                                                
    12.221114405             98,742      cache-misses                                                
    12.271196061            106,574      cache-misses                                                
    12.321269615             97,924      cache-misses                                                
    12.371343463            113,044      cache-misses                                                
    12.421428063            106,438      cache-misses                                                
    12.471510401            105,826      cache-misses                                                
    12.521599900            104,437      cache-misses                                                
#           time             counts unit events
    12.571688369            104,171      cache-misses                                                
    12.621777087            102,552      cache-misses                                                
    12.671877520            106,840      cache-misses                                                
    12.721980100             98,291      cache-misses                                                
    12.772074334            109,960      cache-misses                                                
    12.822160354            106,605      cache-misses                                                
    12.872238863            100,677      cache-misses                                                
    12.922317819            105,755      cache-misses                                                
    12.972402866            125,000      cache-misses                                                
    13.022491402            153,199      cache-misses                                                
    13.072574102            155,202      cache-misses                                                
    13.122660100            146,402      cache-misses                                                
    13.172756921            141,900      cache-misses                                                
    13.222849284             85,671      cache-misses                                                
    13.272935509            121,415      cache-misses                                                
    13.323027585            113,831      cache-misses                                                
    13.373146389            110,635      cache-misses                                                
    13.423266417             83,868      cache-misses                                                
    13.473373646             82,376      cache-misses                                                
    13.523463500             72,486      cache-misses                                                
    13.573572936             54,113      cache-misses                                                
    13.623670338             58,778      cache-misses                                                
    13.673764768             64,898      cache-misses                                                
    13.723866588             78,699      cache-misses                                                
    13.773971006             69,420      cache-misses                                                
#           time             counts unit events
    13.824070043             55,502      cache-misses                                                
    13.874176347             68,446      cache-misses                                                
    13.924268704             84,490      cache-misses                                                
    13.974356351             86,001      cache-misses                                                
    14.024441916             90,605      cache-misses                                                
    14.074522783            100,415      cache-misses                                                
    14.124597787             96,166      cache-misses                                                
    14.174669363             92,723      cache-misses                                                
    14.224745697            102,940      cache-misses                                                
