#           time             counts unit events
     4.809409908        179,948,370      cycles                                                      
     4.859508637        179,831,782      cycles                                                      
     4.909607753        179,931,103      cycles                                                      
     4.959706807        179,936,795      cycles                                                      
     5.009813217        179,929,026      cycles                                                      
#           time             counts unit events
     5.059927156        179,971,792      cycles                                                      
     5.110030090        179,947,733      cycles                                                      
     5.160181265        180,125,748      cycles                                                      
     5.210281990        179,935,524      cycles                                                      
     5.260381855        179,931,849      cycles                                                      
     5.310481709        179,935,719      cycles                                                      
     5.360588224        179,958,978      cycles                                                      
     5.410684576        179,922,693      cycles                                                      
     5.460792520        179,964,913      cycles                                                      
     5.510900503        179,964,644      cycles                                                      
     5.561005873        179,955,538      cycles                                                      
     5.611104801        179,931,662      cycles                                                      
     5.661201538        179,926,992      cycles                                                      
     5.711299608        179,887,919      cycles                                                      
     5.761399286        179,934,665      cycles                                                      
     5.811502029        179,947,720      cycles                                                      
     5.861600298        179,926,956      cycles                                                      
     5.911698373        179,933,760      cycles                                                      
     5.961807551        179,970,270      cycles                                                      
     6.011910268        179,944,329      cycles                                                      
     6.062010983        179,936,202      cycles                                                      
     6.112115595        179,953,321      cycles                                                      
     6.162223412        179,968,140      cycles                                                      
     6.212322313        179,927,418      cycles                                                      
     6.262444101        180,012,298      cycles                                                      
#           time             counts unit events
     6.312547348        179,956,041      cycles                                                      
     6.362656839        179,964,938      cycles                                                      
     6.412763536        179,962,223      cycles                                                      
     6.462871319        179,961,696      cycles                                                      
     6.512980011        179,971,467      cycles                                                      
     6.563085006        179,952,555      cycles                                                      
     6.613188630        179,946,828      cycles                                                      
     6.663293282        179,951,656      cycles                                                      
     6.713396747        179,909,752      cycles                                                      
     6.763498605        179,943,184      cycles                                                      
     6.813601864        179,946,780      cycles                                                      
     6.863703865        179,849,456      cycles                                                      
     6.913809544        179,952,123      cycles                                                      
     6.963913014        179,952,583      cycles                                                      
     7.014041709        180,034,965      cycles                                                      
     7.064144915        179,958,041      cycles                                                      
     7.114263161        179,964,630      cycles                                                      
     7.164368530        179,955,632      cycles                                                      
     7.214471770        179,948,238      cycles                                                      
     7.264586228        179,988,666      cycles                                                      
     7.314697969        179,975,907      cycles                                                      
     7.364824399        180,037,989      cycles                                                      
     7.414926050        179,935,127      cycles                                                      
     7.465031244        179,954,046      cycles                                                      
     7.515134781        179,952,006      cycles                                                      
#           time             counts unit events
     7.565247925        179,980,365      cycles                                                      
     7.615355849        179,964,444      cycles                                                      
     7.665467387        179,937,774      cycles                                                      
     7.715571321        179,951,409      cycles                                                      
     7.765676269        179,951,482      cycles                                                      
     7.815779928        179,952,406      cycles                                                      
     7.865881106        179,936,807      cycles                                                      
     7.915990333        179,976,829      cycles                                                      
     7.966092495        179,938,298      cycles                                                      
     8.016195341        179,948,422      cycles                                                      
     8.066303745        179,961,783      cycles                                                      
     8.116407915        179,954,659      cycles                                                      
     8.166509368        179,938,567      cycles                                                      
     8.216614675        179,955,045      cycles                                                      
     8.266720833        179,958,246      cycles                                                      
     8.316820971        179,936,044      cycles                                                      
     8.366915852        179,922,023      cycles                                                      
     8.417027950        179,979,038      cycles                                                      
     8.467133229        179,954,961      cycles                                                      
     8.517241264        179,962,515      cycles                                                      
     8.567355612        179,985,051      cycles                                                      
     8.617465962        179,976,321      cycles                                                      
     8.667573299        179,913,521      cycles                                                      
     8.717673748        179,935,555      cycles                                                      
     8.767780186        179,963,520      cycles                                                      
#           time             counts unit events
     8.817877168        179,922,201      cycles                                                      
     8.867985046        179,847,331      cycles                                                      
     8.918093092        179,964,708      cycles                                                      
     8.968199795        179,961,546      cycles                                                      
     9.018305740        179,961,958      cycles                                                      
     9.068416404        179,973,647      cycles                                                      
     9.118535817        180,003,165      cycles                                                      
     9.168648836        179,980,644      cycles                                                      
     9.218751729        179,949,674      cycles                                                      
     9.268857379        179,961,833      cycles                                                      
     9.318966336        179,961,326      cycles                                                      
     9.369077153        179,984,242      cycles                                                      
     9.419189379        179,970,658      cycles                                                      
     9.469295179        179,963,851      cycles                                                      
     9.519406186        179,969,100      cycles                                                      
     9.569512887        179,963,630      cycles                                                      
     9.619620510        179,960,919      cycles                                                      
     9.669723242        179,944,572      cycles                                                      
     9.719826010        179,904,660      cycles                                                      
     9.769930255        179,953,173      cycles                                                      
     9.820034485        179,949,782      cycles                                                      
     9.870135708        179,944,001      cycles                                                      
     9.920255854        180,007,972      cycles                                                      
     9.970363739        179,962,526      cycles                                                      
    10.020468898        179,955,529      cycles                                                      
#           time             counts unit events
    10.070570700        179,941,887      cycles                                                      
    10.120681230        179,975,268      cycles                                                      
    10.170789762        179,966,072      cycles                                                      
    10.220893702        179,951,821      cycles                                                      
    10.270997430        179,954,147      cycles                                                      
    10.321107439        179,965,921      cycles                                                      
    10.371213060        179,957,525      cycles                                                      
    10.421319216        179,982,149      cycles                                                      
    10.471442871        179,994,741      cycles                                                      
    10.521566479        180,022,660      cycles                                                      
    10.571675432        179,967,698      cycles                                                      
    10.621782698        179,965,182      cycles                                                      
    10.671886910        179,930,443      cycles                                                      
    10.721999945        179,963,189      cycles                                                      
    10.772114619        179,985,875      cycles                                                      
    10.822227317        179,981,952      cycles                                                      
    10.872336619        179,860,907      cycles                                                      
    10.922446378        179,979,549      cycles                                                      
    10.972559168        179,973,478      cycles                                                      
    11.022691462        180,090,921      cycles                                                      
    11.072810518        179,967,811      cycles                                                      
    11.122924493        179,962,223      cycles                                                      
    11.173032330        179,960,781      cycles                                                      
    11.223137564        179,953,878      cycles                                                      
    11.273242332        179,956,773      cycles                                                      
#           time             counts unit events
    11.323370204        180,048,864      cycles                                                      
    11.373485797        179,973,951      cycles                                                      
    11.423584344        179,935,176      cycles                                                      
    11.473684660        179,933,061      cycles                                                      
    11.523790346        179,961,837      cycles                                                      
    11.573903770        179,982,140      cycles                                                      
    11.624008683        179,955,312      cycles                                                      
    11.674116758        179,912,663      cycles                                                      
    11.724224459        179,963,772      cycles                                                      
    11.774330305        179,955,482      cycles                                                      
    11.824443360        179,984,571      cycles                                                      
    11.874554733        179,976,776      cycles                                                      
    11.924665046        179,978,680      cycles                                                      
    11.974772448        179,958,759      cycles                                                      
    12.024890995        180,002,619      cycles                                                      
    12.074995418        179,949,880      cycles                                                      
    12.125117023        180,014,723      cycles                                                      
    12.175213903        183,316,120      cycles                                                      
    12.225382748        190,614,869      cycles                                                      
    12.275547592        194,290,370      cycles                                                      
    12.325710365        194,269,888      cycles                                                      
    12.375858682        190,462,517      cycles                                                      
    12.425971278        188,640,436      cycles                                                      
    12.476153346        190,857,474      cycles                                                      
    12.526283668        192,295,086      cycles                                                      
#           time             counts unit events
    12.576453551        189,282,767      cycles                                                      
    12.626580894        188,966,944      cycles                                                      
    12.676753331        189,417,367      cycles                                                      
    12.726920746        189,636,591      cycles                                                      
    12.777087649        190,450,151      cycles                                                      
    12.827249169        190,679,445      cycles                                                      
    12.877431946        190,060,482      cycles                                                      
    12.927600515        194,706,615      cycles                                                      
    12.977765537        194,518,646      cycles                                                      
    13.027932561        194,860,258      cycles                                                      
    13.078104124        194,158,530      cycles                                                      
    13.128256163        194,387,004      cycles                                                      
    13.178422163        194,739,426      cycles                                                      
    13.228592578        194,869,505      cycles                                                      
    13.278759257        194,856,424      cycles                                                      
    13.328924353        194,848,909      cycles                                                      
    13.379091031        191,921,217      cycles                                                      
    13.429247396        189,089,118      cycles                                                      
    13.479413888        190,242,445      cycles                                                      
    13.529582084        194,863,294      cycles                                                      
    13.579748978        194,551,909      cycles                                                      
    13.629866114        194,487,180      cycles                                                      
    13.680037983        194,163,360      cycles                                                      
    13.730147857        192,035,977      cycles                                                      
    13.780311531        189,772,832      cycles                                                      
#           time             counts unit events
    13.830468645        193,817,724      cycles                                                      
    13.880636063        192,673,216      cycles                                                      
    13.930803636        193,193,787      cycles                                                      
    13.980972378        185,306,500      cycles                                                      
    14.031146444        191,524,954      cycles                                                      
    14.081313350        194,852,430      cycles                                                      
    14.131470360        194,822,412      cycles                                                      
    14.181638628        194,857,411      cycles                                                      
    14.231791660        194,556,726      cycles                                                      
    14.281959531        194,860,925      cycles                                                      
    14.332114984        194,812,562      cycles                                                      
    14.382237844        194,493,805      cycles                                                      
    14.432390459        186,991,522      cycles                                                      
    14.482516851        188,891,628      cycles                                                      
    14.532672473        194,537,506      cycles                                                      
    14.582835140        194,841,041      cycles                                                      
    14.633001715        194,683,744      cycles                                                      
    14.683167239        194,206,716      cycles                                                      
    14.733332394        194,847,056      cycles                                                      
    14.783525538        194,959,852      cycles                                                      
    14.833691629        194,436,532      cycles                                                      
    14.883859087        194,606,930      cycles                                                      
    14.934027490        194,565,936      cycles                                                      
    14.984194085        194,856,010      cycles                                                      
    15.034357790        194,845,699      cycles                                                      
#           time             counts unit events
    15.084523338        194,851,667      cycles                                                      
    15.134689268        194,018,810      cycles                                                      
    15.184855777        194,580,352      cycles                                                      
    15.235024518        190,317,078      cycles                                                      
    15.285176826        191,419,390      cycles                                                      
    15.335346371        185,376,548      cycles                                                      
    15.385500214        191,063,191      cycles                                                      
    15.435668129        187,718,897      cycles                                                      
    15.485771364        189,135,430      cycles                                                      
    15.535936436        193,702,315      cycles                                                      
    15.586105248        194,661,626      cycles                                                      
    15.636271500        194,655,149      cycles                                                      
    15.686438683        194,657,921      cycles                                                      
    15.736603544        194,116,093      cycles                                                      
    15.786711482        194,328,572      cycles                                                      
    15.836881068        194,440,731      cycles                                                      
    15.887037118        194,615,136      cycles                                                      
    15.937191168        194,605,717      cycles                                                      
    15.987358238        194,659,246      cycles                                                      
    16.037473513        194,459,016      cycles                                                      
    16.087639895        194,654,740      cycles                                                      
    16.137805232        194,648,143      cycles                                                      
    16.187971730        194,131,021      cycles                                                      
    16.238138471        193,737,230      cycles                                                      
    16.288291271        193,989,985      cycles                                                      
#           time             counts unit events
    16.338457020        194,555,863      cycles                                                      
    16.388622514        194,425,976      cycles                                                      
    16.438737629        188,346,946      cycles                                                      
    16.488899796        189,109,952      cycles                                                      
    16.539052276        192,030,188      cycles                                                      
    16.589216934        194,652,658      cycles                                                      
    16.639368787        194,602,660      cycles                                                      
    16.689533988        194,646,433      cycles                                                      
    16.739701278        194,659,300      cycles                                                      
    16.789861061        193,728,538      cycles                                                      
    16.840016189        192,282,085      cycles                                                      
    16.890137645        194,479,584      cycles                                                      
    16.940304722        194,656,785      cycles                                                      
    16.990420625        194,434,587      cycles                                                      
    17.040587719        194,657,149      cycles                                                      
    17.090755263        194,660,856      cycles                                                      
    17.140919894        194,649,955      cycles                                                      
    17.191084346        194,649,792      cycles                                                      
    17.241252710        194,663,794      cycles                                                      
    17.291413011        194,595,464      cycles                                                      
    17.341579861        194,300,968      cycles                                                      
    17.391744208        194,645,881      cycles                                                      
    17.441912127        189,706,701      cycles                                                      
    17.492069737        188,992,851      cycles                                                      
    17.542232938        192,512,186      cycles                                                      
#           time             counts unit events
    17.592399805        194,659,787      cycles                                                      
    17.642566801        194,658,678      cycles                                                      
    17.692731198        194,312,533      cycles                                                      
    17.742900076        193,671,579      cycles                                                      
    17.793063697        193,984,034      cycles                                                      
    17.843229618        194,651,387      cycles                                                      
    17.893407650        194,697,401      cycles                                                      
    17.943575292        194,644,590      cycles                                                      
    17.993743959        194,663,561      cycles                                                      
    18.043912117        194,660,741      cycles                                                      
    18.094077828        194,653,927      cycles                                                      
    18.144243992        194,649,657      cycles                                                      
    18.194412874        194,561,531      cycles                                                      
    18.244580574        194,657,904      cycles                                                      
    18.294734461        194,576,638      cycles                                                      
    18.344906059        193,867,001      cycles                                                      
    18.395064467        191,112,768      cycles                                                      
    18.445231217        190,683,351      cycles                                                      
    18.495395366        189,222,891      cycles                                                      
    18.545516997        190,443,764      cycles                                                      
    18.595682526        194,651,441      cycles                                                      
    18.645849216        193,998,130      cycles                                                      
    18.696016589        194,658,957      cycles                                                      
    18.746182139        194,654,713      cycles                                                      
    18.796345618        194,644,282      cycles                                                      
#           time             counts unit events
    18.846513436        194,593,408      cycles                                                      
    18.896668053        194,294,244      cycles                                                      
    18.946834455        194,653,459      cycles                                                      
    18.997001938        194,658,823      cycles                                                      
    19.047170860        194,663,496      cycles                                                      
    19.097338467        194,657,453      cycles                                                      
    19.147518580        193,326,686      cycles                                                      
    19.197685361        194,656,520      cycles                                                      
    19.247850631        193,377,261      cycles                                                      
    19.298019632        190,464,195      cycles                                                      
    19.348176924        185,486,961      cycles                                                      
    19.398291848        194,456,620      cycles                                                      
    19.448459618        192,538,090      cycles                                                      
    19.498586466        188,005,007      cycles                                                      
    19.548746979        189,926,409      cycles                                                      
    19.598911468        194,628,621      cycles                                                      
    19.649066225        194,516,278      cycles                                                      
    19.699234223        194,235,660      cycles                                                      
    19.749389492        194,615,944      cycles                                                      
    19.799557201        194,665,062      cycles                                                      
    19.849723559        194,657,376      cycles                                                      
    19.899844551        193,534,384      cycles                                                      
    19.950005918        188,805,993      cycles                                                      
    20.000173185        194,855,958      cycles                                                      
    20.050341186        194,858,000      cycles                                                      
#           time             counts unit events
    20.100505066        194,841,152      cycles                                                      
    20.150672419        194,538,888      cycles                                                      
    20.200841091        194,860,322      cycles                                                      
    20.251009463        194,203,890      cycles                                                      
    20.301163302        194,761,944      cycles                                                      
    20.351328349        194,762,228      cycles                                                      
    20.401442847        194,424,919      cycles                                                      
    20.451597304        191,054,013      cycles                                                      
    20.501708045        186,722,054      cycles                                                      
    20.551864123        190,203,921      cycles                                                      
    20.602029272        194,192,571      cycles                                                      
    20.652193368        194,843,813      cycles                                                      
    20.702347176        194,804,010      cycles                                                      
    20.752515510        194,861,106      cycles                                                      
    20.802692412        194,458,534      cycles                                                      
    20.852856411        194,415,861      cycles                                                      
    20.903027057        194,294,980      cycles                                                      
    20.953199890        194,876,906      cycles                                                      
    21.003370400        194,868,313      cycles                                                      
    21.053536385        194,848,453      cycles                                                      
    21.103702356        194,849,234      cycles                                                      
    21.153873943        194,152,192      cycles                                                      
    21.204029974        194,713,060      cycles                                                      
    21.254196694        194,787,690      cycles                                                      
    21.304350768        194,695,614      cycles                                                      
#           time             counts unit events
    21.354504866        194,802,818      cycles                                                      
    21.404674898        194,600,089      cycles                                                      
    21.454827755        192,201,959      cycles                                                      
    21.504986169        187,438,520      cycles                                                      
    21.555139146        189,097,551      cycles                                                      
    21.605306931        193,866,813      cycles                                                      
    21.655460830        194,804,773      cycles                                                      
    21.705625771        194,504,392      cycles                                                      
    21.755792721        194,855,491      cycles                                                      
