#           time             counts unit events
     5.868290350          3,369,521      branch-misses                                               
     5.918416151          3,399,914      branch-misses                                               
     5.968554595          3,259,720      branch-misses                                               
     6.018719867          3,309,422      branch-misses                                               
     6.068886486          3,299,752      branch-misses                                               
     6.119072469          3,537,611      branch-misses                                               
     6.169248923          3,192,326      branch-misses                                               
     6.219454069          3,274,697      branch-misses                                               
     6.269627436          3,502,736      branch-misses                                               
#           time             counts unit events
     6.319751670          3,220,898      branch-misses                                               
     6.369863434          3,237,911      branch-misses                                               
     6.419978054          3,252,493      branch-misses                                               
     6.470086079          3,281,645      branch-misses                                               
     6.520188715          3,171,325      branch-misses                                               
     6.570290260          3,356,636      branch-misses                                               
     6.620390261          2,880,473      branch-misses                                               
     6.670491606          3,138,545      branch-misses                                               
     6.720598171          3,473,275      branch-misses                                               
     6.770705956          2,975,435      branch-misses                                               
     6.820812102          3,089,500      branch-misses                                               
     6.870923767          3,189,575      branch-misses                                               
     6.921034008          3,229,983      branch-misses                                               
     6.971133278          3,182,633      branch-misses                                               
     7.021226230          3,417,034      branch-misses                                               
     7.071327636          3,203,623      branch-misses                                               
     7.121429606          3,065,532      branch-misses                                               
     7.171530834          3,173,818      branch-misses                                               
     7.221635380          3,242,510      branch-misses                                               
     7.271732960          3,058,058      branch-misses                                               
     7.321835940          3,268,632      branch-misses                                               
     7.371941983          3,193,182      branch-misses                                               
     7.422042535          3,326,614      branch-misses                                               
     7.472144625          3,264,142      branch-misses                                               
     7.522253873          3,287,453      branch-misses                                               
#           time             counts unit events
     7.572361100          3,420,110      branch-misses                                               
     7.622472844          3,363,604      branch-misses                                               
     7.672578825          3,368,395      branch-misses                                               
     7.722689125          3,409,157      branch-misses                                               
     7.772807674          3,271,474      branch-misses                                               
     7.822912001          3,388,758      branch-misses                                               
     7.873023085          3,355,482      branch-misses                                               
     7.923123904          3,453,827      branch-misses                                               
     7.973223403          3,285,468      branch-misses                                               
     8.023330433          3,219,661      branch-misses                                               
     8.073442001          3,211,975      branch-misses                                               
     8.123573657          3,128,155      branch-misses                                               
     8.173676082          3,335,714      branch-misses                                               
     8.223777549          3,086,337      branch-misses                                               
     8.273886494          3,245,831      branch-misses                                               
     8.323988890          3,244,042      branch-misses                                               
     8.374087324          3,319,167      branch-misses                                               
     8.424197249          2,965,862      branch-misses                                               
     8.474309177          3,344,424      branch-misses                                               
     8.524410372          3,172,537      branch-misses                                               
     8.574510261          3,307,552      branch-misses                                               
     8.624615180          3,220,458      branch-misses                                               
     8.674729201          3,274,081      branch-misses                                               
     8.724838889          3,194,294      branch-misses                                               
     8.774946034          3,317,106      branch-misses                                               
#           time             counts unit events
     8.825060013          3,292,264      branch-misses                                               
     8.875169802          3,041,148      branch-misses                                               
     8.925270967          3,219,859      branch-misses                                               
     8.975385880          3,140,258      branch-misses                                               
     9.025485298          3,090,756      branch-misses                                               
     9.075589518          3,217,454      branch-misses                                               
     9.125685203          3,025,039      branch-misses                                               
     9.175793084          3,094,422      branch-misses                                               
     9.225892471          3,101,730      branch-misses                                               
     9.275999580          3,070,288      branch-misses                                               
     9.326099581          3,023,167      branch-misses                                               
     9.376197204          3,052,591      branch-misses                                               
     9.426304032          3,046,844      branch-misses                                               
     9.476406759          3,055,905      branch-misses                                               
     9.526504852          3,185,062      branch-misses                                               
     9.576608063          3,059,479      branch-misses                                               
     9.626721850          3,017,363      branch-misses                                               
     9.676821621          3,050,660      branch-misses                                               
     9.726918560          3,032,612      branch-misses                                               
     9.777019481          3,042,088      branch-misses                                               
     9.827120825          3,061,264      branch-misses                                               
     9.877227733          3,112,678      branch-misses                                               
     9.927326199          3,086,854      branch-misses                                               
     9.977427040          3,071,218      branch-misses                                               
    10.027528538          3,033,848      branch-misses                                               
#           time             counts unit events
    10.077630890          3,089,085      branch-misses                                               
    10.127739630          3,047,147      branch-misses                                               
    10.177842323          3,024,170      branch-misses                                               
    10.227953369          3,241,662      branch-misses                                               
    10.278059686          3,096,936      branch-misses                                               
    10.328169156          2,876,028      branch-misses                                               
    10.378269642          3,187,973      branch-misses                                               
    10.428365072          3,062,967      branch-misses                                               
    10.478471347          3,112,616      branch-misses                                               
    10.528571375          2,956,392      branch-misses                                               
    10.578668621          2,999,825      branch-misses                                               
    10.628765445          3,170,551      branch-misses                                               
    10.678872185          3,156,032      branch-misses                                               
    10.728978861          3,100,396      branch-misses                                               
    10.779076506          2,302,367      branch-misses                                               
    10.829182341          3,078,477      branch-misses                                               
    10.879284537          3,233,210      branch-misses                                               
    10.929386929          3,241,513      branch-misses                                               
    10.979502565          3,302,288      branch-misses                                               
    11.029604567          2,894,823      branch-misses                                               
    11.079673286          3,058,464      branch-misses                                               
    11.129777619          3,113,441      branch-misses                                               
    11.179875923          3,251,564      branch-misses                                               
    11.229978383          3,006,882      branch-misses                                               
    11.280076035          3,139,038      branch-misses                                               
#           time             counts unit events
    11.330180630          3,066,494      branch-misses                                               
    11.380283013          3,123,277      branch-misses                                               
    11.430379619          2,947,214      branch-misses                                               
    11.480482355          3,218,073      branch-misses                                               
    11.530582141          3,023,186      branch-misses                                               
    11.580683520          2,025,084      branch-misses                                               
    11.630793421          1,749,581      branch-misses                                               
    11.680892857          1,723,049      branch-misses                                               
    11.730992078          1,872,376      branch-misses                                               
    11.781088784          2,881,674      branch-misses                                               
    11.831184213          2,657,870      branch-misses                                               
    11.881281410          2,623,890      branch-misses                                               
    11.931384519          2,515,289      branch-misses                                               
    11.981484635          3,704,448      branch-misses                                               
    12.031579251          3,771,448      branch-misses                                               
    12.081682079          3,814,831      branch-misses                                               
    12.131785682          3,826,378      branch-misses                                               
    12.181881624          3,830,345      branch-misses                                               
    12.231976048          3,806,109      branch-misses                                               
    12.282074380          3,835,676      branch-misses                                               
    12.332180215          3,833,692      branch-misses                                               
    12.382278703          3,789,723      branch-misses                                               
    12.432370520          3,709,335      branch-misses                                               
    12.482468964          3,191,889      branch-misses                                               
    12.532565183          3,226,462      branch-misses                                               
#           time             counts unit events
    12.582683070          3,306,032      branch-misses                                               
    12.632782221          3,207,852      branch-misses                                               
    12.682881005          3,169,340      branch-misses                                               
    12.732985495          2,378,564      branch-misses                                               
    12.783084934          2,784,539      branch-misses                                               
    12.833185270          2,697,230      branch-misses                                               
    12.883282526          2,850,609      branch-misses                                               
    12.933380532          2,900,839      branch-misses                                               
    12.983480104          1,985,286      branch-misses                                               
    13.033580027          2,947,917      branch-misses                                               
    13.083670148          3,375,971      branch-misses                                               
    13.133774830          3,134,657      branch-misses                                               
    13.183872030          3,142,200      branch-misses                                               
    13.233964883          3,238,597      branch-misses                                               
    13.284062943          3,241,481      branch-misses                                               
    13.334162160          3,506,384      branch-misses                                               
    13.384256110          3,632,506      branch-misses                                               
    13.434359479          3,322,922      branch-misses                                               
    13.484466088          3,079,856      branch-misses                                               
    13.534574115          3,140,490      branch-misses                                               
    13.584674112          3,129,568      branch-misses                                               
    13.634768932          3,080,423      branch-misses                                               
    13.684867347          3,067,988      branch-misses                                               
    13.734966285          3,086,538      branch-misses                                               
    13.785065551          3,501,453      branch-misses                                               
#           time             counts unit events
    13.835164430          3,328,425      branch-misses                                               
    13.885264457          3,312,175      branch-misses                                               
    13.935358667          3,680,959      branch-misses                                               
    13.985452767          3,602,200      branch-misses                                               
    14.035550608          3,153,229      branch-misses                                               
    14.085645248          3,165,780      branch-misses                                               
    14.135746347          3,143,830      branch-misses                                               
    14.185850956          3,143,381      branch-misses                                               
    14.235951708          3,031,528      branch-misses                                               
    14.286046355          3,361,538      branch-misses                                               
    14.336143359          2,668,729      branch-misses                                               
    14.386240921          2,748,439      branch-misses                                               
    14.436334636          3,096,089      branch-misses                                               
    14.486436909          3,112,401      branch-misses                                               
    14.536534442          3,111,021      branch-misses                                               
    14.586644297          3,156,482      branch-misses                                               
    14.636741354          2,871,486      branch-misses                                               
    14.686846553          3,062,845      branch-misses                                               
    14.736945602          3,160,175      branch-misses                                               
    14.787044508          3,127,085      branch-misses                                               
    14.837147697          3,232,409      branch-misses                                               
    14.887242657          3,138,108      branch-misses                                               
    14.937341539          3,174,461      branch-misses                                               
    14.987443557          3,229,593      branch-misses                                               
    15.037543849          2,870,843      branch-misses                                               
#           time             counts unit events
    15.087645280          2,938,044      branch-misses                                               
    15.137750014          3,060,131      branch-misses                                               
    15.187845533          3,054,113      branch-misses                                               
    15.237939091          3,493,303      branch-misses                                               
    15.288032693          3,074,068      branch-misses                                               
    15.338130931          2,963,779      branch-misses                                               
    15.388226465          3,068,684      branch-misses                                               
    15.438320815          3,280,914      branch-misses                                               
    15.488421989          3,158,589      branch-misses                                               
    15.538521958          3,150,435      branch-misses                                               
    15.588617848          3,063,801      branch-misses                                               
    15.638725775          3,108,851      branch-misses                                               
    15.688832159          3,047,147      branch-misses                                               
    15.738927548          3,054,908      branch-misses                                               
    15.789039326          3,171,610      branch-misses                                               
    15.839139280          3,060,028      branch-misses                                               
    15.889235409          3,189,599      branch-misses                                               
    15.939347685          3,179,510      branch-misses                                               
    15.989446592          3,514,777      branch-misses                                               
    16.039553157          3,138,649      branch-misses                                               
    16.089652568          3,213,490      branch-misses                                               
    16.139755409          3,221,942      branch-misses                                               
    16.189856536          3,203,329      branch-misses                                               
    16.239951934          3,199,663      branch-misses                                               
    16.290049633          3,166,739      branch-misses                                               
#           time             counts unit events
    16.340142164          3,142,123      branch-misses                                               
    16.390236992          3,176,738      branch-misses                                               
    16.440337212          3,167,222      branch-misses                                               
    16.490432021          3,129,829      branch-misses                                               
    16.540527778          3,181,361      branch-misses                                               
    16.590622190          3,234,952      branch-misses                                               
    16.640719541          3,136,328      branch-misses                                               
    16.690811914          3,167,165      branch-misses                                               
    16.740911775          3,140,502      branch-misses                                               
    16.791005088          3,145,990      branch-misses                                               
    16.841113434          3,082,431      branch-misses                                               
    16.891211614          3,084,872      branch-misses                                               
    16.941305285          3,068,065      branch-misses                                               
    16.991404954          3,079,091      branch-misses                                               
    17.041508357          3,053,106      branch-misses                                               
    17.091615006          3,017,372      branch-misses                                               
    17.141707278          2,903,453      branch-misses                                               
    17.191798690          3,022,264      branch-misses                                               
    17.241895358          2,925,511      branch-misses                                               
    17.291986052          3,017,053      branch-misses                                               
    17.342085748          2,934,786      branch-misses                                               
    17.392183113          3,001,580      branch-misses                                               
    17.442281154          3,036,111      branch-misses                                               
    17.492376940          3,055,002      branch-misses                                               
    17.542473529          3,004,934      branch-misses                                               
#           time             counts unit events
    17.592582576          3,035,532      branch-misses                                               
    17.642698416          3,042,398      branch-misses                                               
    17.692792112          2,999,339      branch-misses                                               
    17.742882000          3,255,219      branch-misses                                               
    17.792981500          3,398,635      branch-misses                                               
    17.843073718          3,371,870      branch-misses                                               
    17.893170390          3,799,677      branch-misses                                               
    17.943261955          3,954,680      branch-misses                                               
    17.993359588          3,938,254      branch-misses                                               
    18.043465449          3,877,095      branch-misses                                               
    18.093561066          3,935,475      branch-misses                                               
    18.143665156          3,945,653      branch-misses                                               
    18.193760982          2,912,256      branch-misses                                               
    18.243852480          2,991,519      branch-misses                                               
    18.293947624          3,521,461      branch-misses                                               
    18.344044133          3,552,159      branch-misses                                               
    18.394134321          3,695,312      branch-misses                                               
    18.444231011          3,043,962      branch-misses                                               
    18.494336690          3,538,976      branch-misses                                               
    18.544438722          3,276,290      branch-misses                                               
    18.594544281          3,190,048      branch-misses                                               
    18.644637685          1,987,242      branch-misses                                               
    18.694730350          2,394,147      branch-misses                                               
    18.744829180          3,759,442      branch-misses                                               
    18.794925441          3,748,839      branch-misses                                               
#           time             counts unit events
    18.845021392          3,410,003      branch-misses                                               
    18.895117605          3,647,147      branch-misses                                               
    18.945209048          3,711,234      branch-misses                                               
    18.995302555          3,666,851      branch-misses                                               
    19.045397332          3,879,897      branch-misses                                               
    19.095489179          3,653,379      branch-misses                                               
    19.145593951          3,630,326      branch-misses                                               
    19.195686442          3,557,782      branch-misses                                               
    19.245789767          3,606,787      branch-misses                                               
    19.295881627          3,603,917      branch-misses                                               
    19.345972430          3,661,017      branch-misses                                               
    19.396064122          3,642,928      branch-misses                                               
    19.446157556          3,669,375      branch-misses                                               
    19.496248102          3,768,926      branch-misses                                               
    19.546340635          3,777,434      branch-misses                                               
    19.596429735          3,771,089      branch-misses                                               
    19.646520563          3,402,725      branch-misses                                               
    19.696612752          3,692,421      branch-misses                                               
    19.746707687          3,703,558      branch-misses                                               
    19.796802374          3,719,208      branch-misses                                               
    19.846893238          3,349,017      branch-misses                                               
    19.896982190          3,756,082      branch-misses                                               
    19.947077194          3,719,899      branch-misses                                               
    19.997170588          3,518,310      branch-misses                                               
    20.047263251          3,188,759      branch-misses                                               
#           time             counts unit events
    20.097371006          3,319,159      branch-misses                                               
    20.147461193          3,599,054      branch-misses                                               
    20.197559757          2,015,627      branch-misses                                               
    20.247653966          2,979,962      branch-misses                                               
    20.297751243          3,141,221      branch-misses                                               
    20.347839429          2,516,829      branch-misses                                               
    20.397929202          2,275,501      branch-misses                                               
    20.448017712          1,836,559      branch-misses                                               
    20.498119657          3,285,260      branch-misses                                               
    20.548211417          2,856,121      branch-misses                                               
    20.598301824          1,145,549      branch-misses                                               
    20.648392984          3,222,402      branch-misses                                               
    20.698484569          3,005,680      branch-misses                                               
    20.748571436          3,233,925      branch-misses                                               
    20.798669489          2,882,979      branch-misses                                               
    20.848762319          3,183,980      branch-misses                                               
    20.898851731          3,088,105      branch-misses                                               
    20.948951643          3,184,729      branch-misses                                               
    20.999039789          3,159,413      branch-misses                                               
    21.049126364          3,287,684      branch-misses                                               
    21.099222171          3,471,881      branch-misses                                               
    21.149311664          3,429,777      branch-misses                                               
    21.199397613          3,472,352      branch-misses                                               
    21.249512132          3,358,231      branch-misses                                               
    21.299601438          3,453,225      branch-misses                                               
#           time             counts unit events
    21.349691898          3,459,175      branch-misses                                               
    21.399778592          3,496,601      branch-misses                                               
    21.449864743          3,533,922      branch-misses                                               
    21.499954957          3,494,642      branch-misses                                               
    21.550042929          3,498,379      branch-misses                                               
    21.600130134          3,520,509      branch-misses                                               
    21.650215885          3,521,325      branch-misses                                               
    21.700300292          3,488,737      branch-misses                                               
    21.750384269          3,188,757      branch-misses                                               
