#           time             counts unit events
    12.377735817             59,806      cache-misses                                                
    12.427849514             62,115      cache-misses                                                
    12.477953725             62,177      cache-misses                                                
    12.528065238             64,291      cache-misses                                                
#           time             counts unit events
    12.578160153             63,400      cache-misses                                                
    12.628274280             64,928      cache-misses                                                
    12.678382290             64,406      cache-misses                                                
    12.728495938             66,812      cache-misses                                                
    12.778597195             61,007      cache-misses                                                
    12.828701290             65,380      cache-misses                                                
    12.878810964             67,256      cache-misses                                                
    12.928915760             63,739      cache-misses                                                
    12.979026202             62,617      cache-misses                                                
    13.029150766             66,743      cache-misses                                                
    13.079276469             61,730      cache-misses                                                
    13.129387919             65,706      cache-misses                                                
    13.179490843             73,606      cache-misses                                                
    13.229597091             60,463      cache-misses                                                
    13.279704246             65,136      cache-misses                                                
    13.329821167             66,007      cache-misses                                                
    13.379933577             63,893      cache-misses                                                
    13.430059156             62,574      cache-misses                                                
    13.480166317             63,935      cache-misses                                                
    13.530277911             64,234      cache-misses                                                
    13.580384518             65,893      cache-misses                                                
    13.630495505             65,795      cache-misses                                                
    13.680598268             65,047      cache-misses                                                
    13.730715649             62,088      cache-misses                                                
    13.780824913             62,363      cache-misses                                                
#           time             counts unit events
    13.830933053             62,666      cache-misses                                                
    13.881057696             68,459      cache-misses                                                
    13.931170711             62,977      cache-misses                                                
    13.981278318             64,773      cache-misses                                                
    14.031385902             66,177      cache-misses                                                
    14.081493127             66,861      cache-misses                                                
    14.131595681             66,362      cache-misses                                                
    14.181704159             63,464      cache-misses                                                
    14.231809070             66,209      cache-misses                                                
    14.281907825             67,466      cache-misses                                                
    14.332010725             66,544      cache-misses                                                
    14.382120049             63,673      cache-misses                                                
    14.432225619             66,724      cache-misses                                                
    14.482335415             66,113      cache-misses                                                
    14.532438127             67,540      cache-misses                                                
    14.582543343             66,982      cache-misses                                                
    14.632662432             65,992      cache-misses                                                
    14.682780888             66,694      cache-misses                                                
    14.732884085             67,342      cache-misses                                                
    14.782998123             67,341      cache-misses                                                
    14.833097407             65,210      cache-misses                                                
    14.883197079             62,741      cache-misses                                                
    14.933306685             66,818      cache-misses                                                
    14.983411227             66,369      cache-misses                                                
    15.033511405             67,195      cache-misses                                                
#           time             counts unit events
    15.083613862             67,653      cache-misses                                                
    15.133718752             66,111      cache-misses                                                
    15.183831982             66,626      cache-misses                                                
    15.233929859             66,342      cache-misses                                                
    15.284036300             66,887      cache-misses                                                
    15.334145083             67,235      cache-misses                                                
    15.384245755             66,429      cache-misses                                                
    15.434352967             64,844      cache-misses                                                
    15.484459428             66,633      cache-misses                                                
    15.534555049             66,693      cache-misses                                                
    15.584663730             66,211      cache-misses                                                
    15.634764960             66,735      cache-misses                                                
    15.684878038             66,926      cache-misses                                                
    15.734977835             64,882      cache-misses                                                
    15.785085120             68,001      cache-misses                                                
    15.835193182             66,899      cache-misses                                                
    15.885307454             67,259      cache-misses                                                
    15.935408446             68,222      cache-misses                                                
    15.985513607             60,204      cache-misses                                                
    16.035611917             62,610      cache-misses                                                
    16.085716993             67,338      cache-misses                                                
    16.135828084             66,991      cache-misses                                                
    16.185929117             53,392      cache-misses                                                
    16.236030891             81,781      cache-misses                                                
    16.286137432             56,228      cache-misses                                                
#           time             counts unit events
    16.336244248             60,232      cache-misses                                                
    16.386350539             54,317      cache-misses                                                
    16.436460762             57,291      cache-misses                                                
    16.486565026             53,396      cache-misses                                                
    16.536670152             57,219      cache-misses                                                
    16.586773299             58,250      cache-misses                                                
    16.636876288             61,750      cache-misses                                                
    16.686969730             62,477      cache-misses                                                
    16.737068917             57,596      cache-misses                                                
    16.787165847             56,478      cache-misses                                                
    16.837267989             68,369      cache-misses                                                
    16.887364000             68,473      cache-misses                                                
    16.937460428             68,896      cache-misses                                                
    16.987561788             66,007      cache-misses                                                
    17.037688209             63,259      cache-misses                                                
    17.087789162             64,399      cache-misses                                                
    17.137885668             65,817      cache-misses                                                
    17.187998783             61,261      cache-misses                                                
    17.238099105             68,842      cache-misses                                                
    17.288202535             72,582      cache-misses                                                
    17.338305680             67,048      cache-misses                                                
    17.388405006             65,626      cache-misses                                                
    17.438507139             67,634      cache-misses                                                
    17.488631503             64,139      cache-misses                                                
    17.538741936             65,851      cache-misses                                                
#           time             counts unit events
    17.588838975             69,978      cache-misses                                                
    17.638947702             66,611      cache-misses                                                
    17.689056051             70,686      cache-misses                                                
    17.739155301             67,724      cache-misses                                                
    17.789257673             64,590      cache-misses                                                
    17.839361840             75,730      cache-misses                                                
    17.889460910             70,095      cache-misses                                                
    17.939556944             66,482      cache-misses                                                
    17.989664247             63,885      cache-misses                                                
    18.039767926             66,794      cache-misses                                                
    18.089874288             66,051      cache-misses                                                
    18.139976658             96,622      cache-misses                                                
    18.190090923            101,235      cache-misses                                                
    18.240188098            100,457      cache-misses                                                
    18.290303796            100,274      cache-misses                                                
    18.340403389             96,925      cache-misses                                                
    18.390518115             98,857      cache-misses                                                
    18.440612199             63,287      cache-misses                                                
    18.490705940             54,897      cache-misses                                                
    18.540804780            100,876      cache-misses                                                
    18.590906523             70,573      cache-misses                                                
    18.641008006             80,104      cache-misses                                                
    18.691102821             71,932      cache-misses                                                
    18.741200702             52,279      cache-misses                                                
    18.791295528             51,880      cache-misses                                                
#           time             counts unit events
    18.841393848             51,362      cache-misses                                                
    18.891494444             51,249      cache-misses                                                
    18.941589970             50,876      cache-misses                                                
    18.991691703             51,668      cache-misses                                                
    19.041784952             51,886      cache-misses                                                
    19.091880406             51,447      cache-misses                                                
    19.141968708             52,267      cache-misses                                                
    19.192061872             51,910      cache-misses                                                
    19.242161669             52,895      cache-misses                                                
    19.292265443             51,920      cache-misses                                                
    19.342389365             52,118      cache-misses                                                
    19.392484077             51,363      cache-misses                                                
    19.442579344             51,263      cache-misses                                                
    19.492673777             53,557      cache-misses                                                
    19.542763282             62,172      cache-misses                                                
    19.592859323             62,399      cache-misses                                                
    19.642962754             58,834      cache-misses                                                
    19.693061470             59,029      cache-misses                                                
    19.743155187             60,024      cache-misses                                                
    19.793250502             65,665      cache-misses                                                
    19.843363911             65,689      cache-misses                                                
    19.893467659             62,223      cache-misses                                                
    19.943570064            397,690      cache-misses                                                
    19.993667213             96,745      cache-misses                                                
    20.043781312             58,049      cache-misses                                                
#           time             counts unit events
    20.093878505             70,201      cache-misses                                                
    20.143990188             62,842      cache-misses                                                
    20.194087744             61,963      cache-misses                                                
    20.244184159             61,078      cache-misses                                                
    20.294284472            253,865      cache-misses                                                
    20.344390750             86,317      cache-misses                                                
    20.394493492             70,936      cache-misses                                                
    20.444592029             50,619      cache-misses                                                
    20.494685174             63,736      cache-misses                                                
    20.544781340             64,633      cache-misses                                                
    20.594878153             65,785      cache-misses                                                
    20.644965834             64,826      cache-misses                                                
    20.695088297             63,763      cache-misses                                                
    20.745203766             61,665      cache-misses                                                
    20.795311962             64,584      cache-misses                                                
    20.845432404             62,760      cache-misses                                                
    20.895549041             54,930      cache-misses                                                
    20.945672498             56,398      cache-misses                                                
    20.995793768             56,105      cache-misses                                                
    21.045908321             70,171      cache-misses                                                
    21.096018549             66,795      cache-misses                                                
    21.146143520             67,044      cache-misses                                                
    21.196251478             66,383      cache-misses                                                
    21.246356603             64,527      cache-misses                                                
    21.296465761             66,026      cache-misses                                                
#           time             counts unit events
    21.346582962             66,936      cache-misses                                                
    21.396695183             67,872      cache-misses                                                
    21.446801486             65,074      cache-misses                                                
    21.496912203             64,959      cache-misses                                                
    21.547028602             45,673      cache-misses                                                
    21.597138055             50,640      cache-misses                                                
    21.647242604             49,754      cache-misses                                                
    21.697350592             64,781      cache-misses                                                
    21.747458536             61,184      cache-misses                                                
