#           time             counts unit events
    10.834789747        191,830,399      cycles                                                      
    10.884948333        191,784,870      cycles                                                      
    10.935114602        187,293,702      cycles                                                      
    10.985281063        188,371,782      cycles                                                      
    11.035438621        192,605,116      cycles                                                      
    11.085605540        191,003,148      cycles                                                      
    11.135775798        188,954,418      cycles                                                      
    11.185943035        192,700,850      cycles                                                      
    11.236109835        192,909,040      cycles                                                      
    11.286267055        191,792,727      cycles                                                      
#           time             counts unit events
    11.336423723        190,058,889      cycles                                                      
    11.386601546        192,519,439      cycles                                                      
    11.436754258        191,835,250      cycles                                                      
    11.486909557        191,792,832      cycles                                                      
    11.537071916        191,175,716      cycles                                                      
    11.587238097        191,851,566      cycles                                                      
    11.637401852        192,407,989      cycles                                                      
    11.687568308        187,054,653      cycles                                                      
    11.737731637        188,142,956      cycles                                                      
    11.787886482        186,869,223      cycles                                                      
    11.838055785        189,105,031      cycles                                                      
    11.888210664        191,369,009      cycles                                                      
    11.938380779        190,786,002      cycles                                                      
    11.988534181        193,373,879      cycles                                                      
    12.038692335        193,573,179      cycles                                                      
    12.088852869        192,165,139      cycles                                                      
    12.139013821        191,217,049      cycles                                                      
    12.189182137        194,065,075      cycles                                                      
    12.239349196        191,244,972      cycles                                                      
    12.289517855        192,328,440      cycles                                                      
    12.339684467        191,406,123      cycles                                                      
    12.389852252        191,831,849      cycles                                                      
    12.440010141        191,170,903      cycles                                                      
    12.490163289        191,657,897      cycles                                                      
    12.540317888        191,592,650      cycles                                                      
#           time             counts unit events
    12.590485449        191,490,327      cycles                                                      
    12.640652308        191,528,331      cycles                                                      
    12.690804804        188,951,094      cycles                                                      
    12.740959749        187,955,138      cycles                                                      
    12.791127468        189,579,070      cycles                                                      
    12.841305630        190,852,840      cycles                                                      
    12.891466454        192,013,537      cycles                                                      
    12.941620077        191,336,410      cycles                                                      
    12.991772671        193,218,237      cycles                                                      
    13.041943860        192,119,491      cycles                                                      
    13.092098135        192,504,827      cycles                                                      
    13.142269722        189,517,431      cycles                                                      
    13.192423377        194,348,857      cycles                                                      
    13.242581527        191,837,407      cycles                                                      
    13.292740197        191,550,233      cycles                                                      
    13.342912670        186,577,534      cycles                                                      
    13.393083960        189,227,466      cycles                                                      
    13.443238050        190,163,068      cycles                                                      
    13.493405360        192,165,407      cycles                                                      
    13.543569640        190,375,411      cycles                                                      
    13.593736780        191,950,148      cycles                                                      
    13.643901564        191,280,143      cycles                                                      
    13.694025854        189,580,611      cycles                                                      
    13.744184431        186,863,211      cycles                                                      
    13.794338292        192,919,701      cycles                                                      
#           time             counts unit events
    13.844502995        191,880,371      cycles                                                      
    13.894665144        191,751,480      cycles                                                      
    13.944817087        191,443,250      cycles                                                      
    13.994982463        193,180,296      cycles                                                      
    14.045147161        192,342,670      cycles                                                      
    14.095310878        192,960,900      cycles                                                      
    14.145475410        190,786,536      cycles                                                      
    14.195638520        193,799,621      cycles                                                      
    14.245760334        191,996,624      cycles                                                      
    14.295933585        191,743,364      cycles                                                      
    14.346092892        191,525,627      cycles                                                      
    14.396247758        192,643,960      cycles                                                      
    14.446416362        191,401,582      cycles                                                      
    14.496573514        192,319,469      cycles                                                      
    14.546726776        192,200,436      cycles                                                      
    14.596893929        191,258,158      cycles                                                      
    14.647059238        191,869,123      cycles                                                      
    14.697215446        193,267,268      cycles                                                      
    14.747369605        185,973,219      cycles                                                      
    14.797534628        189,094,113      cycles                                                      
    14.847703746        190,865,059      cycles                                                      
    14.897883026        182,566,107      cycles                                                      
    14.948042911        186,245,658      cycles                                                      
    14.998208183        189,604,001      cycles                                                      
    15.048362571        191,819,819      cycles                                                      
#           time             counts unit events
    15.098532958        192,446,351      cycles                                                      
    15.148691849        191,007,239      cycles                                                      
    15.198876470        193,768,610      cycles                                                      
    15.249029213        191,381,224      cycles                                                      
    15.299201893        191,375,203      cycles                                                      
    15.349371662        190,926,946      cycles                                                      
    15.399525732        190,776,972      cycles                                                      
    15.449713881        191,797,806      cycles                                                      
    15.499868211        191,762,941      cycles                                                      
    15.550024628        192,401,242      cycles                                                      
    15.600179839        192,532,460      cycles                                                      
    15.650348452        191,129,757      cycles                                                      
    15.700503365        192,405,830      cycles                                                      
    15.750666745        184,402,196      cycles                                                      
    15.800821916        189,850,198      cycles                                                      
    15.850975286        190,533,620      cycles                                                      
    15.901140567        190,657,706      cycles                                                      
    15.951306918        186,355,531      cycles                                                      
    16.001474289        188,999,052      cycles                                                      
    16.051636661        191,205,267      cycles                                                      
    16.101806107        192,172,162      cycles                                                      
    16.151962038        188,357,736      cycles                                                      
    16.202116053        192,634,589      cycles                                                      
    16.252280524        191,276,527      cycles                                                      
    16.302445452        191,244,315      cycles                                                      
#           time             counts unit events
    16.352612071        189,632,413      cycles                                                      
    16.402733943        188,200,375      cycles                                                      
    16.452890256        185,842,071      cycles                                                      
    16.503069174        188,269,814      cycles                                                      
    16.553226096        189,783,444      cycles                                                      
    16.603393769        191,919,500      cycles                                                      
    16.653559398        191,625,065      cycles                                                      
    16.703714216        192,241,029      cycles                                                      
    16.753883364        185,966,563      cycles                                                      
    16.804042142        188,965,941      cycles                                                      
    16.854202598        190,349,768      cycles                                                      
    16.904369782        191,967,929      cycles                                                      
    16.954538159        191,980,278      cycles                                                      
    17.004693270        184,411,958      cycles                                                      
    17.054847871        189,089,021      cycles                                                      
    17.105021360        192,316,978      cycles                                                      
    17.155186545        188,013,256      cycles                                                      
    17.205349563        193,916,313      cycles                                                      
    17.255516485        192,358,560      cycles                                                      
    17.305698594        191,114,448      cycles                                                      
    17.355853823        191,850,616      cycles                                                      
    17.406020238        191,088,662      cycles                                                      
    17.456188724        189,253,093      cycles                                                      
    17.506356236        191,653,325      cycles                                                      
    17.556510616        191,357,378      cycles                                                      
#           time             counts unit events
    17.606674886        191,540,302      cycles                                                      
    17.656841352        190,867,601      cycles                                                      
    17.707010743        192,260,198      cycles                                                      
