#           time             counts unit events
    11.479938373          3,176,577      branch-misses                                               
    11.530044430          2,226,356      branch-misses                                               
    11.580149707          1,756,003      branch-misses                                               
    11.630258135          1,747,721      branch-misses                                               
    11.680387112          1,844,419      branch-misses                                               
    11.730494292          2,493,378      branch-misses                                               
    11.780602662          3,084,312      branch-misses                                               
    11.830705171          2,370,295      branch-misses                                               
    11.880810734          2,274,279      branch-misses                                               
    11.930919107          3,705,572      branch-misses                                               
    11.981021191          3,745,591      branch-misses                                               
    12.031132912          3,818,530      branch-misses                                               
    12.081250228          3,827,109      branch-misses                                               
    12.131366964          3,823,265      branch-misses                                               
    12.181475480          3,812,860      branch-misses                                               
    12.231585411          3,829,182      branch-misses                                               
    12.281724729          3,835,609      branch-misses                                               
    12.331829241          3,810,453      branch-misses                                               
    12.381934915          3,715,524      branch-misses                                               
    12.432043382          3,356,724      branch-misses                                               
    12.482152581          3,178,637      branch-misses                                               
    12.532268454          3,292,267      branch-misses                                               
#           time             counts unit events
    12.582370979          3,261,687      branch-misses                                               
    12.632478356          3,173,279      branch-misses                                               
    12.682588516          3,308,868      branch-misses                                               
    12.732696842          1,819,807      branch-misses                                               
    12.782810263          2,880,639      branch-misses                                               
    12.832918890          2,783,786      branch-misses                                               
    12.883026405          2,789,250      branch-misses                                               
    12.933142658          2,238,247      branch-misses                                               
    12.983265620          2,564,860      branch-misses                                               
    13.033382735          3,452,397      branch-misses                                               
    13.083496914          3,182,447      branch-misses                                               
    13.133598702          3,153,567      branch-misses                                               
    13.183707641          3,127,653      branch-misses                                               
    13.233813104          3,320,770      branch-misses                                               
    13.283913637          3,338,828      branch-misses                                               
    13.334023893          3,647,278      branch-misses                                               
    13.384125247          3,517,933      branch-misses                                               
    13.434226011          3,069,081      branch-misses                                               
    13.484359453          3,078,876      branch-misses                                               
    13.534459952          3,147,689      branch-misses                                               
    13.584560731          3,087,316      branch-misses                                               
    13.634669224          3,042,427      branch-misses                                               
    13.684789246          3,111,601      branch-misses                                               
    13.734914623          3,316,173      branch-misses                                               
    13.785016789          3,469,809      branch-misses                                               
#           time             counts unit events
    13.835123275          3,222,023      branch-misses                                               
    13.885238552          3,593,483      branch-misses                                               
    13.935345266          3,643,542      branch-misses                                               
    13.985443642          3,299,757      branch-misses                                               
    14.035548376          3,139,868      branch-misses                                               
    14.085651828          3,219,669      branch-misses                                               
    14.135758223          3,098,845      branch-misses                                               
    14.185880568          3,071,363      branch-misses                                               
    14.235987905          3,210,107      branch-misses                                               
    14.286104712          3,287,189      branch-misses                                               
    14.336210345          2,245,588      branch-misses                                               
    14.386316371          3,091,714      branch-misses                                               
    14.436420691          3,128,117      branch-misses                                               
    14.486525087          3,066,675      branch-misses                                               
    14.536666689          3,263,085      branch-misses                                               
    14.586774712          2,879,659      branch-misses                                               
    14.636885752          2,985,698      branch-misses                                               
    14.686986607          3,051,686      branch-misses                                               
    14.737122258          3,193,707      branch-misses                                               
    14.787229682          3,234,678      branch-misses                                               
    14.837336945          3,106,816      branch-misses                                               
    14.887446674          3,163,215      branch-misses                                               
    14.937554914          3,271,898      branch-misses                                               
    14.987659212          2,944,159      branch-misses                                               
    15.037759969          2,872,217      branch-misses                                               
#           time             counts unit events
    15.087864532          3,038,643      branch-misses                                               
    15.137970973          3,048,683      branch-misses                                               
    15.188081496          3,252,543      branch-misses                                               
    15.238187149          3,366,022      branch-misses                                               
    15.288299176          2,950,628      branch-misses                                               
    15.338405449          3,000,388      branch-misses                                               
    15.388510776          3,303,887      branch-misses                                               
    15.438617258          3,115,237      branch-misses                                               
    15.488726269          3,164,925      branch-misses                                               
    15.538861472          3,073,973      branch-misses                                               
    15.588964311          3,116,035      branch-misses                                               
    15.639082090          3,064,483      branch-misses                                               
    15.689184728          3,024,860      branch-misses                                               
    15.739286935          3,155,809      branch-misses                                               
    15.789396681          3,071,539      branch-misses                                               
    15.839509817          3,134,628      branch-misses                                               
    15.889613614          3,181,947      branch-misses                                               
    15.939730419          3,366,568      branch-misses                                               
    15.989834979          3,295,806      branch-misses                                               
    16.039942760          3,185,027      branch-misses                                               
    16.090050271          3,241,683      branch-misses                                               
    16.140152948          3,207,072      branch-misses                                               
    16.190263762          3,224,458      branch-misses                                               
    16.240369390          3,179,373      branch-misses                                               
    16.290469333          3,161,668      branch-misses                                               
#           time             counts unit events
    16.340579598          3,118,822      branch-misses                                               
    16.390692187          3,160,842      branch-misses                                               
    16.440794685          3,148,211      branch-misses                                               
    16.490906950          3,158,090      branch-misses                                               
    16.541015231          3,203,004      branch-misses                                               
    16.591125429          3,199,925      branch-misses                                               
    16.641231643          3,161,033      branch-misses                                               
    16.691333498          3,155,228      branch-misses                                               
    16.741444172          3,107,769      branch-misses                                               
    16.791545803          3,135,036      branch-misses                                               
    16.841653731          3,088,433      branch-misses                                               
    16.891756172          3,072,198      branch-misses                                               
    16.941856678          3,074,297      branch-misses                                               
    16.991965647          3,060,160      branch-misses                                               
    17.042066988          3,098,689      branch-misses                                               
    17.092177386          2,920,021      branch-misses                                               
    17.142282204          2,997,835      branch-misses                                               
    17.192384739          2,925,831      branch-misses                                               
    17.242492029          3,003,878      branch-misses                                               
    17.292616471          2,934,618      branch-misses                                               
    17.342725732          2,903,750      branch-misses                                               
    17.392836771          3,064,862      branch-misses                                               
    17.442938139          3,071,660      branch-misses                                               
    17.493048167          3,013,875      branch-misses                                               
    17.543151501          3,014,142      branch-misses                                               
#           time             counts unit events
    17.593252923          3,046,638      branch-misses                                               
    17.643354950          3,041,306      branch-misses                                               
    17.693456907          3,185,134      branch-misses                                               
    17.743570271          3,041,619      branch-misses                                               
    17.793676592          3,587,303      branch-misses                                               
    17.843790412          3,501,772      branch-misses                                               
    17.893893697          3,885,524      branch-misses                                               
    17.944003572          3,952,254      branch-misses                                               
    17.994108792          3,949,579      branch-misses                                               
    18.044221689          3,852,531      branch-misses                                               
    18.094323328          3,942,801      branch-misses                                               
    18.144424345          3,850,678      branch-misses                                               
    18.194528709          2,614,552      branch-misses                                               
    18.244640896          3,158,887      branch-misses                                               
    18.294746456          3,585,877      branch-misses                                               
    18.344853044          3,554,140      branch-misses                                               
    18.394961570          3,503,054      branch-misses                                               
    18.445059990          3,039,241      branch-misses                                               
    18.495162833          3,611,292      branch-misses                                               
    18.545261867          3,189,947      branch-misses                                               
    18.595372446          2,820,973      branch-misses                                               
    18.645484792          1,646,666      branch-misses                                               
    18.695591053          3,246,133      branch-misses                                               
    18.745697237          3,806,995      branch-misses                                               
    18.795798631          3,649,308      branch-misses                                               
#           time             counts unit events
    18.845903101          3,474,589      branch-misses                                               
    18.896011116          3,584,506      branch-misses                                               
    18.946117277          3,700,445      branch-misses                                               
    18.996226332          3,764,519      branch-misses                                               
    19.046329577          3,862,583      branch-misses                                               
    19.096452260          3,626,699      branch-misses                                               
    19.146552478          3,496,590      branch-misses                                               
    19.196654572          3,587,998      branch-misses                                               
    19.246762597          3,638,597      branch-misses                                               
    19.296866400          3,625,054      branch-misses                                               
    19.346971727          3,657,081      branch-misses                                               
    19.397072707          3,620,430      branch-misses                                               
    19.447174401          3,717,905      branch-misses                                               
    19.497282816          3,785,069      branch-misses                                               
    19.547385866          3,733,594      branch-misses                                               
    19.597494793          3,791,099      branch-misses                                               
    19.647604673          3,269,655      branch-misses                                               
    19.697728962          3,828,701      branch-misses                                               
    19.747827609          3,665,342      branch-misses                                               
    19.797935046          3,527,904      branch-misses                                               
    19.848037227          3,565,554      branch-misses                                               
    19.898142733          3,743,597      branch-misses                                               
    19.948245331          3,648,765      branch-misses                                               
    19.998353424          3,241,479      branch-misses                                               
    20.048456565          3,412,407      branch-misses                                               
#           time             counts unit events
    20.098579881          3,281,168      branch-misses                                               
    20.148692116          3,331,962      branch-misses                                               
    20.198807386          2,034,926      branch-misses                                               
    20.248918522          3,205,805      branch-misses                                               
    20.299020443          3,095,249      branch-misses                                               
    20.349126152          2,380,769      branch-misses                                               
    20.399232224          1,928,298      branch-misses                                               
    20.449330858          2,139,769      branch-misses                                               
    20.499445484          3,516,457      branch-misses                                               
    20.549562460          2,399,141      branch-misses                                               
    20.599666821          1,467,024      branch-misses                                               
    20.649775339          3,118,754      branch-misses                                               
    20.699882698          3,106,319      branch-misses                                               
    20.749983598          2,985,237      branch-misses                                               
    20.800086717          3,132,956      branch-misses                                               
    20.850189860          3,141,405      branch-misses                                               
    20.900291695          3,119,870      branch-misses                                               
    20.950397460          3,134,157      branch-misses                                               
    21.000518414          3,149,438      branch-misses                                               
    21.050616738          3,364,530      branch-misses                                               
    21.100719580          3,483,352      branch-misses                                               
    21.150836843          3,391,400      branch-misses                                               
    21.200945784          3,414,935      branch-misses                                               
    21.251050489          3,430,525      branch-misses                                               
    21.301168635          3,438,331      branch-misses                                               
#           time             counts unit events
    21.351273838          3,468,032      branch-misses                                               
    21.401383224          3,465,747      branch-misses                                               
    21.451491746          3,498,983      branch-misses                                               
    21.501599260          3,500,460      branch-misses                                               
    21.551707100          3,482,212      branch-misses                                               
    21.601806481          3,502,746      branch-misses                                               
    21.651920360          3,532,598      branch-misses                                               
    21.702022510          3,444,396      branch-misses                                               
    21.752136209          3,128,691      branch-misses                                               
