#           time             counts unit events
    13.033516988          2,611,838      branch-misses                                               
    13.083624159          2,879,138      branch-misses                                               
    13.133727319          2,652,045      branch-misses                                               
    13.183830959          2,165,666      branch-misses                                               
    13.233933986          3,214,154      branch-misses                                               
    13.284038026          2,636,424      branch-misses                                               
    13.334139267          3,127,713      branch-misses                                               
    13.384258625          3,177,676      branch-misses                                               
    13.434359856          3,317,474      branch-misses                                               
    13.484462448          3,229,164      branch-misses                                               
    13.534565043          3,593,061      branch-misses                                               
    13.584667564          3,656,214      branch-misses                                               
    13.634768673          3,252,326      branch-misses                                               
    13.684873505          3,108,516      branch-misses                                               
    13.734972059          3,159,409      branch-misses                                               
    13.785076373          3,166,590      branch-misses                                               
#           time             counts unit events
    13.835178117          3,088,774      branch-misses                                               
    13.885281720          3,114,794      branch-misses                                               
    13.935390742          3,146,475      branch-misses                                               
    13.985488828          3,577,506      branch-misses                                               
    14.035584577          3,292,641      branch-misses                                               
    14.085694303          3,434,124      branch-misses                                               
    14.135803326          3,659,627      branch-misses                                               
    14.185906938          3,547,547      branch-misses                                               
    14.236009902          3,161,245      branch-misses                                               
    14.286111235          3,273,968      branch-misses                                               
    14.336210631          3,091,446      branch-misses                                               
    14.386306141          3,132,554      branch-misses                                               
    14.436419923          3,126,793      branch-misses                                               
    14.486521390          3,297,571      branch-misses                                               
    14.536627262          2,377,642      branch-misses                                               
    14.586732674          3,115,888      branch-misses                                               
    14.636843282          3,190,600      branch-misses                                               
    14.686943839          3,073,167      branch-misses                                               
    14.737057991          3,227,184      branch-misses                                               
    14.787182064          2,945,600      branch-misses                                               
    14.837291503          2,287,366      branch-misses                                               
    14.887393062          3,037,697      branch-misses                                               
    14.937488460          3,212,101      branch-misses                                               
    14.987591903          3,127,458      branch-misses                                               
    15.037696047          3,243,005      branch-misses                                               
#           time             counts unit events
    15.087799565          3,203,266      branch-misses                                               
    15.137904957          3,167,321      branch-misses                                               
    15.188007777          3,217,992      branch-misses                                               
    15.238112837          2,895,425      branch-misses                                               
    15.288220342          2,987,523      branch-misses                                               
    15.338323776          3,081,858      branch-misses                                               
    15.388430179          3,075,952      branch-misses                                               
    15.438534682          3,608,114      branch-misses                                               
    15.488632091          2,990,039      branch-misses                                               
    15.538732038          3,006,892      branch-misses                                               
    15.588829911          3,198,130      branch-misses                                               
    15.638929879          3,220,824      branch-misses                                               
    15.689028939          3,201,441      branch-misses                                               
    15.739157259          3,138,726      branch-misses                                               
    15.789259967          3,131,063      branch-misses                                               
    15.839365830          3,062,033      branch-misses                                               
    15.889465137          3,065,886      branch-misses                                               
    15.939565284          3,133,410      branch-misses                                               
    15.989659829          3,136,163      branch-misses                                               
    16.039757728          3,115,209      branch-misses                                               
    16.089874914          3,215,576      branch-misses                                               
    16.139977508          3,296,774      branch-misses                                               
    16.190105901          3,436,712      branch-misses                                               
    16.240206140          3,180,063      branch-misses                                               
    16.290308935          3,286,339      branch-misses                                               
#           time             counts unit events
    16.340410342          3,265,013      branch-misses                                               
    16.390515335          2,564,191      branch-misses                                               
    16.440619677          3,011,805      branch-misses                                               
    16.490720613          3,203,586      branch-misses                                               
    16.540825190          3,163,224      branch-misses                                               
    16.590930244          3,180,308      branch-misses                                               
    16.641037877          3,183,843      branch-misses                                               
    16.691144833          3,155,745      branch-misses                                               
    16.741254687          3,244,858      branch-misses                                               
    16.791354334          3,209,806      branch-misses                                               
    16.841473372          3,198,016      branch-misses                                               
    16.891579883          3,153,639      branch-misses                                               
    16.941679334          3,199,950      branch-misses                                               
    16.991778885          3,140,388      branch-misses                                               
    17.041876998          3,109,959      branch-misses                                               
    17.091979885          3,089,209      branch-misses                                               
    17.142087195          3,106,867      branch-misses                                               
    17.192188136          3,088,997      branch-misses                                               
    17.242286498          3,149,083      branch-misses                                               
    17.292390573          2,952,636      branch-misses                                               
    17.342494071          2,955,057      branch-misses                                               
    17.392596618          3,024,074      branch-misses                                               
    17.442703395          2,932,824      branch-misses                                               
    17.492817503          3,052,400      branch-misses                                               
    17.542925610          2,939,860      branch-misses                                               
#           time             counts unit events
    17.593028249          3,062,890      branch-misses                                               
    17.643143059          3,061,421      branch-misses                                               
    17.693252373          3,073,037      branch-misses                                               
    17.743352746          3,023,198      branch-misses                                               
    17.793450083          3,073,758      branch-misses                                               
    17.843561606          3,072,240      branch-misses                                               
    17.893665582          3,116,361      branch-misses                                               
    17.943768211          2,504,868      branch-misses                                               
    17.993865455          3,207,823      branch-misses                                               
    18.043966815          3,376,140      branch-misses                                               
    18.094078337          3,828,509      branch-misses                                               
    18.144183300          3,974,765      branch-misses                                               
    18.194291347          3,961,509      branch-misses                                               
    18.244394449          3,903,959      branch-misses                                               
    18.294527822          3,959,748      branch-misses                                               
    18.344628078          3,977,973      branch-misses                                               
    18.394734892          2,866,360      branch-misses                                               
    18.444842064          3,065,959      branch-misses                                               
    18.494950852          3,547,757      branch-misses                                               
    18.545051025          3,530,381      branch-misses                                               
    18.595161887          3,728,087      branch-misses                                               
    18.645271651          2,997,319      branch-misses                                               
    18.695371563          3,684,307      branch-misses                                               
    18.745473957          3,229,186      branch-misses                                               
    18.795575028          2,955,570      branch-misses                                               
#           time             counts unit events
    18.845683279          1,978,099      branch-misses                                               
    18.895790969          2,730,689      branch-misses                                               
    18.945894772          3,816,333      branch-misses                                               
    18.996013886          3,764,255      branch-misses                                               
    19.046119336          3,372,784      branch-misses                                               
    19.096223943          3,630,263      branch-misses                                               
    19.146322373          3,764,166      branch-misses                                               
    19.196420615          3,708,684      branch-misses                                               
    19.246514458          3,904,525      branch-misses                                               
    19.296616825          3,639,706      branch-misses                                               
    19.346722434          3,589,058      branch-misses                                               
    19.396819507          3,557,747      branch-misses                                               
    19.446921826          3,676,606      branch-misses                                               
    19.497019372          3,197,615      branch-misses                                               
    19.547139571          3,161,909      branch-misses                                               
    19.597241762          3,647,944      branch-misses                                               
    19.647341715          3,687,941      branch-misses                                               
    19.697462451          3,786,086      branch-misses                                               
    19.747564293          3,804,134      branch-misses                                               
    19.797672659          3,769,266      branch-misses                                               
    19.847774985          3,418,608      branch-misses                                               
    19.897880203          3,712,026      branch-misses                                               
    19.947975022          3,724,552      branch-misses                                               
    19.998071497          3,730,459      branch-misses                                               
    20.048172114          3,362,168      branch-misses                                               
#           time             counts unit events
    20.098280379          3,777,340      branch-misses                                               
    20.148397634          3,740,974      branch-misses                                               
    20.198500631          3,552,792      branch-misses                                               
    20.248606544          3,202,290      branch-misses                                               
    20.298710830          3,332,385      branch-misses                                               
    20.348814035          3,627,328      branch-misses                                               
    20.398919871          2,029,633      branch-misses                                               
    20.449025391          3,005,262      branch-misses                                               
    20.499191861          3,162,108      branch-misses                                               
    20.549302408          2,525,810      branch-misses                                               
    20.599408955          2,272,401      branch-misses                                               
    20.649523217          1,847,335      branch-misses                                               
    20.699626524          3,311,783      branch-misses                                               
    20.749732870          2,780,826      branch-misses                                               
    20.799846661          1,188,705      branch-misses                                               
    20.849954627          3,288,638      branch-misses                                               
    20.900056933          3,006,165      branch-misses                                               
    20.950151972          3,202,747      branch-misses                                               
    21.000253746          2,951,773      branch-misses                                               
    21.050355163          2,965,303      branch-misses                                               
    21.100465371          2,526,455      branch-misses                                               
    21.150566386          3,190,529      branch-misses                                               
    21.200679058          3,185,281      branch-misses                                               
    21.250780153          3,254,992      branch-misses                                               
    21.300883138          3,494,896      branch-misses                                               
#           time             counts unit events
    21.350980425          3,477,661      branch-misses                                               
    21.401092682          3,460,389      branch-misses                                               
    21.451194009          3,394,598      branch-misses                                               
    21.501308521          3,481,207      branch-misses                                               
    21.551410500          3,469,680      branch-misses                                               
    21.601507341          3,512,355      branch-misses                                               
    21.651608536          3,562,976      branch-misses                                               
    21.701707115          3,507,469      branch-misses                                               
    21.751804985          3,523,415      branch-misses                                               
