#           time             counts unit events
     8.467449506            112,281      cache-misses                                                
     8.517561975            109,388      cache-misses                                                
     8.567664354            109,853      cache-misses                                                
     8.617777730            112,568      cache-misses                                                
     8.667883250            113,180      cache-misses                                                
     8.718005015            109,883      cache-misses                                                
     8.768111829            107,923      cache-misses                                                
#           time             counts unit events
     8.818221187            117,165      cache-misses                                                
     8.868330809            113,999      cache-misses                                                
     8.918437083            118,087      cache-misses                                                
     8.968542170            118,734      cache-misses                                                
     9.018647341            114,070      cache-misses                                                
     9.068761648            121,817      cache-misses                                                
     9.118873263            116,989      cache-misses                                                
     9.168979670            116,073      cache-misses                                                
     9.219090301            120,570      cache-misses                                                
     9.269209110            118,607      cache-misses                                                
     9.319314325            119,403      cache-misses                                                
     9.369429799            117,246      cache-misses                                                
     9.419555670            114,909      cache-misses                                                
     9.469660471            113,702      cache-misses                                                
     9.519771637            116,888      cache-misses                                                
     9.569876802            116,977      cache-misses                                                
     9.619995235            117,352      cache-misses                                                
     9.670099859            119,371      cache-misses                                                
     9.720204773            117,984      cache-misses                                                
     9.770309526            118,182      cache-misses                                                
     9.820411383            115,381      cache-misses                                                
     9.870523621            116,399      cache-misses                                                
     9.920622850            117,354      cache-misses                                                
     9.970725166            113,910      cache-misses                                                
    10.020830344            114,965      cache-misses                                                
#           time             counts unit events
    10.070933291            116,680      cache-misses                                                
    10.121055731            115,039      cache-misses                                                
    10.171158625            107,569      cache-misses                                                
    10.221260445            114,880      cache-misses                                                
    10.271370524            105,451      cache-misses                                                
    10.321474051            127,507      cache-misses                                                
    10.371576007            105,438      cache-misses                                                
    10.421693815            102,092      cache-misses                                                
    10.471795834            100,964      cache-misses                                                
    10.521907033            101,250      cache-misses                                                
    10.572010732            112,362      cache-misses                                                
    10.622113658            103,928      cache-misses                                                
    10.672218027            110,457      cache-misses                                                
    10.722323704            127,870      cache-misses                                                
    10.772432780            115,317      cache-misses                                                
    10.822555688            109,927      cache-misses                                                
    10.872669662            115,089      cache-misses                                                
    10.922776067            110,063      cache-misses                                                
    10.972882885            126,349      cache-misses                                                
    11.023002225            114,308      cache-misses                                                
    11.073106096            117,258      cache-misses                                                
    11.123218593            111,744      cache-misses                                                
    11.173328221            117,694      cache-misses                                                
    11.223450832            116,745      cache-misses                                                
    11.273556245            113,380      cache-misses                                                
#           time             counts unit events
    11.323673445            122,832      cache-misses                                                
    11.373792245            117,892      cache-misses                                                
    11.423897987            111,891      cache-misses                                                
    11.473999255            113,880      cache-misses                                                
    11.524105328            169,714      cache-misses                                                
    11.574206741            172,327      cache-misses                                                
    11.624340418            170,053      cache-misses                                                
    11.674444765            171,492      cache-misses                                                
    11.724564676             99,066      cache-misses                                                
    11.774665569            161,115      cache-misses                                                
    11.824773994            121,509      cache-misses                                                
    11.874882858            123,569      cache-misses                                                
    11.924997369             94,645      cache-misses                                                
    11.975104349             93,985      cache-misses                                                
    12.025214183             94,440      cache-misses                                                
    12.075317774             93,371      cache-misses                                                
    12.125429735             95,794      cache-misses                                                
    12.175535684             95,061      cache-misses                                                
    12.225644911             93,241      cache-misses                                                
    12.275757634             94,113      cache-misses                                                
    12.325868665             94,090      cache-misses                                                
    12.375989864             98,635      cache-misses                                                
    12.426093195            111,158      cache-misses                                                
    12.476193516            104,190      cache-misses                                                
    12.526309217            106,056      cache-misses                                                
#           time             counts unit events
    12.576424086            114,860      cache-misses                                                
    12.626537162            113,920      cache-misses                                                
    12.676650238            484,831      cache-misses                                                
    12.726761355            102,757      cache-misses                                                
    12.776875622            124,005      cache-misses                                                
    12.826996052            111,980      cache-misses                                                
    12.877110372            227,027      cache-misses                                                
    12.927218342            213,470      cache-misses                                                
    12.977322681            103,045      cache-misses                                                
    13.027432597            110,164      cache-misses                                                
    13.077549534            110,492      cache-misses                                                
    13.127667568            111,283      cache-misses                                                
    13.177771863            108,039      cache-misses                                                
    13.227907789            106,816      cache-misses                                                
    13.278012953             98,089      cache-misses                                                
    13.328119812             96,624      cache-misses                                                
    13.378236769            111,678      cache-misses                                                
    13.428350257            114,282      cache-misses                                                
    13.478458970            110,211      cache-misses                                                
    13.528560973            111,484      cache-misses                                                
    13.578680925            113,882      cache-misses                                                
    13.628790237            112,323      cache-misses                                                
    13.678897300            100,075      cache-misses                                                
    13.729019379             90,626      cache-misses                                                
    13.779140673            105,060      cache-misses                                                
#           time             counts unit events
    13.829254751            102,295      cache-misses                                                
    13.879361365             96,207      cache-misses                                                
    13.929467563            102,642      cache-misses                                                
    13.979573474            112,446      cache-misses                                                
    14.029692115            107,701      cache-misses                                                
    14.079799762            112,833      cache-misses                                                
    14.129926613            113,533      cache-misses                                                
    14.180031812            114,910      cache-misses                                                
    14.230138291             92,873      cache-misses                                                
    14.280248780            186,633      cache-misses                                                
    14.330359107            112,367      cache-misses                                                
    14.380471154            110,946      cache-misses                                                
    14.430557294            115,936      cache-misses                                                
    14.480671333            109,472      cache-misses                                                
    14.530787932            118,875      cache-misses                                                
    14.580896444            120,694      cache-misses                                                
    14.631003137            117,538      cache-misses                                                
    14.681127746            110,825      cache-misses                                                
    14.731235802            113,055      cache-misses                                                
    14.781346357            111,054      cache-misses                                                
    14.831456626            111,153      cache-misses                                                
    14.881560108            109,246      cache-misses                                                
    14.931668576            115,149      cache-misses                                                
    14.981772018            121,914      cache-misses                                                
    15.031879717            117,403      cache-misses                                                
#           time             counts unit events
    15.082003133            114,926      cache-misses                                                
    15.132123823            112,095      cache-misses                                                
    15.182228896            102,094      cache-misses                                                
    15.232338847            118,028      cache-misses                                                
    15.282443906            115,395      cache-misses                                                
    15.332555091            106,564      cache-misses                                                
    15.382684049            111,614      cache-misses                                                
    15.432801933            110,324      cache-misses                                                
    15.482905135            111,418      cache-misses                                                
    15.533025734            111,927      cache-misses                                                
    15.583130518            113,638      cache-misses                                                
    15.633243924            113,032      cache-misses                                                
    15.683364857            110,915      cache-misses                                                
    15.733486908            111,054      cache-misses                                                
    15.783599039            113,061      cache-misses                                                
    15.833711593            109,683      cache-misses                                                
    15.883818510            105,075      cache-misses                                                
    15.933924697            103,744      cache-misses                                                
    15.984034284            110,979      cache-misses                                                
    16.034144488            107,266      cache-misses                                                
    16.084249257            107,468      cache-misses                                                
    16.134360011            109,552      cache-misses                                                
    16.184463577            109,249      cache-misses                                                
    16.234585288            110,893      cache-misses                                                
    16.284691616            110,376      cache-misses                                                
#           time             counts unit events
    16.334806623            111,165      cache-misses                                                
    16.384920934            110,578      cache-misses                                                
    16.435032162            110,360      cache-misses                                                
    16.485146099            109,227      cache-misses                                                
    16.535263783            108,237      cache-misses                                                
    16.585379984            111,122      cache-misses                                                
    16.635487501            109,140      cache-misses                                                
    16.685603503            111,858      cache-misses                                                
    16.735715734            110,548      cache-misses                                                
    16.785829865            112,579      cache-misses                                                
    16.835944382            113,221      cache-misses                                                
    16.886043357            113,058      cache-misses                                                
    16.936159091            111,991      cache-misses                                                
    16.986270634            112,579      cache-misses                                                
    17.036406553            118,853      cache-misses                                                
    17.086520940            115,636      cache-misses                                                
    17.136629215            119,147      cache-misses                                                
    17.186745192            116,612      cache-misses                                                
    17.236853161            117,229      cache-misses                                                
    17.286960677            118,541      cache-misses                                                
    17.337067497            113,324      cache-misses                                                
    17.387175210            114,263      cache-misses                                                
    17.437290877            114,176      cache-misses                                                
    17.487394703            113,215      cache-misses                                                
    17.537520162            113,989      cache-misses                                                
#           time             counts unit events
    17.587626587            113,184      cache-misses                                                
    17.637739568            108,664      cache-misses                                                
    17.687864213            100,136      cache-misses                                                
    17.737976410             90,518      cache-misses                                                
    17.788084080             94,410      cache-misses                                                
    17.838203033             88,091      cache-misses                                                
    17.888308236             86,730      cache-misses                                                
    17.938414929             86,862      cache-misses                                                
    17.988540220             88,775      cache-misses                                                
    18.038650482             87,512      cache-misses                                                
    18.088758075             86,595      cache-misses                                                
    18.138869488            142,949      cache-misses                                                
    18.188978355            106,981      cache-misses                                                
    18.239086687             96,018      cache-misses                                                
    18.289194584             94,340      cache-misses                                                
    18.339301454             92,175      cache-misses                                                
    18.389436259             92,262      cache-misses                                                
    18.439559876             95,394      cache-misses                                                
    18.489666773            110,016      cache-misses                                                
    18.539776033            140,874      cache-misses                                                
    18.589891879             85,910      cache-misses                                                
    18.639998987            101,369      cache-misses                                                
    18.690106179             89,454      cache-misses                                                
    18.740222543             90,717      cache-misses                                                
    18.790330871             95,193      cache-misses                                                
#           time             counts unit events
    18.840445893             89,344      cache-misses                                                
    18.890550182             93,105      cache-misses                                                
    18.940669442             92,205      cache-misses                                                
    18.990777656             88,817      cache-misses                                                
    19.040886049             89,591      cache-misses                                                
    19.090995520             88,989      cache-misses                                                
    19.141103132             89,043      cache-misses                                                
    19.191207055             90,124      cache-misses                                                
    19.241320088             89,858      cache-misses                                                
    19.291432175             90,574      cache-misses                                                
    19.341544324             89,008      cache-misses                                                
    19.391654917             90,460      cache-misses                                                
    19.441775519             90,044      cache-misses                                                
    19.491880606             88,386      cache-misses                                                
    19.541991621             88,167      cache-misses                                                
    19.592100865             83,187      cache-misses                                                
    19.642209179             86,057      cache-misses                                                
    19.692315746             89,216      cache-misses                                                
    19.742427249             89,274      cache-misses                                                
    19.792543183             89,249      cache-misses                                                
    19.842648525             89,587      cache-misses                                                
    19.892750075             91,730      cache-misses                                                
    19.942851279             90,063      cache-misses                                                
    19.992960825             93,372      cache-misses                                                
    20.043068842             92,834      cache-misses                                                
#           time             counts unit events
    20.093179162             95,538      cache-misses                                                
    20.143283074            108,374      cache-misses                                                
    20.193394884             98,238      cache-misses                                                
    20.243462293             99,215      cache-misses                                                
    20.293564393            111,092      cache-misses                                                
    20.343670158             75,086      cache-misses                                                
    20.393782380             78,610      cache-misses                                                
    20.443893413             86,965      cache-misses                                                
    20.493996078             86,907      cache-misses                                                
    20.544098936             74,282      cache-misses                                                
    20.594205612             95,693      cache-misses                                                
    20.644309871             96,743      cache-misses                                                
    20.694412342             95,435      cache-misses                                                
    20.744527118            110,941      cache-misses                                                
    20.794625308            112,144      cache-misses                                                
    20.844725316            111,320      cache-misses                                                
    20.894842847            110,776      cache-misses                                                
    20.944941596            109,992      cache-misses                                                
    20.995043908            101,629      cache-misses                                                
    21.045154293             98,962      cache-misses                                                
    21.095254649             96,616      cache-misses                                                
    21.145361630            101,217      cache-misses                                                
    21.195453161            101,145      cache-misses                                                
    21.245562740             99,789      cache-misses                                                
    21.295678628             99,127      cache-misses                                                
#           time             counts unit events
    21.345812830             97,089      cache-misses                                                
    21.395924547             97,698      cache-misses                                                
    21.446030714             97,337      cache-misses                                                
    21.496142390             99,898      cache-misses                                                
    21.546271637             98,041      cache-misses                                                
    21.596377370             96,604      cache-misses                                                
    21.646487570            102,546      cache-misses                                                
    21.696593659            113,176      cache-misses                                                
    21.746701185            149,034      cache-misses                                                
