#           time             counts unit events
     6.120457585        180,033,643      cycles                                                      
     6.170579280        180,012,670      cycles                                                      
     6.220697528        179,996,603      cycles                                                      
     6.270828126        180,048,210      cycles                                                      
#           time             counts unit events
     6.320942268        179,983,344      cycles                                                      
     6.371062515        180,007,002      cycles                                                      
     6.421171346        179,973,795      cycles                                                      
     6.471289843        180,019,056      cycles                                                      
     6.521427015        180,051,976      cycles                                                      
     6.571549793        180,012,532      cycles                                                      
     6.621672252        179,943,434      cycles                                                      
     6.671792034        180,018,806      cycles                                                      
     6.721912782        179,999,837      cycles                                                      
     6.772024692        179,973,951      cycles                                                      
     6.822150629        180,030,045      cycles                                                      
     6.872278891        180,036,475      cycles                                                      
     6.922384382        179,956,736      cycles                                                      
     6.972505789        180,013,137      cycles                                                      
     7.022630377        180,026,122      cycles                                                      
     7.072739017        179,969,877      cycles                                                      
     7.122850312        179,975,685      cycles                                                      
     7.172962956        179,986,496      cycles                                                      
     7.223070718        179,926,524      cycles                                                      
     7.273175601        179,954,103      cycles                                                      
     7.323281717        179,963,585      cycles                                                      
     7.373389618        179,986,476      cycles                                                      
     7.423501435        179,951,484      cycles                                                      
     7.473605700        179,953,626      cycles                                                      
     7.523717648        179,976,654      cycles                                                      
#           time             counts unit events
     7.573822177        179,914,831      cycles                                                      
     7.623954689        180,052,182      cycles                                                      
     7.674088910        180,059,664      cycles                                                      
     7.724193943        179,953,885      cycles                                                      
     7.774303912        179,971,484      cycles                                                      
     7.824413413        179,974,518      cycles                                                      
     7.874520293        179,955,765      cycles                                                      
     7.924632477        180,003,475      cycles                                                      
     7.974747876        179,983,013      cycles                                                      
     8.024867193        179,990,859      cycles                                                      
     8.074970183        179,945,406      cycles                                                      
     8.125075672        179,958,072      cycles                                                      
     8.175144362        179,838,363      cycles                                                      
     8.225265526        179,999,403      cycles                                                      
     8.275398487        180,055,800      cycles                                                      
     8.325510324        179,981,469      cycles                                                      
     8.375618044        179,960,754      cycles                                                      
     8.425725858        179,961,258      cycles                                                      
     8.475833005        179,962,599      cycles                                                      
     8.525941438        179,966,955      cycles                                                      
     8.576053526        179,980,323      cycles                                                      
     8.626192268        180,036,220      cycles                                                      
     8.676302238        179,974,840      cycles                                                      
     8.726416033        179,981,555      cycles                                                      
     8.776520828        179,953,864      cycles                                                      
#           time             counts unit events
     8.826636224        179,990,153      cycles                                                      
     8.876741735        179,957,416      cycles                                                      
     8.926846305        179,951,715      cycles                                                      
     8.976955303        179,975,253      cycles                                                      
     9.027071178        179,990,096      cycles                                                      
     9.077178017        179,955,359      cycles                                                      
     9.127283223        179,961,832      cycles                                                      
     9.177397001        179,982,666      cycles                                                      
     9.227503129        179,976,687      cycles                                                      
     9.277617726        179,974,363      cycles                                                      
     9.327733512        179,986,542      cycles                                                      
     9.377859158        180,033,270      cycles                                                      
     9.427974642        179,985,444      cycles                                                      
     9.478082045        180,023,318      cycles                                                      
     9.528213423        179,988,065      cycles                                                      
     9.578320617        179,963,113      cycles                                                      
     9.628424442        179,910,092      cycles                                                      
     9.678564406        180,074,398      cycles                                                      
     9.728673151        179,998,851      cycles                                                      
     9.778787815        179,953,377      cycles                                                      
     9.828894416        179,959,941      cycles                                                      
     9.879004888        179,975,800      cycles                                                      
     9.929105977        179,935,400      cycles                                                      
     9.979218543        179,989,265      cycles                                                      
    10.029320103        179,940,379      cycles                                                      
#           time             counts unit events
    10.079423740        179,943,157      cycles                                                      
    10.129528674        179,956,680      cycles                                                      
    10.179639573        179,974,313      cycles                                                      
    10.229743212        179,948,016      cycles                                                      
    10.279843968        179,944,017      cycles                                                      
    10.329953962        179,968,971      cycles                                                      
    10.380060178        179,955,861      cycles                                                      
    10.430160904        179,943,476      cycles                                                      
    10.480267828        179,956,324      cycles                                                      
    10.530372382        179,974,059      cycles                                                      
    10.580481405        179,916,934      cycles                                                      
    10.630609140        180,036,477      cycles                                                      
    10.680717978        179,961,045      cycles                                                      
    10.730831240        179,981,097      cycles                                                      
    10.780935542        179,953,065      cycles                                                      
    10.831047953        179,981,139      cycles                                                      
    10.881153436        179,956,230      cycles                                                      
    10.931253894        179,933,062      cycles                                                      
    10.981369688        179,991,998      cycles                                                      
    11.031488976        180,006,756      cycles                                                      
    11.081591839        179,945,998      cycles                                                      
    11.131693381        179,945,373      cycles                                                      
    11.181799316        179,946,912      cycles                                                      
    11.231903472        179,930,527      cycles                                                      
    11.282014499        179,994,785      cycles                                                      
#           time             counts unit events
    11.332127076        179,959,521      cycles                                                      
    11.382232908        179,957,653      cycles                                                      
    11.432354606        180,013,364      cycles                                                      
    11.482456674        179,969,643      cycles                                                      
    11.532573458        179,972,193      cycles                                                      
    11.582674777        179,902,380      cycles                                                      
    11.632780076        179,954,184      cycles                                                      
    11.682886129        179,963,461      cycles                                                      
    11.732994915        179,962,049      cycles                                                      
    11.783102460        179,963,346      cycles                                                      
    11.833210699        179,965,802      cycles                                                      
    11.883314265        179,947,472      cycles                                                      
    11.933430137        179,994,044      cycles                                                      
    11.983535606        179,955,419      cycles                                                      
    12.033643709        179,964,338      cycles                                                      
    12.083746005        179,946,911      cycles                                                      
    12.133857191        179,973,116      cycles                                                      
    12.183955220        179,931,628      cycles                                                      
    12.234057995        179,948,057      cycles                                                      
    12.284160480        179,944,837      cycles                                                      
    12.334273948        179,999,403      cycles                                                      
    12.384394092        180,000,936      cycles                                                      
    12.434507926        179,985,381      cycles                                                      
    12.484628508        180,009,753      cycles                                                      
    12.534749083        180,001,136      cycles                                                      
#           time             counts unit events
    12.584859280        179,973,909      cycles                                                      
    12.634972737        179,953,013      cycles                                                      
    12.685103769        180,047,555      cycles                                                      
    12.735221179        179,995,734      cycles                                                      
    12.785332882        179,981,790      cycles                                                      
    12.835444688        179,974,926      cycles                                                      
    12.885560463        179,993,676      cycles                                                      
    12.935672641        179,980,581      cycles                                                      
    12.985781323        179,964,774      cycles                                                      
    13.035898680        179,999,458      cycles                                                      
    13.086011065        180,000,673      cycles                                                      
    13.136128007        179,974,548      cycles                                                      
    13.186242148        179,989,048      cycles                                                      
    13.236351535        179,988,150      cycles                                                      
    13.286476872        180,011,404      cycles                                                      
    13.336590891        179,986,127      cycles                                                      
    13.386701435        179,971,309      cycles                                                      
    13.436817032        179,995,580      cycles                                                      
    13.486933349        180,001,536      cycles                                                      
    13.537053055        179,994,019      cycles                                                      
    13.587170172        179,951,906      cycles                                                      
    13.637306337        180,085,618      cycles                                                      
    13.687418038        179,961,612      cycles                                                      
    13.737528421        179,973,591      cycles                                                      
    13.787662138        180,076,689      cycles                                                      
#           time             counts unit events
    13.837785759        180,001,681      cycles                                                      
    13.887899095        179,986,610      cycles                                                      
    13.938009535        179,971,457      cycles                                                      
    13.988117997        179,963,776      cycles                                                      
    14.038230211        179,983,610      cycles                                                      
    14.088341529        179,980,554      cycles                                                      
    14.138452487        179,967,456      cycles                                                      
    14.188558662        179,962,563      cycles                                                      
    14.238670601        179,975,897      cycles                                                      
    14.288785559        179,992,462      cycles                                                      
    14.338899090        179,982,479      cycles                                                      
    14.389005087        179,961,752      cycles                                                      
    14.439113216        179,990,387      cycles                                                      
    14.489236770        179,995,213      cycles                                                      
    14.539346658        179,965,244      cycles                                                      
    14.589484005        180,034,024      cycles                                                      
    14.639597170        179,984,682      cycles                                                      
    14.689737067        180,081,060      cycles                                                      
    14.739850620        179,986,179      cycles                                                      
    14.789973626        180,013,718      cycles                                                      
    14.840080959        179,961,595      cycles                                                      
    14.890189897        179,969,454      cycles                                                      
    14.940302167        179,981,613      cycles                                                      
    14.990414716        179,981,811      cycles                                                      
    15.040545021        180,049,293      cycles                                                      
#           time             counts unit events
    15.090662746        179,998,632      cycles                                                      
    15.140775488        179,977,500      cycles                                                      
    15.190893665        180,002,784      cycles                                                      
    15.241005206        179,976,949      cycles                                                      
    15.291116031        179,984,876      cycles                                                      
    15.341241479        179,999,598      cycles                                                      
    15.391360159        179,999,307      cycles                                                      
    15.441470309        179,969,733      cycles                                                      
    15.491594112        180,024,616      cycles                                                      
    15.541702499        179,964,116      cycles                                                      
    15.591813060        179,931,820      cycles                                                      
    15.641925773        179,981,961      cycles                                                      
    15.692046765        180,012,181      cycles                                                      
    15.742166571        180,009,345      cycles                                                      
    15.792281805        179,986,060      cycles                                                      
    15.842400082        180,007,020      cycles                                                      
    15.892513442        179,979,970      cycles                                                      
    15.942616971        179,949,438      cycles                                                      
    15.992734024        179,999,154      cycles                                                      
    16.042851581        180,002,737      cycles                                                      
    16.092990109        180,075,071      cycles                                                      
    16.143125846        180,060,885      cycles                                                      
    16.193239236        179,983,134      cycles                                                      
    16.243347373        179,965,503      cycles                                                      
    16.293467191        180,007,791      cycles                                                      
#           time             counts unit events
    16.343585620        180,001,512      cycles                                                      
    16.393695022        179,973,603      cycles                                                      
    16.443806782        179,974,627      cycles                                                      
    16.493919679        179,985,057      cycles                                                      
    16.544035899        179,991,290      cycles                                                      
    16.594149402        179,942,632      cycles                                                      
    16.644278251        180,045,567      cycles                                                      
    16.694388585        179,965,587      cycles                                                      
    16.744500891        179,990,898      cycles                                                      
    16.794628978        180,026,424      cycles                                                      
    16.844744909        179,991,687      cycles                                                      
    16.894852877        179,973,453      cycles                                                      
    16.944967765        179,984,112      cycles                                                      
    16.995081066        179,983,183      cycles                                                      
    17.045203407        180,015,356      cycles                                                      
    17.095319212        180,032,019      cycles                                                      
    17.145443817        179,988,828      cycles                                                      
    17.195559740        179,988,334      cycles                                                      
    17.245676298        179,998,514      cycles                                                      
    17.295798155        180,012,756      cycles                                                      
    17.345906481        179,968,601      cycles                                                      
    17.396020579        179,988,427      cycles                                                      
    17.446129712        179,967,768      cycles                                                      
    17.496242891        179,984,247      cycles                                                      
    17.546363076        180,007,218      cycles                                                      
#           time             counts unit events
    17.596475780        179,938,362      cycles                                                      
    17.646601782        180,030,509      cycles                                                      
    17.696709870        179,963,980      cycles                                                      
    17.746822240        179,986,953      cycles                                                      
    17.796930218        179,957,019      cycles                                                      
    17.847037309        179,962,632      cycles                                                      
    17.897147332        179,971,053      cycles                                                      
    17.947252497        179,958,312      cycles                                                      
    17.997367648        180,001,875      cycles                                                      
    18.047488704        180,000,234      cycles                                                      
    18.097601143        179,986,020      cycles                                                      
    18.147717011        179,991,339      cycles                                                      
    18.197839595        180,012,564      cycles                                                      
    18.247946669        179,962,357      cycles                                                      
    18.298061987        179,995,817      cycles                                                      
    18.348176301        179,984,976      cycles                                                      
    18.398293107        179,996,908      cycles                                                      
    18.448405484        179,978,943      cycles                                                      
    18.498518834        179,981,601      cycles                                                      
    18.548627055        179,970,033      cycles                                                      
    18.598756377        179,992,840      cycles                                                      
    18.648868358        179,979,989      cycles                                                      
    18.698984214        179,991,474      cycles                                                      
    18.749104769        180,009,576      cycles                                                      
    18.799232748        180,036,526      cycles                                                      
#           time             counts unit events
    18.849346082        179,988,470      cycles                                                      
    18.899457917        179,971,801      cycles                                                      
    18.949571475        179,988,707      cycles                                                      
    18.999699778        180,044,904      cycles                                                      
    19.049819769        179,995,983      cycles                                                      
    19.099929157        179,974,920      cycles                                                      
    19.150042464        179,986,145      cycles                                                      
    19.200159180        179,901,521      cycles                                                      
    19.250275461        179,988,126      cycles                                                      
    19.300387498        179,978,962      cycles                                                      
    19.350494452        179,964,974      cycles                                                      
    19.400605508        179,983,226      cycles                                                      
    19.450718292        179,973,370      cycles                                                      
    19.500838373        180,009,903      cycles                                                      
    19.550949915        179,974,866      cycles                                                      
    19.601056331        179,919,722      cycles                                                      
    19.651177202        180,013,547      cycles                                                      
    19.701296176        180,003,621      cycles                                                      
    19.751411141        179,985,936      cycles                                                      
    19.801520882        179,968,431      cycles                                                      
    19.851629009        179,970,051      cycles                                                      
    19.901735837        179,964,120      cycles                                                      
    19.951847142        179,972,803      cycles                                                      
    20.001991737        180,101,510      cycles                                                      
    20.052105370        179,975,766      cycles                                                      
#           time             counts unit events
    20.102226180        180,015,303      cycles                                                      
    20.152355035        180,039,246      cycles                                                      
    20.202470699        179,992,362      cycles                                                      
    20.252592292        180,056,553      cycles                                                      
    20.302723818        180,006,481      cycles                                                      
    20.352839580        179,995,443      cycles                                                      
    20.402955279        179,990,956      cycles                                                      
    20.453071115        180,011,980      cycles                                                      
    20.503190472        179,989,209      cycles                                                      
    20.553302112        179,974,134      cycles                                                      
    20.603420973        179,967,729      cycles                                                      
    20.653545458        180,021,507      cycles                                                      
    20.703658810        179,980,731      cycles                                                      
    20.753770376        179,989,086      cycles                                                      
    20.803886337        179,986,470      cycles                                                      
    20.854002351        179,991,715      cycles                                                      
    20.904114539        179,995,709      cycles                                                      
    20.954232387        179,986,287      cycles                                                      
    21.004341605        179,969,128      cycles                                                      
    21.054469140        180,035,240      cycles                                                      
    21.104584652        179,995,560      cycles                                                      
    21.154694239        179,966,538      cycles                                                      
    21.204802377        179,965,414      cycles                                                      
    21.254911981        179,973,656      cycles                                                      
    21.305034330        180,012,864      cycles                                                      
#           time             counts unit events
    21.355134274        179,933,514      cycles                                                      
    21.405245466        179,975,289      cycles                                                      
    21.455383127        180,074,241      cycles                                                      
    21.505492064        179,970,081      cycles                                                      
    21.555601872        179,973,168      cycles                                                      
    21.605717895        179,959,488      cycles                                                      
    21.655841308        180,010,066      cycles                                                      
    21.705965861        180,026,459      cycles                                                      
    21.756080808        179,993,521      cycles                                                      
