#           time             counts unit events
    10.625658392         34,208,318      branches                                                    
    10.675775006         33,318,146      branches                                                    
    10.725888527         36,694,084      branches                                                    
    10.776004042         35,330,853      branches                                                    
    10.826124038         35,075,744      branches                                                    
    10.876240943         33,576,921      branches                                                    
    10.926374246         35,132,761      branches                                                    
    10.976486584         34,288,627      branches                                                    
    11.026605958         36,766,901      branches                                                    
    11.076716753         35,050,848      branches                                                    
    11.126835095         35,491,687      branches                                                    
    11.176957995         34,439,833      branches                                                    
    11.227076511         34,981,902      branches                                                    
    11.277197305         36,010,015      branches                                                    
#           time             counts unit events
    11.327310240         34,393,848      branches                                                    
    11.377437820         37,073,484      branches                                                    
    11.427564103         35,192,354      branches                                                    
    11.477683285         34,418,356      branches                                                    
    11.527791659         35,200,953      branches                                                    
    11.577899973         44,808,310      branches                                                    
    11.628017990         44,966,566      branches                                                    
    11.678146422         44,520,072      branches                                                    
    11.728256358         41,607,214      branches                                                    
    11.778374061         33,091,488      branches                                                    
    11.828488215         42,022,626      branches                                                    
    11.878605708         40,392,543      branches                                                    
    11.928717766         31,011,991      branches                                                    
    11.978830337         29,823,475      branches                                                    
    12.028954658         29,528,078      branches                                                    
    12.079065665         29,516,489      branches                                                    
    12.129182317         29,616,640      branches                                                    
    12.179301038         29,472,694      branches                                                    
    12.229415494         29,622,387      branches                                                    
    12.279536613         29,590,358      branches                                                    
    12.329662878         29,412,251      branches                                                    
    12.379780749         29,765,577      branches                                                    
    12.429911346         31,836,045      branches                                                    
    12.480025990         33,822,138      branches                                                    
    12.530143109         32,992,757      branches                                                    
#           time             counts unit events
    12.580254807         33,674,268      branches                                                    
    12.630375482         34,732,296      branches                                                    
    12.680493924         33,199,938      branches                                                    
    12.730606250         27,170,147      branches                                                    
    12.780727210         33,610,438      branches                                                    
    12.830844572         32,548,088      branches                                                    
    12.880954553         34,021,056      branches                                                    
    12.931075319         31,715,252      branches                                                    
    12.981185047         38,944,912      branches                                                    
    13.031295577         31,207,203      branches                                                    
    13.081409010         34,466,967      branches                                                    
    13.131537493         34,530,240      branches                                                    
    13.181649427         34,729,299      branches                                                    
    13.231757255         33,668,659      branches                                                    
    13.281866646         33,118,579      branches                                                    
    13.331981378         31,101,993      branches                                                    
    13.382093796         32,065,114      branches                                                    
    13.432210388         35,328,723      branches                                                    
    13.482318916         35,358,739      branches                                                    
    13.532429202         34,820,915      branches                                                    
    13.582559017         35,285,310      branches                                                    
    13.632671079         35,678,311      branches                                                    
    13.682787874         35,221,330      branches                                                    
    13.732904997         30,200,745      branches                                                    
    13.783037990         29,688,635      branches                                                    
#           time             counts unit events
    13.833152585         34,236,398      branches                                                    
    13.883284030         31,278,155      branches                                                    
    13.933403133         31,282,281      branches                                                    
    13.983522187         33,845,403      branches                                                    
    14.033639347         35,117,871      branches                                                    
    14.083761533         34,558,375      branches                                                    
    14.133877631         34,935,979      branches                                                    
    14.183994761         35,875,885      branches                                                    
    14.234111648         30,734,408      branches                                                    
    14.284227136         30,015,297      branches                                                    
    14.334338590         37,776,292      branches                                                    
    14.384453062         35,101,767      branches                                                    
    14.434559912         34,667,461      branches                                                    
    14.484669609         35,307,166      branches                                                    
    14.534786728         34,631,516      branches                                                    
    14.584906514         37,267,014      branches                                                    
    14.635020664         36,311,602      branches                                                    
    14.685132783         35,936,518      branches                                                    
    14.735247302         34,724,464      branches                                                    
    14.785389096         34,355,827      branches                                                    
    14.835505470         35,556,142      branches                                                    
    14.885624859         34,839,871      branches                                                    
    14.935756302         33,862,989      branches                                                    
    14.985868291         36,838,012      branches                                                    
    15.035985413         36,783,323      branches                                                    
#           time             counts unit events
    15.086105379         35,655,374      branches                                                    
    15.136231085         35,708,490      branches                                                    
    15.186353320         33,233,247      branches                                                    
    15.236467258         34,466,982      branches                                                    
    15.286588847         36,679,961      branches                                                    
    15.336708423         36,306,073      branches                                                    
    15.386828581         33,714,378      branches                                                    
    15.436942026         35,232,363      branches                                                    
    15.487051809         35,044,667      branches                                                    
    15.537173238         35,764,498      branches                                                    
    15.587289839         35,409,174      branches                                                    
    15.637402779         35,800,997      branches                                                    
    15.687539443         36,071,988      branches                                                    
    15.737666556         34,547,844      branches                                                    
    15.787789852         35,887,703      branches                                                    
    15.837926290         35,158,354      branches                                                    
    15.888044962         34,044,984      branches                                                    
    15.938163188         32,164,241      branches                                                    
    15.988288340         35,021,023      branches                                                    
    16.038422862         34,348,595      branches                                                    
    16.088544257         33,592,933      branches                                                    
    16.138665911         34,978,305      branches                                                    
    16.188786857         34,502,004      branches                                                    
    16.238899193         35,064,328      branches                                                    
    16.289019204         35,182,044      branches                                                    
#           time             counts unit events
    16.339147835         34,923,169      branches                                                    
    16.389265807         34,871,767      branches                                                    
    16.439396300         35,243,414      branches                                                    
    16.489510058         34,904,484      branches                                                    
    16.539626700         34,553,704      branches                                                    
    16.589752488         35,144,787      branches                                                    
    16.639875404         35,001,613      branches                                                    
    16.690000606         35,202,594      branches                                                    
    16.740126670         35,077,041      branches                                                    
    16.790241844         35,578,578      branches                                                    
    16.840360848         35,521,462      branches                                                    
    16.890478600         35,742,424      branches                                                    
    16.940595420         35,533,871      branches                                                    
    16.990712374         35,778,468      branches                                                    
    17.040829803         36,114,831      branches                                                    
    17.090943775         36,877,729      branches                                                    
    17.141055327         36,062,352      branches                                                    
    17.191164898         36,741,710      branches                                                    
    17.241284263         36,036,650      branches                                                    
    17.291412134         36,683,051      branches                                                    
    17.341540774         36,208,061      branches                                                    
    17.391658890         36,057,750      branches                                                    
    17.441784875         35,889,717      branches                                                    
    17.491900106         36,288,643      branches                                                    
    17.542020692         36,066,383      branches                                                    
#           time             counts unit events
    17.592134272         35,899,948      branches                                                    
    17.642251184         36,223,626      branches                                                    
    17.692372464         32,144,354      branches                                                    
    17.742490595         31,342,198      branches                                                    
    17.792607792         30,785,183      branches                                                    
    17.842728444         28,908,007      branches                                                    
    17.892844716         28,732,222      branches                                                    
    17.942975283         28,667,864      branches                                                    
    17.993115214         29,126,906      branches                                                    
    18.043231115         28,611,816      branches                                                    
    18.093341638         28,752,989      branches                                                    
    18.143458400         34,833,466      branches                                                    
    18.193635778         32,233,673      branches                                                    
    18.243744659         29,854,530      branches                                                    
    18.293862229         30,047,660      branches                                                    
    18.343980188         29,211,740      branches                                                    
    18.394106862         31,608,191      branches                                                    
    18.444234654         29,604,086      branches                                                    
    18.494368556         34,599,746      branches                                                    
    18.544485338         35,253,916      branches                                                    
    18.594616351         30,551,075      branches                                                    
    18.644731565         36,646,621      branches                                                    
    18.694853080         29,181,020      branches                                                    
    18.744971936         29,245,935      branches                                                    
    18.795095347         30,320,230      branches                                                    
#           time             counts unit events
    18.845206241         29,245,019      branches                                                    
    18.895338355         29,308,214      branches                                                    
    18.945449542         29,335,877      branches                                                    
    18.995562169         28,814,255      branches                                                    
    19.045685484         29,137,813      branches                                                    
    19.095801195         29,375,316      branches                                                    
    19.145923960         29,167,047      branches                                                    
    19.196044450         29,523,866      branches                                                    
    19.246161770         29,670,024      branches                                                    
    19.296288862         29,688,870      branches                                                    
    19.346414404         29,731,013      branches                                                    
    19.396543811         29,482,457      branches                                                    
    19.446659618         29,843,480      branches                                                    
    19.496794796         30,339,098      branches                                                    
    19.546908799         29,867,821      branches                                                    
    19.597029933         30,038,447      branches                                                    
    19.647158191         29,965,689      branches                                                    
    19.697271952         30,208,246      branches                                                    
    19.747390531         30,061,450      branches                                                    
    19.797503109         29,808,127      branches                                                    
    19.847615399         29,745,162      branches                                                    
    19.897737299         30,523,117      branches                                                    
    19.947863116         29,694,584      branches                                                    
    19.997980368         29,700,916      branches                                                    
    20.048088712         30,018,859      branches                                                    
#           time             counts unit events
    20.098221464         30,752,664      branches                                                    
    20.148346205         35,675,671      branches                                                    
    20.198459820         33,725,848      branches                                                    
    20.248582849         30,942,126      branches                                                    
    20.298705149         36,965,965      branches                                                    
    20.348841465         30,523,902      branches                                                    
    20.398957659         29,334,963      branches                                                    
    20.449080874         28,706,809      branches                                                    
    20.499199555         27,433,784      branches                                                    
    20.549320257         27,351,224      branches                                                    
    20.599428717         30,007,396      branches                                                    
    20.649544464         30,072,834      branches                                                    
    20.699672880         30,836,081      branches                                                    
    20.749781752         35,362,203      branches                                                    
    20.799898169         35,225,887      branches                                                    
    20.850012678         35,377,120      branches                                                    
    20.900128955         35,017,162      branches                                                    
    20.950247086         35,260,240      branches                                                    
    21.000378018         33,379,477      branches                                                    
    21.050494948         32,472,918      branches                                                    
    21.100606002         33,037,670      branches                                                    
    21.150718975         32,898,185      branches                                                    
    21.200832469         32,756,126      branches                                                    
    21.250944509         32,898,449      branches                                                    
    21.301061704         32,419,872      branches                                                    
#           time             counts unit events
    21.351173310         31,947,613      branches                                                    
    21.401305033         31,924,077      branches                                                    
    21.451416376         32,145,380      branches                                                    
    21.501538445         32,206,324      branches                                                    
    21.551651892         32,197,671      branches                                                    
    21.601760946         31,912,134      branches                                                    
    21.651880373         32,785,777      branches                                                    
    21.701991957         35,577,721      branches                                                    
    21.752112929         41,979,031      branches                                                    
