#           time             counts unit events
    14.990266770            125,185      cache-misses                                                
    15.040402019            118,739      cache-misses                                                
#           time             counts unit events
    15.090521258            118,817      cache-misses                                                
    15.140635604            109,042      cache-misses                                                
    15.190773756            114,293      cache-misses                                                
    15.240885508            123,062      cache-misses                                                
    15.291017416            119,327      cache-misses                                                
    15.341127333            109,564      cache-misses                                                
    15.391238073            114,751      cache-misses                                                
    15.441348628            113,715      cache-misses                                                
    15.491467776            116,914      cache-misses                                                
    15.541578458            115,208      cache-misses                                                
    15.591700957            117,371      cache-misses                                                
    15.641813719            118,768      cache-misses                                                
    15.691922356            111,766      cache-misses                                                
    15.742043508            118,440      cache-misses                                                
    15.792158541            114,433      cache-misses                                                
    15.842274692            114,034      cache-misses                                                
    15.892381250            101,947      cache-misses                                                
    15.942492567            114,960      cache-misses                                                
    15.992604455            111,912      cache-misses                                                
    16.042718627            112,573      cache-misses                                                
    16.092829647            112,593      cache-misses                                                
    16.142943267            113,322      cache-misses                                                
    16.193052220            112,844      cache-misses                                                
    16.243159396            116,169      cache-misses                                                
    16.293266047            117,020      cache-misses                                                
#           time             counts unit events
    16.343383568            112,447      cache-misses                                                
    16.393501610            114,330      cache-misses                                                
    16.443618315            112,629      cache-misses                                                
    16.493728832            113,657      cache-misses                                                
    16.543844553            112,996      cache-misses                                                
    16.593965904            115,665      cache-misses                                                
    16.644079938            114,605      cache-misses                                                
    16.694190034            114,124      cache-misses                                                
    16.744298395            117,621      cache-misses                                                
    16.794407932            114,994      cache-misses                                                
    16.844551288            117,969      cache-misses                                                
    16.894658974            116,897      cache-misses                                                
    16.944791928            117,893      cache-misses                                                
    16.994898564            119,078      cache-misses                                                
    17.045007423            122,551      cache-misses                                                
    17.095121197            120,970      cache-misses                                                
    17.145233897            122,907      cache-misses                                                
    17.195346496            120,275      cache-misses                                                
    17.245454384            120,438      cache-misses                                                
    17.295572385            121,141      cache-misses                                                
    17.345691157            118,066      cache-misses                                                
    17.395801505            116,193      cache-misses                                                
    17.445915049            119,413      cache-misses                                                
    17.496035287            119,067      cache-misses                                                
    17.546144919            119,791      cache-misses                                                
#           time             counts unit events
    17.596245924            119,227      cache-misses                                                
    17.646354657            102,752      cache-misses                                                
    17.696467074            101,245      cache-misses                                                
    17.746578513             95,089      cache-misses                                                
    17.796692024             96,176      cache-misses                                                
    17.846819987             90,960      cache-misses                                                
    17.896929716             91,964      cache-misses                                                
    17.947049588             91,705      cache-misses                                                
    17.997162701             92,242      cache-misses                                                
    18.047275485             91,680      cache-misses                                                
    18.097387565            142,956      cache-misses                                                
    18.147509613            101,169      cache-misses                                                
    18.197622972            105,113      cache-misses                                                
    18.247747818             95,274      cache-misses                                                
    18.297862540             97,459      cache-misses                                                
    18.347978000             93,670      cache-misses                                                
    18.398085279             95,694      cache-misses                                                
    18.448194654            105,727      cache-misses                                                
    18.498302216            113,621      cache-misses                                                
    18.548420421            143,200      cache-misses                                                
    18.598529066             83,928      cache-misses                                                
    18.648645202             97,645      cache-misses                                                
    18.698757331             94,669      cache-misses                                                
    18.748865044             94,147      cache-misses                                                
    18.798979669             93,292      cache-misses                                                
#           time             counts unit events
    18.849091611             93,709      cache-misses                                                
    18.899211749             95,891      cache-misses                                                
    18.949321875             93,140      cache-misses                                                
    18.999429638             92,226      cache-misses                                                
    19.049557882             91,554      cache-misses                                                
    19.099670445             88,549      cache-misses                                                
    19.149775914             94,421      cache-misses                                                
    19.199891029             92,039      cache-misses                                                
    19.249995727             93,685      cache-misses                                                
    19.300101204             91,950      cache-misses                                                
    19.350205844             92,170      cache-misses                                                
    19.400309036             94,296      cache-misses                                                
    19.450411990             95,432      cache-misses                                                
    19.500520196             93,707      cache-misses                                                
    19.550649388             89,148      cache-misses                                                
    19.600756667             89,478      cache-misses                                                
    19.650873066             91,780      cache-misses                                                
    19.700979441             94,636      cache-misses                                                
    19.751091309             90,203      cache-misses                                                
    19.801212015             90,771      cache-misses                                                
    19.851324101             94,474      cache-misses                                                
    19.901426102             92,080      cache-misses                                                
    19.951532168             92,246      cache-misses                                                
    20.001643579             92,248      cache-misses                                                
    20.051763557             92,107      cache-misses                                                
#           time             counts unit events
    20.101880851            107,857      cache-misses                                                
    20.152013386             95,403      cache-misses                                                
    20.202118019             91,559      cache-misses                                                
    20.252236639            105,929      cache-misses                                                
    20.302347998             94,720      cache-misses                                                
    20.352461428             64,473      cache-misses                                                
    20.402570809             77,680      cache-misses                                                
    20.452679621             85,107      cache-misses                                                
    20.502811861             58,610      cache-misses                                                
    20.552923433             88,066      cache-misses                                                
    20.603035827             89,239      cache-misses                                                
    20.653154895             94,570      cache-misses                                                
    20.703268638             99,377      cache-misses                                                
    20.753388103            107,383      cache-misses                                                
    20.803460369            111,846      cache-misses                                                
    20.853568581            108,486      cache-misses                                                
    20.903678940            110,561      cache-misses                                                
    20.953780810            106,862      cache-misses                                                
    21.003887780             97,337      cache-misses                                                
    21.054012215             98,944      cache-misses                                                
    21.104138454            101,604      cache-misses                                                
    21.154249304            102,146      cache-misses                                                
    21.204356437            101,541      cache-misses                                                
    21.254463593             98,455      cache-misses                                                
    21.304589590             96,637      cache-misses                                                
#           time             counts unit events
    21.354697699             95,354      cache-misses                                                
    21.404810926             97,690      cache-misses                                                
    21.454917452             97,836      cache-misses                                                
    21.505022770             94,857      cache-misses                                                
    21.555124905             96,088      cache-misses                                                
    21.605240735             96,447      cache-misses                                                
    21.655345565            105,474      cache-misses                                                
    21.705456354            125,149      cache-misses                                                
    21.755578959            152,099      cache-misses                                                
