#           time             counts unit events
    10.079088594          3,241,800      branch-misses                                               
    10.129197500          3,120,806      branch-misses                                               
    10.179292871          2,913,755      branch-misses                                               
    10.229402723          3,159,859      branch-misses                                               
    10.279509277          3,099,340      branch-misses                                               
    10.329618668          3,138,285      branch-misses                                               
    10.379724502          2,982,012      branch-misses                                               
    10.429830315          3,023,209      branch-misses                                               
    10.479950591          3,195,710      branch-misses                                               
    10.530057769          3,168,652      branch-misses                                               
    10.580160238          3,116,317      branch-misses                                               
    10.630262644          2,320,801      branch-misses                                               
    10.680368902          3,108,470      branch-misses                                               
    10.730466105          3,269,192      branch-misses                                               
    10.780565767          3,242,946      branch-misses                                               
    10.830673069          3,329,934      branch-misses                                               
    10.880778799          2,914,332      branch-misses                                               
    10.930877927          3,051,001      branch-misses                                               
    10.980980855          3,138,028      branch-misses                                               
    11.031090204          3,264,128      branch-misses                                               
    11.081195294          3,025,789      branch-misses                                               
    11.131302311          3,158,752      branch-misses                                               
    11.181403074          3,088,699      branch-misses                                               
    11.231513335          3,079,003      branch-misses                                               
    11.281701759          3,053,678      branch-misses                                               
#           time             counts unit events
    11.331806596          3,236,779      branch-misses                                               
    11.381914114          3,014,089      branch-misses                                               
    11.432013084          1,900,085      branch-misses                                               
    11.482112840          1,779,400      branch-misses                                               
    11.532219519          1,842,924      branch-misses                                               
    11.582323812          1,812,094      branch-misses                                               
    11.632429053          3,208,115      branch-misses                                               
    11.682531040          2,293,948      branch-misses                                               
    11.732632816          2,828,706      branch-misses                                               
    11.782738004          2,835,601      branch-misses                                               
    11.832841258          3,746,232      branch-misses                                               
    11.882941310          3,811,483      branch-misses                                               
    11.933043425          3,856,064      branch-misses                                               
    11.983142897          3,849,328      branch-misses                                               
    12.033247642          3,841,479      branch-misses                                               
    12.083348632          3,846,780      branch-misses                                               
    12.133462831          3,856,215      branch-misses                                               
    12.183561254          3,849,332      branch-misses                                               
    12.233666762          3,777,727      branch-misses                                               
    12.283770210          3,633,262      branch-misses                                               
    12.333877388          3,143,973      branch-misses                                               
    12.383985411          3,299,348      branch-misses                                               
    12.434095534          3,326,004      branch-misses                                               
    12.484234455          3,205,468      branch-misses                                               
    12.534353342          3,217,745      branch-misses                                               
#           time             counts unit events
    12.584452790          2,108,400      branch-misses                                               
    12.634571942          3,063,862      branch-misses                                               
    12.684672054          2,630,876      branch-misses                                               
    12.734774376          2,910,311      branch-misses                                               
    12.784886388          2,395,327      branch-misses                                               
    12.834995767          2,353,630      branch-misses                                               
    12.885100018          3,496,372      branch-misses                                               
    12.935202996          3,213,142      branch-misses                                               
    12.985314607          3,156,526      branch-misses                                               
    13.035422033          3,186,420      branch-misses                                               
    13.085535650          3,311,603      branch-misses                                               
    13.135640374          3,324,338      branch-misses                                               
    13.185753130          3,672,686      branch-misses                                               
