#           time             counts unit events
     0.050080808        136,149,583      cycles                                                      
     0.100219795        179,510,602      cycles                                                      
     0.150315692        179,519,057      cycles                                                      
     0.200417467        167,902,778      cycles                                                      
     0.250510970        131,325,073      cycles                                                      
     0.300605357        129,602,216      cycles                                                      
     0.350701284        128,965,564      cycles                                                      
     0.400805367        129,475,142      cycles                                                      
     0.450906348        147,192,888      cycles                                                      
     0.501003326        158,401,985      cycles                                                      
     0.551104272        132,035,550      cycles                                                      
     0.601208107        141,780,379      cycles                                                      
     0.651313742        133,343,185      cycles                                                      
     0.701418116        131,537,150      cycles                                                      
     0.751519778        151,904,431      cycles                                                      
     0.801621795        179,947,034      cycles                                                      
     0.851732572        179,977,128      cycles                                                      
     0.901839122        179,956,996      cycles                                                      
     0.951951096        179,978,651      cycles                                                      
     1.002052974        173,824,516      cycles                                                      
     1.052180811        158,029,160      cycles                                                      
     1.102288140        179,958,843      cycles                                                      
     1.152403451        180,014,973      cycles                                                      
     1.202517645        179,963,847      cycles                                                      
     1.252622703        179,950,251      cycles                                                      
#           time             counts unit events
     1.302728168        179,954,527      cycles                                                      
     1.352841953        179,991,050      cycles                                                      
     1.403006125        180,164,307      cycles                                                      
     1.453147189        180,086,725      cycles                                                      
     1.503264561        179,995,133      cycles                                                      
     1.553363732        179,930,790      cycles                                                      
     1.603459923        179,922,267      cycles                                                      
     1.653559381        179,935,594      cycles                                                      
     1.703664835        179,952,473      cycles                                                      
     1.753760730        179,891,717      cycles                                                      
     1.803860707        179,942,643      cycles                                                      
     1.853966925        179,954,469      cycles                                                      
     1.904076019        179,966,193      cycles                                                      
     1.954170454        179,914,974      cycles                                                      
     2.004275895        179,952,453      cycles                                                      
     2.054385234        179,970,759      cycles                                                      
     2.104493544        179,968,338      cycles                                                      
     2.154600596        179,959,842      cycles                                                      
     2.204709192        179,972,004      cycles                                                      
     2.254821111        179,975,589      cycles                                                      
     2.304922382        179,939,512      cycles                                                      
     2.355030311        179,966,396      cycles                                                      
     2.405132228        179,957,979      cycles                                                      
     2.455239791        179,945,721      cycles                                                      
     2.505337801        179,928,447      cycles                                                      
#           time             counts unit events
     2.555439351        179,257,603      cycles                                                      
     2.605537525        179,926,794      cycles                                                      
     2.655627365        179,903,671      cycles                                                      
     2.705718635        179,903,970      cycles                                                      
     2.755813378        179,917,503      cycles                                                      
     2.805907352        179,909,139      cycles                                                      
     2.855997479        179,903,158      cycles                                                      
     2.906086483        179,896,955      cycles                                                      
     2.956173119        179,887,040      cycles                                                      
     3.006262247        179,895,847      cycles                                                      
     3.056347838        179,884,116      cycles                                                      
     3.106435747        179,891,816      cycles                                                      
     3.156524405        179,896,544      cycles                                                      
     3.206615336        179,905,388      cycles                                                      
     3.256702220        179,887,255      cycles                                                      
     3.306792933        179,878,965      cycles                                                      
     3.356883832        179,904,257      cycles                                                      
     3.406974381        179,903,345      cycles                                                      
     3.457062707        179,863,082      cycles                                                      
     3.507153579        179,901,860      cycles                                                      
     3.557239018        179,884,292      cycles                                                      
     3.607325373        179,888,784      cycles                                                      
     3.657414635        179,898,503      cycles                                                      
     3.707504958        179,902,211      cycles                                                      
     3.757593982        179,893,765      cycles                                                      
#           time             counts unit events
     3.807685102        179,906,605      cycles                                                      
     3.857776914        179,907,105      cycles                                                      
     3.907869887        179,910,075      cycles                                                      
     3.957966032        179,917,972      cycles                                                      
     4.008055145        179,898,376      cycles                                                      
     4.058150421        142,600,612      cycles                                                      
     4.108281698        153,289,358      cycles                                                      
     4.158378915        179,928,039      cycles                                                      
     4.208472811        179,909,286      cycles                                                      
     4.258561773        179,854,883      cycles                                                      
     4.308654180        179,908,818      cycles                                                      
     4.358746568        179,908,410      cycles                                                      
     4.408838291        179,907,366      cycles                                                      
     4.458929139        179,902,018      cycles                                                      
     4.509023930        179,919,407      cycles                                                      
     4.559118589        179,916,539      cycles                                                      
     4.609213029        179,914,935      cycles                                                      
     4.659303199        179,902,792      cycles                                                      
     4.709403243        179,938,173      cycles                                                      
     4.759494416        179,899,803      cycles                                                      
     4.809578737        179,879,034      cycles                                                      
     4.859670795        179,912,283      cycles                                                      
     4.909765722        179,916,777      cycles                                                      
     4.959858549        153,288,747      cycles                                                      
     5.009949635        132,604,000      cycles                                                      
#           time             counts unit events
     5.060057879        132,511,751      cycles                                                      
     5.110180603        154,632,933      cycles                                                      
     5.160279997        179,937,170      cycles                                                      
     5.210378457        179,929,444      cycles                                                      
     5.260473578        179,921,022      cycles                                                      
     5.310574587        179,938,280      cycles                                                      
