#           time             counts unit events
     4.614604942         30,062,551      branches                                                    
     4.664777140         28,888,488      branches                                                    
     4.714907795         28,653,777      branches                                                    
     4.765092312         29,417,862      branches                                                    
     4.815211928         33,310,897      branches                                                    
     4.865382431         36,766,784      branches                                                    
     4.915506451         33,514,483      branches                                                    
     4.965672019         32,916,234      branches                                                    
     5.015846475         32,394,295      branches                                                    
#           time             counts unit events
     5.066081745         33,970,979      branches                                                    
     5.116266542         33,707,707      branches                                                    
     5.166397504         34,764,287      branches                                                    
     5.216573796         32,499,828      branches                                                    
     5.266706258         34,693,982      branches                                                    
     5.316877501         32,839,405      branches                                                    
     5.367002806         34,140,036      branches                                                    
     5.417192551         24,213,887      branches                                                    
     5.467381632         20,167,559      branches                                                    
     5.517501851         21,373,052      branches                                                    
     5.567611991         33,178,425      branches                                                    
     5.617725426         33,535,666      branches                                                    
     5.667842651         33,866,053      branches                                                    
     5.717966048         35,376,208      branches                                                    
     5.768070389         38,091,569      branches                                                    
     5.818193765         33,632,942      branches                                                    
     5.868306132         34,076,952      branches                                                    
     5.918422001         32,443,709      branches                                                    
     5.968532075         34,066,673      branches                                                    
     6.018649104         33,998,398      branches                                                    
     6.068761207         31,697,999      branches                                                    
     6.118872556         34,699,487      branches                                                    
     6.168988564         33,917,871      branches                                                    
     6.219103498         32,749,943      branches                                                    
     6.269220314         33,128,565      branches                                                    
#           time             counts unit events
     6.319325442         34,421,172      branches                                                    
     6.369462582         34,165,277      branches                                                    
     6.419569251         33,628,466      branches                                                    
     6.469671656         34,899,664      branches                                                    
     6.519787024         32,893,329      branches                                                    
     6.569888824         34,646,258      branches                                                    
     6.620004862         30,197,080      branches                                                    
     6.670123289         30,445,015      branches                                                    
     6.720234280         33,188,050      branches                                                    
     6.770337156         35,436,684      branches                                                    
     6.820439179         34,681,008      branches                                                    
     6.870542805         34,290,236      branches                                                    
     6.920647988         34,668,206      branches                                                    
     6.970765569         32,475,759      branches                                                    
     7.020879422         34,471,510      branches                                                    
     7.070990917         35,547,792      branches                                                    
     7.121097227         34,775,804      branches                                                    
     7.171222954         34,204,259      branches                                                    
     7.221327958         35,629,392      branches                                                    
     7.271434765         34,158,762      branches                                                    
     7.321538493         34,734,852      branches                                                    
     7.371650305         33,617,727      branches                                                    
     7.421766775         33,953,785      branches                                                    
     7.471872835         33,097,198      branches                                                    
     7.521982966         32,419,917      branches                                                    
#           time             counts unit events
     7.572082570         32,812,665      branches                                                    
     7.622204634         32,419,228      branches                                                    
     7.672348347         32,743,742      branches                                                    
     7.722456992         33,448,041      branches                                                    
     7.772574456         33,401,873      branches                                                    
     7.822674204         33,049,357      branches                                                    
     7.872783375         33,014,477      branches                                                    
     7.922893081         33,934,677      branches                                                    
     7.972999801         33,898,393      branches                                                    
     8.023106286         35,141,541      branches                                                    
     8.073217156         35,487,442      branches                                                    
     8.123324917         32,942,110      branches                                                    
     8.173431784         35,573,828      branches                                                    
     8.223539627         34,238,038      branches                                                    
     8.273652330         34,990,216      branches                                                    
     8.323754073         33,486,403      branches                                                    
     8.373880533         36,444,959      branches                                                    
     8.423978822         33,837,061      branches                                                    
     8.474080218         35,000,874      branches                                                    
     8.524191142         33,770,452      branches                                                    
     8.574268719         34,332,191      branches                                                    
     8.624378567         34,583,683      branches                                                    
     8.674509979         34,609,648      branches                                                    
     8.724630875         34,116,290      branches                                                    
     8.774732743         33,601,672      branches                                                    
#           time             counts unit events
     8.824840299         35,007,921      branches                                                    
     8.874948675         34,668,723      branches                                                    
     8.925053686         35,643,542      branches                                                    
     8.975158128         35,385,205      branches                                                    
     9.025264302         34,642,587      branches                                                    
     9.075380215         35,664,041      branches                                                    
     9.125479107         34,641,979      branches                                                    
     9.175593640         35,032,701      branches                                                    
     9.225706941         35,889,438      branches                                                    
     9.275815996         35,406,089      branches                                                    
     9.325927728         35,601,752      branches                                                    
     9.376030882         35,585,337      branches                                                    
     9.426132290         34,428,979      branches                                                    
     9.476243614         35,278,195      branches                                                    
     9.526346432         35,707,376      branches                                                    
     9.576450799         35,718,428      branches                                                    
     9.626559904         35,357,393      branches                                                    
     9.676661727         35,732,040      branches                                                    
     9.726783636         35,493,715      branches                                                    
     9.776896620         35,312,286      branches                                                    
     9.827002139         35,259,311      branches                                                    
     9.877107915         35,269,560      branches                                                    
     9.927213920         35,512,746      branches                                                    
     9.977318607         35,227,796      branches                                                    
    10.027425129         35,595,539      branches                                                    
#           time             counts unit events
    10.077533832         35,772,478      branches                                                    
    10.127638395         34,886,650      branches                                                    
    10.177750552         34,178,227      branches                                                    
    10.227870915         35,793,370      branches                                                    
    10.277975508         33,465,416      branches                                                    
    10.328097837         32,488,784      branches                                                    
    10.378204923         34,029,503      branches                                                    
    10.428318815         34,487,519      branches                                                    
    10.478423533         34,343,018      branches                                                    
    10.528525994         34,480,976      branches                                                    
    10.578627929         34,595,759      branches                                                    
    10.628764205         33,430,756      branches                                                    
    10.678880412         37,365,047      branches                                                    
    10.728988249         35,087,436      branches                                                    
    10.779104023         35,120,242      branches                                                    
    10.829207534         33,184,778      branches                                                    
    10.879313074         34,352,093      branches                                                    
    10.929415070         34,295,786      branches                                                    
    10.979516062         27,286,618      branches                                                    
    11.029626517         35,298,918      branches                                                    
    11.079724843         35,746,193      branches                                                    
    11.129831981         34,710,228      branches                                                    
    11.179941375         35,373,174      branches                                                    
    11.230039681         35,853,432      branches                                                    
    11.280142999         34,781,961      branches                                                    
#           time             counts unit events
    11.330250196         37,154,959      branches                                                    
    11.380362705         35,525,672      branches                                                    
    11.430470822         34,764,821      branches                                                    
    11.480571635         36,785,709      branches                                                    
    11.530683449         44,983,131      branches                                                    
    11.580793316         45,277,019      branches                                                    
    11.630903025         44,474,952      branches                                                    
    11.681021415         41,843,924      branches                                                    
    11.731134615         33,288,665      branches                                                    
    11.781246257         42,246,435      branches                                                    
    11.831353002         40,998,244      branches                                                    
    11.881459303         30,656,927      branches                                                    
    11.931566451         30,016,781      branches                                                    
    11.981681442         29,782,295      branches                                                    
    12.031788023         29,678,972      branches                                                    
    12.081894578         29,695,650      branches                                                    
    12.132005373         29,672,610      branches                                                    
    12.182109099         29,644,421      branches                                                    
    12.232209538         29,646,262      branches                                                    
    12.282332579         29,629,829      branches                                                    
    12.332440516         29,944,469      branches                                                    
    12.382543114         32,332,673      branches                                                    
    12.432645838         33,842,024      branches                                                    
    12.482755564         33,201,902      branches                                                    
    12.532869193         33,851,757      branches                                                    
#           time             counts unit events
    12.582974651         34,995,523      branches                                                    
    12.633087567         32,068,124      branches                                                    
    12.683196967         28,276,553      branches                                                    
    12.733308185         34,121,497      branches                                                    
    12.783417443         34,287,993      branches                                                    
    12.833550460         34,132,961      branches                                                    
    12.883656865         33,620,072      branches                                                    
    12.933766839         36,972,708      branches                                                    
    12.983887340         32,237,963      branches                                                    
    13.033996609         34,610,006      branches                                                    
    13.084104904         35,187,846      branches                                                    
    13.134208608         34,479,723      branches                                                    
    13.184324627         34,068,195      branches                                                    
    13.234432277         32,547,255      branches                                                    
    13.284562093         31,064,537      branches                                                    
    13.334665434         33,563,976      branches                                                    
    13.384791378         35,535,331      branches                                                    
    13.434906961         35,099,240      branches                                                    
    13.485010947         35,280,149      branches                                                    
    13.535115164         35,496,222      branches                                                    
    13.585222797         35,663,106      branches                                                    
    13.635329179         35,030,776      branches                                                    
    13.685437924         29,244,218      branches                                                    
    13.735545750         31,333,014      branches                                                    
    13.785656112         33,739,160      branches                                                    
#           time             counts unit events
    13.835761809         30,844,751      branches                                                    
    13.885866452         31,647,161      branches                                                    
    13.935961234         35,181,700      branches                                                    
    13.986071825         34,977,912      branches                                                    
    14.036184589         35,222,269      branches                                                    
    14.086290995         35,178,294      branches                                                    
    14.136394272         36,105,243      branches                                                    
    14.186497130         30,659,766      branches                                                    
    14.236601225         34,551,133      branches                                                    
    14.286710565         35,434,829      branches                                                    
    14.336819657         35,434,799      branches                                                    
    14.386925996         35,436,441      branches                                                    
    14.437031602         35,224,269      branches                                                    
    14.487129221         35,667,083      branches                                                    
    14.537242024         37,203,531      branches                                                    
    14.587345832         35,937,535      branches                                                    
    14.637463486         34,513,015      branches                                                    
    14.687584849         35,788,901      branches                                                    
    14.737691359         34,717,202      branches                                                    
    14.787803549         34,988,832      branches                                                    
    14.837920409         35,234,486      branches                                                    
    14.888025300         34,916,024      branches                                                    
    14.938126780         36,939,852      branches                                                    
    14.988232709         36,264,464      branches                                                    
    15.038339420         35,794,219      branches                                                    
#           time             counts unit events
    15.088450952         35,617,930      branches                                                    
    15.138553664         31,859,949      branches                                                    
    15.188658170         36,623,588      branches                                                    
    15.238764425         36,469,691      branches                                                    
    15.288865817         34,468,975      branches                                                    
    15.338975481         35,073,881      branches                                                    
    15.389075079         34,973,767      branches                                                    
    15.439196376         35,575,939      branches                                                    
    15.489301504         35,480,029      branches                                                    
    15.539410467         36,023,230      branches                                                    
    15.589515885         36,024,817      branches                                                    
    15.639628650         35,254,016      branches                                                    
    15.689736270         35,219,575      branches                                                    
    15.739844435         35,650,669      branches                                                    
    15.789961503         35,081,829      branches                                                    
    15.840070362         33,905,034      branches                                                    
    15.890169077         33,465,674      branches                                                    
    15.940271044         35,036,273      branches                                                    
    15.990382308         33,378,742      branches                                                    
    16.040512697         34,638,635      branches                                                    
    16.090620043         34,813,363      branches                                                    
    16.140726171         34,768,019      branches                                                    
    16.190830654         35,142,233      branches                                                    
    16.240938220         35,388,934      branches                                                    
    16.291044798         35,119,633      branches                                                    
#           time             counts unit events
    16.341149991         35,241,564      branches                                                    
    16.391255260         35,028,840      branches                                                    
    16.441363315         34,884,845      branches                                                    
    16.491472416         34,817,954      branches                                                    
    16.541586450         35,149,726      branches                                                    
    16.591686944         35,193,647      branches                                                    
    16.641794808         35,518,771      branches                                                    
    16.691911255         35,319,598      branches                                                    
    16.742039173         35,601,705      branches                                                    
    16.792147121         35,815,446      branches                                                    
    16.842258311         35,712,830      branches                                                    
    16.892392631         35,869,787      branches                                                    
    16.942494933         35,663,015      branches                                                    
    16.992602553         36,854,488      branches                                                    
    17.042722643         36,369,694      branches                                                    
    17.092833282         36,819,195      branches                                                    
    17.142947409         36,331,214      branches                                                    
    17.193060039         36,808,167      branches                                                    
    17.243162814         36,638,417      branches                                                    
    17.293278115         36,254,613      branches                                                    
    17.343385694         35,943,994      branches                                                    
    17.393498694         36,268,045      branches                                                    
    17.443612513         36,319,741      branches                                                    
    17.493748535         36,070,196      branches                                                    
    17.543855124         36,211,043      branches                                                    
#           time             counts unit events
    17.593965998         33,407,386      branches                                                    
    17.644077893         32,696,304      branches                                                    
    17.694185442         30,562,962      branches                                                    
    17.744311836         29,845,071      branches                                                    
    17.794419160         28,866,614      branches                                                    
    17.844533961         28,877,248      branches                                                    
    17.894643845         28,641,335      branches                                                    
    17.944755059         29,331,484      branches                                                    
    17.994861039         28,830,234      branches                                                    
    18.044974540         32,392,615      branches                                                    
    18.095080772         34,014,497      branches                                                    
    18.145191825         30,617,637      branches                                                    
    18.195298001         29,622,709      branches                                                    
    18.245410607         30,016,556      branches                                                    
    18.295517639         31,080,392      branches                                                    
    18.345626737         30,767,294      branches                                                    
    18.395724167         32,802,099      branches                                                    
    18.445829792         34,955,675      branches                                                    
    18.495938160         34,902,505      branches                                                    
    18.546056445         34,056,089      branches                                                    
    18.596163926         30,106,885      branches                                                    
    18.646341323         29,726,373      branches                                                    
    18.696475254         32,073,999      branches                                                    
    18.746610347         31,626,258      branches                                                    
    18.796743342         30,704,792      branches                                                    
#           time             counts unit events
    18.846834417         31,807,401      branches                                                    
    18.896980909         21,839,275      branches                                                    
    18.947105833         21,693,873      branches                                                    
    18.997278834         22,151,448      branches                                                    
    19.047411112         22,641,688      branches                                                    
    19.097529187         29,931,399      branches                                                    
    19.147699613         30,492,618      branches                                                    
    19.197818561         30,988,859      branches                                                    
    19.247985638         31,197,714      branches                                                    
    19.298138795         31,007,460      branches                                                    
    19.348297430         30,579,980      branches                                                    
    19.398405982         31,238,779      branches                                                    
    19.448560993         32,069,197      branches                                                    
    19.498719858         32,450,566      branches                                                    
    19.548872914         30,745,163      branches                                                    
    19.599033526         31,758,206      branches                                                    
    19.649194437         31,515,906      branches                                                    
    19.699307218         30,722,734      branches                                                    
    19.749467233         30,894,593      branches                                                    
    19.799623581         32,351,092      branches                                                    
    19.849776742         31,897,285      branches                                                    
    19.899935756         30,745,076      branches                                                    
    19.950094882         30,960,929      branches                                                    
    20.000263306         31,316,715      branches                                                    
    20.050427678         36,362,473      branches                                                    
#           time             counts unit events
    20.100593910         36,249,043      branches                                                    
    20.150757267         32,088,834      branches                                                    
    20.200923514         39,576,361      branches                                                    
    20.251035709         32,270,368      branches                                                    
    20.301210992         31,431,474      branches                                                    
    20.351374688         30,554,150      branches                                                    
    20.401546634         29,135,698      branches                                                    
    20.451705810         29,455,627      branches                                                    
    20.501865146         32,745,961      branches                                                    
    20.552023281         33,057,372      branches                                                    
    20.602179528         34,731,599      branches                                                    
    20.652334334         37,357,781      branches                                                    
    20.702445141         36,583,637      branches                                                    
    20.752553031         36,643,344      branches                                                    
    20.802710780         36,557,121      branches                                                    
    20.852864238         36,328,334      branches                                                    
    20.902974969         33,839,233      branches                                                    
    20.953128059         34,108,398      branches                                                    
    21.003243809         34,487,464      branches                                                    
    21.053397155         34,350,911      branches                                                    
    21.103559504         35,275,884      branches                                                    
    21.153722121         34,535,894      branches                                                    
    21.203876140         34,140,799      branches                                                    
    21.254032108         34,119,737      branches                                                    
    21.304186916         34,253,361      branches                                                    
#           time             counts unit events
    21.354352144         34,209,825      branches                                                    
    21.404510748         33,796,581      branches                                                    
    21.454612786         34,387,693      branches                                                    
    21.504770819         36,947,951      branches                                                    
    21.554928240         39,426,531      branches                                                    
    21.605087827         43,191,695      branches                                                    
    21.655247303         37,052,541      branches                                                    
    21.705404275         37,147,229      branches                                                    
    21.755513329         37,692,725      branches                                                    
