#           time             counts unit events
    10.880824701         35,387,094      branches                                                    
    10.930944673         34,810,424      branches                                                    
    10.981057011         33,668,727      branches                                                    
    11.031168888         33,598,197      branches                                                    
    11.081298409         36,635,089      branches                                                    
    11.131404232         35,881,317      branches                                                    
    11.181525759         35,222,193      branches                                                    
    11.231645838         34,250,472      branches                                                    
    11.281760699         35,628,276      branches                                                    
#           time             counts unit events
    11.331881076         34,846,636      branches                                                    
    11.382003339         35,769,668      branches                                                    
    11.432118437         34,606,244      branches                                                    
    11.482233727         36,743,248      branches                                                    
    11.532340917         34,487,374      branches                                                    
    11.582453287         35,282,990      branches                                                    
    11.632563520         39,592,358      branches                                                    
    11.682675776         44,712,394      branches                                                    
    11.732783167         44,666,858      branches                                                    
    11.782903414         44,013,435      branches                                                    
    11.833011828         37,348,193      branches                                                    
    11.883115854         37,066,035      branches                                                    
    11.933222458         38,073,608      branches                                                    
    11.983333804         40,054,735      branches                                                    
    12.033443266         30,005,195      branches                                                    
    12.083561030         29,723,005      branches                                                    
    12.133672402         29,559,201      branches                                                    
    12.183787162         29,435,043      branches                                                    
    12.233902598         29,452,800      branches                                                    
    12.284020383         29,488,008      branches                                                    
    12.334128196         29,379,432      branches                                                    
    12.384242244         29,486,845      branches                                                    
    12.434355514         29,590,106      branches                                                    
    12.484465090         29,672,861      branches                                                    
    12.534575868         32,935,547      branches                                                    
#           time             counts unit events
    12.584688895         33,330,331      branches                                                    
    12.634789073         32,928,871      branches                                                    
    12.684908123         33,993,568      branches                                                    
    12.735024614         34,731,687      branches                                                    
    12.785156234         29,301,535      branches                                                    
    12.835272049         29,208,221      branches                                                    
    12.885379297         34,418,636      branches                                                    
    12.935496702         33,790,251      branches                                                    
    12.985621896         33,427,497      branches                                                    
    13.035743671         34,006,064      branches                                                    
    13.085857936         35,476,599      branches                                                    
    13.135972509         32,399,800      branches                                                    
    13.186086647         34,523,127      branches                                                    
    13.236217435         34,912,747      branches                                                    
    13.286326606         34,223,385      branches                                                    
    13.336442004         33,940,609      branches                                                    
    13.386559376         32,198,268      branches                                                    
    13.436697041         30,918,978      branches                                                    
    13.486803687         33,350,487      branches                                                    
    13.536911685         35,296,753      branches                                                    
    13.587036978         34,879,682      branches                                                    
    13.637138523         34,990,823      branches                                                    
    13.687250506         35,243,619      branches                                                    
    13.737363420         35,398,566      branches                                                    
    13.787475133         34,845,141      branches                                                    
